evaluation;random_seed;temperature_before;temperature_after;action;move_text;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;current_makespan_before;candidate_makespan;delta_vs_current;acceptance_probability;acceptance_random_draw;accepted;acceptance_reason;current_makespan_after;global_best_makespan_after;new_global_best;completed_simulations;exited_parts;completion_valid;simulation_time_sec;sa_decision_time_sec;inference_time_sec;cumulative_simulation_time_sec;cumulative_sa_decision_time_sec;elapsed_optimization_time_sec;status;error_message;final_best_sequence
20;1576713022;98.11700348643993;98.01888648295349;reverse;reverse(25 .. 32);;;;;25;32;;;;;;;;15532.955323388695;15896.284641663864;363.3293182751695;0.024648950932732384;0.8781578830345538;False;RejectedWorseCandidate;15532.955323388695;15532.955323388695;False;21;64;True;0.654568;0.000132;0.0;13.154338;0.002236;13.1985;Evaluated;;
21;1576713022;98.01888648295349;97.92086759647054;reverse;reverse(24 .. 63);;;;;24;63;;;;;;;;15532.955323388695;17144.37844264984;1611.4231192611442;7.24822042157099e-08;0.8419764565216413;False;RejectedWorseCandidate;15532.955323388695;15532.955323388695;False;22;64;True;0.645116;4.2e-05;0.0;13.799454;0.002278;13.8453;Evaluated;;
22;1576713022;97.92086759647054;97.82294672887407;move;move(33 -> 21);;;33;21;;;;;;;;;;15532.955323388695;16790.02085707458;1257.0655336858872;2.6589870467409777e-06;0.8897276603265086;False;RejectedWorseCandidate;15532.955323388695;15532.955323388695;False;23;64;True;0.650734;0.000102;0.0;14.450188;0.00238;14.4986;Evaluated;;
23;1576713022;97.82294672887407;97.7251237821452;swap;swap(8, 5);8;5;;;;;;;;;;;;15532.955323388695;16900.852087967454;1367.8967645787598;8.454527341722584e-07;0.5380131995636179;False;RejectedWorseCandidate;15532.955323388695;15532.955323388695;False;24;64;True;0.653888;9.1e-05;0.0;15.104076;0.002471;15.1548;Evaluated;;
24;1576713022;97.7251237821452;97.62739865836306;swap;swap(62, 56);62;56;;;;;;;;;;;;15532.955323388695;15532.955323388695;0.0;1.0;;True;ImprovedOrEqualCurrentSolution;15532.955323388695;15532.955323388695;False;25;64;True;0.651987;0.000115;0.0;15.756063;0.002586;15.8097;Evaluated;;
25;1576713022;97.62739865836306;97.5297712597047;move;move(15 -> 16);;;15;16;;;;;;;;;;15532.955323388695;15883.795745904106;350.8404225154118;0.027497295307658282;0.8925682082201356;False;RejectedWorseCandidate;15532.955323388695;15532.955323388695;False;26;64;True;0.656436;9.2e-05;0.0;16.412499;0.002678;16.4677;Evaluated;;
26;1576713022;97.5297712597047;97.432241488445;move;move(60 -> 22);;;60;22;;;;;;;;;;15532.955323388695;16246.437578888717;713.4822555000228;0.0006651267376740022;0.15688468559074786;False;RejectedWorseCandidate;15532.955323388695;15532.955323388695;False;27;64;True;0.644386;3.2e-05;0.0;17.056885;0.00271;17.1135;Evaluated;;
27;1576713022;97.432241488445;97.33480924695655;move;move(31 -> 38);;;31;38;;;;;;;;;;15532.955323388695;16095.88809982105;562.9327764323552;0.003095874821427464;0.012404931857120216;False;RejectedWorseCandidate;15532.955323388695;15532.955323388695;False;28;64;True;0.652527;0.000347;0.0;17.709412;0.003057;17.7687;Evaluated;;
28;1576713022;97.33480924695655;97.2374744377096;reinsert_block;reinsert_block(53 .. 55 -> 19);;;;;;;53;55;19;;;;;15532.955323388695;16805.263549250667;1272.3082258619725;2.104438976798334e-06;0.24937386897830005;False;RejectedWorseCandidate;15532.955323388695;15532.955323388695;False;29;64;True;0.657189;9.4e-05;0.0;18.3666;0.003151;18.4282;Evaluated;;
29;1576713022;97.2374744377096;97.14023696327189;swap_blocks;swap_blocks(22 .. 26, 48 .. 52);;;;;;;;;;22;26;48;52;15532.955323388695;16468.360548554698;935.4052251660032;6.640078139247475e-05;0.38722422699911097;False;RejectedWorseCandidate;15532.955323388695;15532.955323388695;False;30;64;True;0.652218;9.3e-05;0.0;19.018818;0.003244;19.0833;Evaluated;;
30;1576713022;97.14023696327189;97.04309672630862;move;move(39 -> 31);;;39;31;;;;;;;;;;15532.955323388695;16398.03801910494;865.0826957162462;0.00013564040603142595;0.1581075717658076;False;RejectedWorseCandidate;15532.955323388695;15532.955323388695;False;31;64;True;0.650131;9.5e-05;0.0;19.668949;0.003339;19.7354;Evaluated;;
31;1576713022;97.04309672630862;96.94605362958231;reinsert_block;reinsert_block(6 .. 12 -> 2);;;;;;;6;12;2;;;;;15532.955323388695;17896.43387843506;2363.478555046364;2.6471895456028338e-11;0.6114323576244266;False;RejectedWorseCandidate;15532.955323388695;15532.955323388695;False;32;64;True;0.643892;2.8e-05;0.0;20.31284;0.003368;20.3804;Evaluated;;
32;1576713022;96.94605362958231;96.84910757595273;reinsert_block;reinsert_block(30 .. 37 -> 45);;;;;;;30;37;45;;;;;15532.955323388695;16232.018182497344;699.0628591086497;0.0007385336464213321;0.8518203397936823;False;RejectedWorseCandidate;15532.955323388695;15532.955323388695;False;33;64;True;0.653742;0.000119;0.0;20.966583;0.003486;21.0362;Evaluated;;
33;1576713022;96.84910757595273;96.75225846837678;reinsert_block;reinsert_block(27 .. 38 -> 42);;;;;;;27;38;42;;;;;15532.955323388695;17050.626810338927;1517.671486950232;1.5645855776469551e-07;0.9474966256066694;False;RejectedWorseCandidate;15532.955323388695;15532.955323388695;False;34;64;True;0.65776;7.2e-05;0.0;21.624343;0.003559;21.6958;Evaluated;;
34;1576713022;96.75225846837678;96.65550620990841;move;move(20 -> 15);;;20;15;;;;;;;;;;15532.955323388695;15601.605505782392;68.65018239369783;0.4918674322004865;0.07232881801919555;True;AcceptedWorseByTemperature;15601.605505782392;15532.955323388695;False;35;64;True;0.653131;9.9e-05;0.0;22.277474;0.003658;22.3513;Evaluated;;
35;1576713022;96.65550620990841;96.5588507036985;reinsert_block;reinsert_block(44 .. 50 -> 40);;;;;;;44;50;40;;;;;15601.605505782392;15999.032462018326;397.4269562359332;0.01637846267671166;0.3654527532247416;False;RejectedWorseCandidate;15601.605505782392;15532.955323388695;False;36;64;True;0.658418;0.000124;0.0;22.935892;0.003782;23.0125;Evaluated;;
36;1576713022;96.5588507036985;96.4622918529948;move;move(51 -> 41);;;51;41;;;;;;;;;;15601.605505782392;16322.511762235677;720.9062564532851;0.0005722251561297972;0.3390570112454697;False;RejectedWorseCandidate;15601.605505782392;15532.955323388695;False;37;64;True;0.649743;9.8e-05;0.0;23.585636;0.00388;23.6648;Evaluated;;
37;1576713022;96.4622918529948;96.3658295611418;reverse;reverse(8 .. 49);;;;;8;49;;;;;;;;15601.605505782392;17495.096804386478;1893.4912986040854;2.9859681316548943e-09;0.07356377969506334;False;RejectedWorseCandidate;15601.605505782392;15532.955323388695;False;38;64;True;0.654053;0.00013;0.0;24.239688;0.00401;24.3212;Evaluated;;
38;1576713022;96.3658295611418;96.26946373158066;reverse;reverse(43 .. 44);;;;;43;44;;;;;;;;15601.605505782392;15389.350708740989;-212.25479704140344;1.0;;True;ImprovedOrEqualCurrentSolution;15389.350708740989;15389.350708740989;True;39;64;True;0.652352;0.000117;0.0;24.892041;0.004127;24.9761;Evaluated;;
39;1576713022;96.26946373158066;96.17319426784907;reinsert_block;reinsert_block(8 .. 15 -> 1);;;;;;;8;15;1;;;;;15389.350708740989;17453.211674311682;2063.860965570693;4.891381996078614e-10;0.5025570887296937;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;40;64;True;0.68948;5.1e-05;0.0;25.58152;0.004177;25.6674;Evaluated;;
40;1576713022;96.17319426784907;96.07702107358122;reverse;reverse(7 .. 39);;;;;7;39;;;;;;;;15389.350708740989;16034.552113367634;645.201404626645;0.001220194908505749;0.7094099022715188;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;41;64;True;0.651698;9e-05;0.0;26.233219;0.004267;26.3206;Evaluated;;
41;1576713022;96.07702107358122;95.98094405250764;swap_blocks;swap_blocks(25 .. 26, 21 .. 22);;;;;;;;;;25;26;21;22;15389.350708740989;17403.8542457648;2014.503537023811;7.832340993227287e-10;0.838157125868519;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;42;64;True;0.642871;2.5e-05;0.0;26.87609;0.004293;26.9644;Evaluated;;
42;1576713022;95.98094405250764;95.88496310845512;reverse;reverse(51 .. 56);;;;;51;56;;;;;;;;15389.350708740989;16363.259633058648;973.9089243176586;3.9197453219555755e-05;0.5992462098129834;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;43;64;True;0.653398;0.000138;0.0;27.529488;0.004431;27.6202;Evaluated;;
43;1576713022;95.88496310845512;95.78907814534666;swap_blocks;swap_blocks(42 .. 48, 3 .. 9);;;;;;;;;;42;48;3;9;15389.350708740989;17434.79800216098;2045.4472934199912;5.438731037716364e-10;0.3195223489776867;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;44;64;True;0.65505;8.5e-05;0.0;28.184538;0.004516;28.2778;Evaluated;;
44;1576713022;95.78907814534666;95.69328906720132;swap;swap(15, 59);15;59;;;;;;;;;;;;15389.350708740989;15478.271707909884;88.92099916889492;0.39522503068751386;0.7141171479828128;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;45;64;True;0.651076;8.8e-05;0.0;28.835614;0.004604;28.9317;Evaluated;;
45;1576713022;95.69328906720132;95.59759577813412;move;move(13 -> 30);;;13;30;;;;;;;;;;15389.350708740989;17252.466522966395;1863.1158142254062;3.5029508510312995e-09;0.860861187518569;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;46;64;True;0.646314;0.000339;0.0;29.481927;0.004943;29.5809;Evaluated;;
46;1576713022;95.59759577813412;95.50199818235599;swap;swap(19, 14);19;14;;;;;;;;;;;;15389.350708740989;15903.882706719753;514.5319979787637;0.004597377588571289;0.4098810592288864;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;47;64;True;0.655149;8.7e-05;0.0;30.137076;0.00503;30.2387;Evaluated;;
47;1576713022;95.50199818235599;95.40649618417363;move;move(34 -> 45);;;34;45;;;;;;;;;;15389.350708740989;15817.991263508728;428.64055476773865;0.011239860312761932;0.6176712194647636;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;48;64;True;0.646241;9.4e-05;0.0;30.783317;0.005125;30.8867;Evaluated;;
48;1576713022;95.40649618417363;95.31108968798947;move;move(0 -> 10);;;0;10;;;;;;;;;;15389.350708740989;17233.061838011658;1843.7111292706686;4.048997326855293e-09;0.984058720662631;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;49;64;True;0.644351;4.4e-05;0.0;31.427667;0.005169;31.5323;Evaluated;;
49;1576713022;95.31108968798947;95.21577859830147;swap_blocks;swap_blocks(27 .. 33, 50 .. 56);;;;;;;;;;27;33;50;56;15389.350708740989;16896.761534879428;1507.410826138439;1.3531074777347287e-07;0.3127616129425459;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;50;64;True;0.652668;8.7e-05;0.0;32.080335;0.005256;32.1877;Evaluated;;
50;1576713022;95.21577859830147;95.12056281970317;reverse;reverse(1 .. 46);;;;;1;46;;;;;;;;15389.350708740989;16024.682296978785;635.3315882377956;0.0012651745036432365;0.13850758422852383;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;51;64;True;0.652978;0.000106;0.0;32.733313;0.005362;32.8426;Evaluated;;
51;1576713022;95.12056281970317;95.02544225688347;swap_blocks;swap_blocks(41 .. 44, 25 .. 28);;;;;;;;;;41;44;25;28;15389.350708740989;17608.629945862525;2219.2792371215364;7.368478152905846e-11;0.6287399727737021;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;52;64;True;0.648263;4.7e-05;0.0;33.381576;0.005409;33.4924;Evaluated;;
52;1576713022;95.02544225688347;94.93041681462658;reverse;reverse(22 .. 34);;;;;22;34;;;;;;;;15389.350708740989;16274.598129155362;885.2474204143728;8.998217362376372e-05;0.3405547208725639;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;53;64;True;0.652465;0.000117;0.0;34.034041;0.005526;34.1475;Evaluated;;
53;1576713022;94.93041681462658;94.83548639781196;reverse;reverse(27 .. 55);;;;;27;55;;;;;;;;15389.350708740989;16578.62531318631;1189.2746044453197;3.6242755698434576e-06;0.03840257569727512;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;54;64;True;0.651168;0.000105;0.0;34.68521;0.005631;34.8007;Evaluated;;
54;1576713022;94.83548639781196;94.74065091141415;move;move(3 -> 2);;;3;2;;;;;;;;;;15389.350708740989;15595.519077287727;206.16836854673784;0.11372659001752208;0.5095297280921013;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;55;64;True;0.641995;2.8e-05;0.0;35.327204;0.005659;35.4437;Evaluated;;
55;1576713022;94.74065091141415;94.64591026050273;reinsert_block;reinsert_block(29 .. 35 -> 5);;;;;;;29;35;5;;;;;15389.350708740989;18690.612254051706;3301.2615453107173;7.360388845398071e-16;0.6325611907011417;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;56;64;True;0.650757;9.1e-05;0.0;35.977961;0.005751;36.097;Evaluated;;
56;1576713022;94.64591026050273;94.55126435024223;reinsert_block;reinsert_block(56 .. 58 -> 26);;;;;;;56;58;26;;;;;15389.350708740989;17292.728124835434;1903.377416094445;1.8455124415009433e-09;0.1257033813066668;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;57;64;True;0.648179;0.000164;0.0;36.62614;0.005914;36.7477;Evaluated;;
57;1576713022;94.55126435024223;94.45671308589199;move;move(10 -> 51);;;10;51;;;;;;;;;;15389.350708740989;16546.70680735276;1157.35609861177;4.830723784041893e-06;0.351264660974419;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;58;64;True;0.645675;0.000244;0.0;37.271816;0.006158;37.3956;Evaluated;;
58;1576713022;94.45671308589199;94.3622563728061;reinsert_block;reinsert_block(38 .. 41 -> 36);;;;;;;38;41;36;;;;;15389.350708740989;16268.885970567677;879.5352618266879;9.037736534251396e-05;0.8493349032317512;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;59;64;True;0.655783;9.3e-05;0.0;37.927599;0.006251;38.0538;Evaluated;;
59;1576713022;94.3622563728061;94.2678941164333;swap;swap(33, 19);33;19;;;;;;;;;;;;15389.350708740989;16260.584648349597;871.2339396086081;9.777275156750202e-05;0.6432747047546922;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;60;64;True;0.655282;9.1e-05;0.0;38.582881;0.006343;38.7117;Evaluated;;
60;1576713022;94.2678941164333;94.17362622231687;swap_blocks;swap_blocks(42 .. 47, 6 .. 11);;;;;;;;;;42;47;6;11;15389.350708740989;17956.045407058224;2566.6946983172347;1.4968389392491286e-12;0.9744179550955787;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;61;64;True;0.650336;9.4e-05;0.0;39.233217;0.006437;39.3638;Evaluated;;
61;1576713022;94.17362622231687;94.07945259609455;move;move(53 -> 35);;;53;35;;;;;;;;;;15389.350708740989;15806.857333620446;417.5066248794574;0.011874393368966828;0.07589705860898321;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;62;64;True;0.643023;2.9e-05;0.0;39.87624;0.006465;40.0084;Evaluated;;
62;1576713022;94.07945259609455;93.98537314349846;move;move(17 -> 0);;;17;0;;;;;;;;;;15389.350708740989;16752.63932391474;1363.2886151737512;5.089977982143407e-07;0.4844420103196089;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;63;64;True;0.649081;0.000116;0.0;40.52532;0.006581;40.6598;Evaluated;;
63;1576713022;93.98537314349846;93.89138777035497;reinsert_block;reinsert_block(0 .. 8 -> 20);;;;;;;0;8;20;;;;;15389.350708740989;16453.979370293786;1064.628661552797;1.203610765865298e-05;0.42005258823555824;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;64;64;True;0.652771;7.7e-05;0.0;41.178092;0.006658;41.3146;Evaluated;;
64;1576713022;93.89138777035497;93.79749638258461;swap;swap(0, 52);0;52;;;;;;;;;;;;15389.350708740989;16302.39026506634;913.0395563253514;5.980490682056449e-05;0.4945486804431414;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;65;64;True;0.649708;7.9e-05;0.0;41.8278;0.006737;41.9666;Evaluated;;
65;1576713022;93.79749638258461;93.70369888620203;reverse;reverse(2 .. 57);;;;;2;57;;;;;;;;15389.350708740989;17554.901972152173;2165.5512634111838;9.401970837120308e-11;0.2080388112322452;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;66;64;True;0.655142;0.000105;0.0;42.482942;0.006842;42.6238;Evaluated;;
66;1576713022;93.70369888620203;93.60999518731583;move;move(37 -> 53);;;37;53;;;;;;;;;;15389.350708740989;16498.846755528222;1109.4960467872334;7.20689569905649e-06;0.8033008733828302;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;67;64;True;0.649598;7.5e-05;0.0;43.13254;0.006917;43.2766;Evaluated;;
67;1576713022;93.60999518731583;93.51638519212851;reverse;reverse(10 .. 37);;;;;10;37;;;;;;;;15389.350708740989;15826.627707295624;437.2769985546347;0.009360430662581675;0.5042094256209986;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;68;64;True;0.649337;0.000101;0.0;43.781877;0.007018;43.9284;Evaluated;;
68;1576713022;93.51638519212851;93.42286880693638;swap_blocks;swap_blocks(7 .. 8, 58 .. 59);;;;;;;;;;7;8;58;59;15389.350708740989;17933.1158506275;2543.76514188651;1.5368634871635485e-12;0.18555298556318867;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;69;64;True;0.650482;0.000108;0.0;44.432359;0.007126;44.581;Evaluated;;
69;1576713022;93.42286880693638;93.32944593812944;reverse;reverse(2 .. 55);;;;;2;55;;;;;;;;15389.350708740989;16145.591473200055;756.2407644590658;0.00030511732171412386;0.4212670278090688;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;70;64;True;0.641882;4.4e-05;0.0;45.07424;0.007169;45.2234;Evaluated;;
70;1576713022;93.32944593812944;93.23611649219131;swap;swap(42, 36);42;36;;;;;;;;;;;;15389.350708740989;16617.455092920307;1228.104384179318;1.9284204068594345e-06;0.7752775551917741;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;71;64;True;0.641547;3.4e-05;0.0;45.715787;0.007203;45.8663;Evaluated;;
71;1576713022;93.23611649219131;93.14288037569912;reinsert_block;reinsert_block(29 .. 33 -> 21);;;;;;;29;33;21;;;;;15389.350708740989;16267.042405229358;877.6916964883694;8.16029664873978e-05;0.6779154747400974;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;72;64;True;0.655473;0.00012;0.0;46.37126;0.007323;46.5245;Evaluated;;
72;1576713022;93.14288037569912;93.04973749532343;reinsert_block;reinsert_block(3 .. 9 -> 56);;;;;;;3;9;56;;;;;15389.350708740989;16523.277594962103;1133.9268862211138;5.162659907806607e-06;0.744728652751279;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;73;64;True;0.651737;0.000122;0.0;47.022997;0.007445;47.1785;Evaluated;;
73;1576713022;93.04973749532343;92.9566877578281;reinsert_block;reinsert_block(31 .. 35 -> 50);;;;;;;31;35;50;;;;;15389.350708740989;17159.55688223373;1770.206173492741;5.4682862807804634e-09;0.35539994129953123;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;74;64;True;0.649033;9.6e-05;0.0;47.672031;0.007541;47.83;Evaluated;;
74;1576713022;92.9566877578281;92.86373107007027;swap;swap(61, 27);61;27;;;;;;;;;;;;15389.350708740989;16939.746839886164;1550.3961311451749;5.7086750172658375e-08;0.7521560403285381;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;75;64;True;0.647965;6.7e-05;0.0;48.319995;0.007608;48.4792;Evaluated;;
75;1576713022;92.86373107007027;92.7708673390002;swap;swap(30, 27);30;27;;;;;;;;;;;;15389.350708740989;15618.119427365951;228.76871862496228;0.08513744408365721;0.9585554765428812;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;76;64;True;0.646025;2.9e-05;0.0;48.96602;0.007638;49.1263;Evaluated;;
76;1576713022;92.7708673390002;92.6780964716612;swap;swap(42, 25);42;25;;;;;;;;;;;;15389.350708740989;16412.540372550335;1023.1896638093458;1.622085037077109e-05;0.3741167507775921;False;RejectedWorseCandidate;15389.350708740989;15389.350708740989;False;77;64;True;0.653085;8.9e-05;0.0;49.619105;0.007726;49.7817;Evaluated;;
