evaluation;random_seed;temperature_before;temperature_after;action;move_text;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;current_makespan_before;candidate_makespan;delta_vs_current;acceptance_probability;acceptance_random_draw;accepted;acceptance_reason;current_makespan_after;global_best_makespan_after;new_global_best;completed_simulations;exited_parts;completion_valid;simulation_time_sec;sa_decision_time_sec;inference_time_sec;cumulative_simulation_time_sec;cumulative_sa_decision_time_sec;elapsed_optimization_time_sec;status;error_message;final_best_sequence
30;2443100894;97.14023696327189;97.04309672630862;reverse;reverse(35 .. 58);;;;;35;58;;;;;;;;15873.32385498646;16753.76393713162;880.4400821451618;0.00011580552827398137;0.7527483493521971;False;RejectedWorseCandidate;15873.32385498646;15873.32385498646;False;31;64;True;0.654117;0.000139;0.0;19.552928;0.002593;19.6116;Evaluated;;
31;2443100894;97.04309672630862;96.94605362958231;reverse;reverse(48 .. 50);;;;;48;50;;;;;;;;15873.32385498646;15874.487302386493;1.1634474000329647;0.988082604992662;0.14345043874090413;True;AcceptedWorseByTemperature;15874.487302386493;15873.32385498646;False;32;64;True;0.646836;6.1e-05;0.0;20.199764;0.002655;20.2595;Evaluated;;
32;2443100894;96.94605362958231;96.84910757595273;move;move(12 -> 63);;;12;63;;;;;;;;;;15874.487302386493;15955.44419771033;80.95689532383767;0.4338434206868239;0.6712679464270092;False;RejectedWorseCandidate;15874.487302386493;15873.32385498646;False;33;64;True;0.644985;3.9e-05;0.0;20.844749;0.002694;20.9059;Evaluated;;
33;2443100894;96.84910757595273;96.75225846837678;reinsert_block;reinsert_block(2 .. 6 -> 13);;;;;;;2;6;13;;;;;15874.487302386493;18044.833528429834;2170.3462260433407;1.8520394382626172e-10;0.907281322443941;False;RejectedWorseCandidate;15874.487302386493;15873.32385498646;False;34;64;True;0.655377;9.4e-05;0.0;21.500125;0.002788;21.5639;Evaluated;;
34;2443100894;96.75225846837678;96.65550620990841;move;move(2 -> 6);;;2;6;;;;;;;;;;15874.487302386493;17223.97139083776;1349.4840884512669;8.760607807450874e-07;0.666119198175555;False;RejectedWorseCandidate;15874.487302386493;15873.32385498646;False;35;64;True;0.648599;9e-05;0.0;22.148724;0.002878;22.2141;Evaluated;;
35;2443100894;96.65550620990841;96.5588507036985;swap;swap(58, 48);58;48;;;;;;;;;;;;15874.487302386493;16048.539707455846;174.05240506935297;0.1651749566688105;0.038650773901050206;True;AcceptedWorseByTemperature;16048.539707455846;15873.32385498646;False;36;64;True;0.6422;4.5e-05;0.0;22.790924;0.002922;22.8575;Evaluated;;
36;2443100894;96.5588507036985;96.4622918529948;swap;swap(5, 62);5;62;;;;;;;;;;;;16048.539707455846;16002.874934186055;-45.66477326979111;1.0;;True;ImprovedOrEqualCurrentSolution;16002.874934186055;15873.32385498646;False;37;64;True;0.651117;9.1e-05;0.0;23.442041;0.003013;23.511;Evaluated;;
37;2443100894;96.4622918529948;96.3658295611418;move;move(35 -> 21);;;35;21;;;;;;;;;;16002.874934186055;17273.725289347854;1270.8503551617996;1.8982430588121013e-06;0.5298343879910514;False;RejectedWorseCandidate;16002.874934186055;15873.32385498646;False;38;64;True;0.646372;9.8e-05;0.0;24.088414;0.003111;24.159;Evaluated;;
38;2443100894;96.3658295611418;96.26946373158066;reverse;reverse(42 .. 47);;;;;42;47;;;;;;;;16002.874934186055;16188.10725688703;185.2323227009747;0.14628793107769425;0.49837026010660823;False;RejectedWorseCandidate;16002.874934186055;15873.32385498646;False;39;64;True;0.643157;3.3e-05;0.0;24.731571;0.003144;24.8032;Evaluated;;
39;2443100894;96.26946373158066;96.17319426784907;swap;swap(45, 22);45;22;;;;;;;;;;;;16002.874934186055;16004.686971732472;1.812037546416832;0.9813534803052005;0.0038877011000791883;True;AcceptedWorseByTemperature;16004.686971732472;15873.32385498646;False;40;64;True;0.6521;9.5e-05;0.0;25.383671;0.003239;25.4575;Evaluated;;
40;2443100894;96.17319426784907;96.07702107358122;reinsert_block;reinsert_block(49 .. 53 -> 29);;;;;;;49;53;29;;;;;16004.686971732472;15832.694937879114;-171.9920338533575;1.0;;True;ImprovedOrEqualCurrentSolution;15832.694937879114;15832.694937879114;True;41;64;True;0.654015;0.000118;0.0;26.037686;0.003357;26.1141;Evaluated;;
41;2443100894;96.07702107358122;95.98094405250764;reinsert_block;reinsert_block(14 .. 23 -> 31);;;;;;;14;23;31;;;;;15832.694937879114;17626.405282897587;1793.7103450184732;7.797176435671843e-09;0.5120209199254895;False;RejectedWorseCandidate;15832.694937879114;15832.694937879114;False;42;64;True;0.67085;7.4e-05;0.0;26.708536;0.003431;26.7868;Evaluated;;
42;2443100894;95.98094405250764;95.88496310845512;reverse;reverse(1 .. 15);;;;;1;15;;;;;;;;15832.694937879114;17204.11644974342;1371.4215118643042;6.23150980351247e-07;0.6186635304313979;False;RejectedWorseCandidate;15832.694937879114;15832.694937879114;False;43;64;True;0.65206;8.4e-05;0.0;27.360595;0.003515;27.4402;Evaluated;;
43;2443100894;95.88496310845512;95.78907814534666;swap_blocks;swap_blocks(33 .. 34, 13 .. 14);;;;;;;;;;33;34;13;14;15832.694937879114;16200.820747988862;368.1258101097483;0.02150984749757437;0.05176009903310641;False;RejectedWorseCandidate;15832.694937879114;15832.694937879114;False;44;64;True;0.645894;2.9e-05;0.0;28.006489;0.003544;28.0874;Evaluated;;
44;2443100894;95.78907814534666;95.69328906720132;swap;swap(54, 23);54;23;;;;;;;;;;;;15832.694937879114;16067.768255643226;235.0733177641123;0.08594289267103707;0.05700048708206029;True;AcceptedWorseByTemperature;16067.768255643226;15832.694937879114;False;45;64;True;0.649394;7.7e-05;0.0;28.655883;0.003621;28.7383;Evaluated;;
45;2443100894;95.69328906720132;95.59759577813412;swap;swap(3, 8);3;8;;;;;;;;;;;;16067.768255643226;16667.410720826734;599.6424651835077;0.0018992505793267054;0.25071814786128155;False;RejectedWorseCandidate;16067.768255643226;15832.694937879114;False;46;64;True;0.641816;3.8e-05;0.0;29.2977;0.003659;29.3814;Evaluated;;
46;2443100894;95.59759577813412;95.50199818235599;reverse;reverse(24 .. 60);;;;;24;60;;;;;;;;16067.768255643226;17606.142993939957;1538.3747382967304;1.0262434371696463e-07;0.6569073679984001;False;RejectedWorseCandidate;16067.768255643226;15832.694937879114;False;47;64;True;0.650857;0.000278;0.0;29.948557;0.003937;30.034;Evaluated;;
47;2443100894;95.50199818235599;95.40649618417363;move;move(50 -> 38);;;50;38;;;;;;;;;;16067.768255643226;15858.733176285341;-209.03507935788548;1.0;;True;ImprovedOrEqualCurrentSolution;15858.733176285341;15832.694937879114;False;48;64;True;0.644014;3e-05;0.0;30.592571;0.003968;30.6792;Evaluated;;
48;2443100894;95.40649618417363;95.31108968798947;reinsert_block;reinsert_block(44 .. 46 -> 39);;;;;;;44;46;39;;;;;15858.733176285341;16432.29693733279;573.5637610474496;0.0024497007976603657;0.3720303537049434;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;49;64;True;0.656726;9.4e-05;0.0;31.249298;0.004062;31.3375;Evaluated;;
49;2443100894;95.31108968798947;95.21577859830147;swap;swap(35, 63);35;63;;;;;;;;;;;;15858.733176285341;16306.07910916387;447.3459328785284;0.00915426878884684;0.16638868815268826;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;50;64;True;0.641673;3e-05;0.0;31.890971;0.004092;31.9799;Evaluated;;
50;2443100894;95.21577859830147;95.12056281970317;reverse;reverse(12 .. 14);;;;;12;14;;;;;;;;15858.733176285341;16551.674190537273;692.9410142519318;0.0006908512894988843;0.6571572080246135;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;51;64;True;0.646808;5.3e-05;0.0;32.537779;0.004145;32.6275;Evaluated;;
51;2443100894;95.12056281970317;95.02544225688347;move;move(7 -> 11);;;7;11;;;;;;;;;;15858.733176285341;16471.275890850236;612.5427145648955;0.0015969725350913468;0.18586759907291184;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;52;64;True;0.643046;2.8e-05;0.0;33.180825;0.004173;33.272;Evaluated;;
52;2443100894;95.02544225688347;94.93041681462658;reinsert_block;reinsert_block(47 .. 52 -> 5);;;;;;;47;52;5;;;;;15858.733176285341;16919.750120922956;1061.0169446376149;1.4152643671880303e-05;0.7895851076047549;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;53;64;True;0.652687;0.00015;0.0;33.833512;0.004323;33.928;Evaluated;;
53;2443100894;94.93041681462658;94.83548639781196;reverse;reverse(5 .. 32);;;;;5;32;;;;;;;;15858.733176285341;18180.49507553619;2321.7618992508487;2.389115146977714e-11;0.002958758984341614;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;54;64;True;0.651707;0.000101;0.0;34.485219;0.004424;34.5819;Evaluated;;
54;2443100894;94.83548639781196;94.74065091141415;swap;swap(48, 18);48;18;;;;;;;;;;;;15858.733176285341;15858.733176285341;0.0;1.0;;True;ImprovedOrEqualCurrentSolution;15858.733176285341;15832.694937879114;False;55;64;True;0.653655;8.7e-05;0.0;35.138874;0.004511;35.2378;Evaluated;;
55;2443100894;94.74065091141415;94.64591026050273;swap_blocks;swap_blocks(14 .. 20, 39 .. 45);;;;;;;;;;14;20;39;45;15858.733176285341;17869.72693825582;2010.9937619704779;6.046913262200225e-10;0.030136496706338445;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;56;64;True;0.653393;0.000537;0.0;35.792268;0.005048;35.8943;Evaluated;;
56;2443100894;94.64591026050273;94.55126435024223;swap;swap(19, 29);19;29;;;;;;;;;;;;15858.733176285341;15858.733176285341;0.0;1.0;;True;ImprovedOrEqualCurrentSolution;15858.733176285341;15832.694937879114;False;57;64;True;0.649948;0.000101;0.0;36.442216;0.00515;36.5469;Evaluated;;
57;2443100894;94.55126435024223;94.45671308589199;reinsert_block;reinsert_block(8 .. 19 -> 3);;;;;;;8;19;3;;;;;15858.733176285341;17990.613733370297;2131.8805570849563;1.6136517850304059e-10;0.22179366446229198;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;58;64;True;0.654971;0.000131;0.0;37.097187;0.00528;37.2046;Evaluated;;
58;2443100894;94.45671308589199;94.3622563728061;move;move(9 -> 32);;;9;32;;;;;;;;;;15858.733176285341;16478.18195124297;619.4487749576274;0.0014186955248692906;0.1893023401586832;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;59;64;True;0.645985;0.000106;0.0;37.743172;0.005386;37.8533;Evaluated;;
59;2443100894;94.3622563728061;94.2678941164333;move;move(50 -> 25);;;50;25;;;;;;;;;;15858.733176285341;16798.880305497736;940.1471292123952;4.710321828620751e-05;0.28069981232837726;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;60;64;True;0.644477;3.4e-05;0.0;38.387649;0.005421;38.4989;Evaluated;;
60;2443100894;94.2678941164333;94.17362622231687;reverse;reverse(8 .. 49);;;;;8;49;;;;;;;;15858.733176285341;17211.860796245765;1353.1276199604235;5.835903887270558e-07;0.4819120130109582;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;61;64;True;0.645543;0.0001;0.0;39.033192;0.00552;39.1461;Evaluated;;
61;2443100894;94.17362622231687;94.07945259609455;reverse;reverse(3 .. 40);;;;;3;40;;;;;;;;15858.733176285341;17201.005448730124;1342.272272444783;6.455485498024269e-07;0.12800201437920267;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;62;64;True;0.643189;3.2e-05;0.0;39.676381;0.005552;39.7905;Evaluated;;
62;2443100894;94.07945259609455;93.98537314349846;reinsert_block;reinsert_block(8 .. 9 -> 21);;;;;;;8;9;21;;;;;15858.733176285341;16711.66517133445;852.9319950491099;0.00011551829874243011;0.08937567339350871;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;63;64;True;0.653414;9.7e-05;0.0;40.329795;0.005649;40.4464;Evaluated;;
63;2443100894;93.98537314349846;93.89138777035497;swap;swap(32, 14);32;14;;;;;;;;;;;;15858.733176285341;16714.144863359837;855.4116870744965;0.00011149391143782406;0.287507639869484;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;64;64;True;0.646552;0.00015;0.0;40.976347;0.0058;41.0951;Evaluated;;
64;2443100894;93.89138777035497;93.79749638258461;reinsert_block;reinsert_block(49 .. 59 -> 31);;;;;;;49;59;31;;;;;15858.733176285341;16082.510448903195;223.77727261785367;0.09223983993591445;0.5402380444978322;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;65;64;True;0.647133;5.3e-05;0.0;41.62348;0.005853;41.744;Evaluated;;
65;2443100894;93.79749638258461;93.70369888620203;swap_blocks;swap_blocks(14 .. 16, 29 .. 31);;;;;;;;;;14;16;29;31;15858.733176285341;16948.48038743855;1089.7472111532097;9.00181616750678e-06;0.6838307132089337;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;66;64;True;0.649735;0.000147;0.0;42.273215;0.005999;42.396;Evaluated;;
66;2443100894;93.70369888620203;93.60999518731583;reinsert_block;reinsert_block(49 .. 56 -> 38);;;;;;;49;56;38;;;;;15858.733176285341;16584.336533781378;725.6033574960366;0.0004335109331774304;0.3950253116117297;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;67;64;True;0.649165;9.8e-05;0.0;42.922379;0.006097;43.0473;Evaluated;;
67;2443100894;93.60999518731583;93.51638519212851;reinsert_block;reinsert_block(8 .. 19 -> 34);;;;;;;8;19;34;;;;;15858.733176285341;17470.37573638745;1611.6425601021092;3.3338100710658025e-08;0.9446272465163233;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;68;64;True;0.646075;0.000103;0.0;43.568454;0.0062;43.6959;Evaluated;;
68;2443100894;93.51638519212851;93.42286880693638;swap;swap(60, 4);60;4;;;;;;;;;;;;15858.733176285341;17227.564692758748;1368.8315164734067;4.3962480951998483e-07;0.6193040718749916;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;69;64;True;0.656744;8.9e-05;0.0;44.225198;0.006289;44.3547;Evaluated;;
69;2443100894;93.42286880693638;93.32944593812944;reverse;reverse(17 .. 60);;;;;17;60;;;;;;;;15858.733176285341;17160.576173154637;1301.8429968692963;8.874178301079427e-07;0.6555551905654393;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;70;64;True;0.652437;0.000316;0.0;44.877635;0.006605;45.0094;Evaluated;;
70;2443100894;93.32944593812944;93.23611649219131;reinsert_block;reinsert_block(7 .. 15 -> 24);;;;;;;7;15;24;;;;;15858.733176285341;16393.075372627078;534.3421963417368;0.0032622653746457704;0.7608216994311561;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;71;64;True;0.651484;0.000108;0.0;45.529119;0.006713;45.6629;Evaluated;;
71;2443100894;93.23611649219131;93.14288037569912;swap_blocks;swap_blocks(22 .. 23, 25 .. 26);;;;;;;;;;22;23;25;26;15858.733176285341;16074.383729513238;215.65055322789703;0.09896877999586105;0.5918876284538597;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;72;64;True;0.641553;3e-05;0.0;46.170672;0.006743;46.3056;Evaluated;;
72;2443100894;93.14288037569912;93.04973749532343;move;move(43 -> 13);;;43;13;;;;;;;;;;15858.733176285341;17023.728143808014;1164.9949675226726;3.6983951997886864e-06;0.6226109064425415;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;73;64;True;0.652504;9.2e-05;0.0;46.823177;0.006836;46.9603;Evaluated;;
73;2443100894;93.04973749532343;92.9566877578281;swap;swap(4, 43);4;43;;;;;;;;;;;;15858.733176285341;16767.634692145442;908.9015158601014;5.725986674341209e-05;0.8475653004122566;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;74;64;True;0.654367;0.000108;0.0;47.477544;0.006943;47.6167;Evaluated;;
74;2443100894;92.9566877578281;92.86373107007027;reverse;reverse(21 .. 54);;;;;21;54;;;;;;;;15858.733176285341;16916.820348780784;1058.0871724954432;1.139218965250428e-05;0.39412523284658396;False;RejectedWorseCandidate;15858.733176285341;15832.694937879114;False;75;64;True;0.649778;7.7e-05;0.0;48.127321;0.007021;48.2684;Evaluated;;
75;2443100894;92.86373107007027;92.7708673390002;move;move(36 -> 42);;;36;42;;;;;;;;;;15858.733176285341;16070.988671752402;212.25549546706134;0.10170627825601193;0.04787961657295081;True;AcceptedWorseByTemperature;16070.988671752402;15832.694937879114;False;76;64;True;0.653285;9.2e-05;0.0;48.780606;0.007113;48.924;Evaluated;;
76;2443100894;92.7708673390002;92.6780964716612;move;move(55 -> 19);;;55;19;;;;;;;;;;16070.988671752402;16191.109263057133;120.12059130473062;0.27395007356643636;0.034563729611259086;True;AcceptedWorseByTemperature;16191.109263057133;15832.694937879114;False;77;64;True;0.65185;0.000107;0.0;49.432455;0.00722;49.5781;Evaluated;;
77;2443100894;92.6780964716612;92.58541837518955;swap;swap(61, 36);61;36;;;;;;;;;;;;16191.109263057133;16289.776310666153;98.6670476090203;0.34485853188718996;0.6327264231423778;False;RejectedWorseCandidate;16191.109263057133;15832.694937879114;False;78;64;True;0.654302;0.000282;0.0;50.086758;0.007502;50.2351;Evaluated;;
