evaluation;random_seed;temperature_before;temperature_after;action;move_text;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;current_makespan_before;candidate_makespan;delta_vs_current;acceptance_probability;acceptance_random_draw;accepted;acceptance_reason;current_makespan_after;global_best_makespan_after;new_global_best;completed_simulations;exited_parts;completion_valid;simulation_time_sec;sa_decision_time_sec;inference_time_sec;cumulative_simulation_time_sec;cumulative_sa_decision_time_sec;elapsed_optimization_time_sec;status;error_message;final_best_sequence
11;4258309688;99.00448802097485;98.90548353295387;move;move(62 -> 32);;;62;32;;;;;;;;;;16578.149935320944;16060.481310773179;-517.6686245477649;1.0;;True;ImprovedOrEqualCurrentSolution;16060.481310773179;16060.481310773179;True;12;64;True;0.645306;2.8e-05;0.0;7.298867;0.000841;7.3159;Evaluated;;
12;4258309688;98.90548353295387;98.8065780494209;reinsert_block;reinsert_block(3 .. 7 -> 14);;;;;;;3;7;14;;;;;16060.481310773179;18072.95649581418;2012.4751850409993;1.456167095635053e-09;0.457795295664989;False;RejectedWorseCandidate;16060.481310773179;16060.481310773179;False;13;64;True;0.668459;0.0001;0.0;7.967326;0.000941;7.9866;Evaluated;;
13;4258309688;98.8065780494209;98.70777147137149;move;move(33 -> 56);;;33;56;;;;;;;;;;16060.481310773179;16175.34646418707;114.86515341389168;0.3126955119954495;0.4805093097258294;False;RejectedWorseCandidate;16060.481310773179;16060.481310773179;False;14;64;True;0.653361;6.5e-05;0.0;8.620687;0.001006;8.6423;Evaluated;;
14;4258309688;98.70777147137149;98.60906369990012;swap;swap(38, 19);38;19;;;;;;;;;;;;16060.481310773179;17168.21619522427;1107.7348844510925;1.3371734043577178e-05;0.8604379338690233;False;RejectedWorseCandidate;16060.481310773179;16060.481310773179;False;15;64;True;0.654006;8.8e-05;0.0;9.274693;0.001094;9.2986;Evaluated;;
15;4258309688;98.60906369990012;98.51045463620022;swap;swap(33, 2);33;2;;;;;;;;;;;;16060.481310773179;17153.97107884587;1093.48976807269;1.5277329473527958e-05;0.3384378841048007;False;RejectedWorseCandidate;16060.481310773179;16060.481310773179;False;16;64;True;0.656078;8.8e-05;0.0;9.930771;0.001182;9.9569;Evaluated;;
16;4258309688;98.51045463620022;98.41194418156402;swap;swap(9, 11);9;11;;;;;;;;;;;;16060.481310773179;16957.677460625488;897.1961498523087;0.00011081774036462997;0.4390203666314717;False;RejectedWorseCandidate;16060.481310773179;16060.481310773179;False;17;64;True;0.648079;8.4e-05;0.0;10.57885;0.001266;10.6066;Evaluated;;
17;4258309688;98.41194418156402;98.31353223738246;move;move(55 -> 8);;;55;8;;;;;;;;;;16060.481310773179;17640.40737926983;1579.9260684966503;1.0659699564446927e-07;0.42237680819457624;False;RejectedWorseCandidate;16060.481310773179;16060.481310773179;False;18;64;True;0.645557;3.1e-05;0.0;11.224408;0.001297;11.2533;Evaluated;;
18;4258309688;98.31353223738246;98.21521870514508;move;move(37 -> 44);;;37;44;;;;;;;;;;16060.481310773179;16744.490061984263;684.008751211084;0.0009515463170047229;0.8621257159209411;False;RejectedWorseCandidate;16060.481310773179;16060.481310773179;False;19;64;True;0.652181;8.3e-05;0.0;11.876589;0.00138;11.9078;Evaluated;;
19;4258309688;98.21521870514508;98.11700348643993;swap_blocks;swap_blocks(2 .. 8, 50 .. 56);;;;;;;;;;2;8;50;56;16060.481310773179;17473.86896255118;1413.3876517780009;5.625873727658396e-07;0.37950117039288744;False;RejectedWorseCandidate;16060.481310773179;16060.481310773179;False;20;64;True;0.65209;0.000132;0.0;12.528678;0.001512;12.5626;Evaluated;;
20;4258309688;98.11700348643993;98.01888648295349;reverse;reverse(61 .. 63);;;;;61;63;;;;;;;;16060.481310773179;16124.39695342327;63.915642650090376;0.5213035939106547;0.37352724842855956;True;AcceptedWorseByTemperature;16124.39695342327;16060.481310773179;False;21;64;True;0.65462;0.000131;0.0;13.183298;0.001643;13.2198;Evaluated;;
21;4258309688;98.01888648295349;97.92086759647054;reverse;reverse(15 .. 60);;;;;15;60;;;;;;;;16124.39695342327;15817.492237659239;-306.9047157640307;1.0;;True;ImprovedOrEqualCurrentSolution;15817.492237659239;15817.492237659239;True;22;64;True;0.655902;0.000118;0.0;13.839201;0.001761;13.8785;Evaluated;;
22;4258309688;97.92086759647054;97.82294672887407;swap;swap(28, 32);28;32;;;;;;;;;;;;15817.492237659239;15817.492237659239;0.0;1.0;;True;ImprovedOrEqualCurrentSolution;15817.492237659239;15817.492237659239;False;23;64;True;0.680325;9.2e-05;0.0;14.519525;0.001854;14.5612;Evaluated;;
23;4258309688;97.82294672887407;97.7251237821452;swap;swap(44, 28);44;28;;;;;;;;;;;;15817.492237659239;16176.896129130435;359.4038914711964;0.025374148908919154;0.2404312756268946;False;RejectedWorseCandidate;15817.492237659239;15817.492237659239;False;24;64;True;0.652924;8.9e-05;0.0;15.172449;0.001943;15.2165;Evaluated;;
24;4258309688;97.7251237821452;97.62739865836306;reverse;reverse(43 .. 51);;;;;43;51;;;;;;;;15817.492237659239;16702.57255774019;885.0803200809514;0.00011659140666949139;0.8569644996050285;False;RejectedWorseCandidate;15817.492237659239;15817.492237659239;False;25;64;True;0.649644;7.8e-05;0.0;15.822093;0.002021;15.868;Evaluated;;
25;4258309688;97.62739865836306;97.5297712597047;reinsert_block;reinsert_block(12 .. 21 -> 38);;;;;;;12;21;38;;;;;15817.492237659239;17060.656099588974;1243.1638619297355;2.9498389585943327e-06;0.23570576980548308;False;RejectedWorseCandidate;15817.492237659239;15817.492237659239;False;26;64;True;0.655866;9.6e-05;0.0;16.477959;0.002118;16.5264;Evaluated;;
26;4258309688;97.5297712597047;97.432241488445;swap;swap(52, 10);52;10;;;;;;;;;;;;15817.492237659239;16550.932495726127;733.4402580668884;0.0005420415330596605;0.35353355312970447;False;RejectedWorseCandidate;15817.492237659239;15817.492237659239;False;27;64;True;0.652674;0.000114;0.0;17.130633;0.002231;17.1818;Evaluated;;
27;4258309688;97.432241488445;97.33480924695655;move;move(4 -> 14);;;4;14;;;;;;;;;;15817.492237659239;16664.241691953757;846.7494542945187;0.0001681507880023751;0.13204875207329714;False;RejectedWorseCandidate;15817.492237659239;15817.492237659239;False;28;64;True;0.655788;0.000119;0.0;17.786421;0.00235;17.8404;Evaluated;;
28;4258309688;97.33480924695655;97.2374744377096;move;move(16 -> 47);;;16;47;;;;;;;;;;15817.492237659239;16407.652477260177;590.1602396009384;0.00232694694746666;0.24971022278132626;False;RejectedWorseCandidate;15817.492237659239;15817.492237659239;False;29;64;True;0.653523;8.9e-05;0.0;18.439944;0.002439;18.4956;Evaluated;;
29;4258309688;97.2374744377096;97.14023696327189;move;move(54 -> 44);;;54;44;;;;;;;;;;15817.492237659239;15704.554037895401;-112.93819976383747;1.0;;True;ImprovedOrEqualCurrentSolution;15704.554037895401;15704.554037895401;True;30;64;True;0.650848;4.4e-05;0.0;19.090792;0.002483;19.1483;Evaluated;;
30;4258309688;97.14023696327189;97.04309672630862;swap_blocks;swap_blocks(33 .. 37, 44 .. 48);;;;;;;;;;33;37;44;48;15704.554037895401;16958.457083884066;1253.9030459886653;2.477715384458355e-06;0.41626461386789193;False;RejectedWorseCandidate;15704.554037895401;15704.554037895401;False;31;64;True;0.821708;8.8e-05;0.0;19.912501;0.002572;19.9728;Evaluated;;
31;4258309688;97.04309672630862;96.94605362958231;reinsert_block;reinsert_block(9 .. 17 -> 43);;;;;;;9;17;43;;;;;15704.554037895401;17016.84929091709;1312.295253021688;1.3400429268409224e-06;0.44380049446839054;False;RejectedWorseCandidate;15704.554037895401;15704.554037895401;False;32;64;True;0.649927;5.7e-05;0.0;20.562427;0.002629;20.6242;Evaluated;;
32;4258309688;96.94605362958231;96.84910757595273;swap;swap(48, 44);48;44;;;;;;;;;;;;15704.554037895401;15506.750759076069;-197.80327881933226;1.0;;True;ImprovedOrEqualCurrentSolution;15506.750759076069;15506.750759076069;True;33;64;True;0.653337;9e-05;0.0;21.215764;0.002719;21.28;Evaluated;;
33;4258309688;96.84910757595273;96.75225846837678;reverse;reverse(3 .. 63);;;;;3;63;;;;;;;;15506.750759076069;16043.310858765719;536.5600996896501;0.0039258764360795805;0.4656560215539506;False;RejectedWorseCandidate;15506.750759076069;15506.750759076069;False;34;64;True;0.692674;0.000103;0.0;21.908438;0.002822;21.9749;Evaluated;;
34;4258309688;96.75225846837678;96.65550620990841;swap;swap(5, 22);5;22;;;;;;;;;;;;15506.750759076069;16442.752110916892;936.0013518408232;6.288475774352323e-05;0.2581129800710845;False;RejectedWorseCandidate;15506.750759076069;15506.750759076069;False;35;64;True;0.6563;8.8e-05;0.0;22.564738;0.00291;22.6331;Evaluated;;
35;4258309688;96.65550620990841;96.5588507036985;swap_blocks;swap_blocks(12 .. 16, 38 .. 42);;;;;;;;;;12;16;38;42;15506.750759076069;16197.94408132342;691.1933222473508;0.0007840001365061587;0.9878302508333231;False;RejectedWorseCandidate;15506.750759076069;15506.750759076069;False;36;64;True;0.647248;6.6e-05;0.0;23.211986;0.002975;23.2817;Evaluated;;
36;4258309688;96.5588507036985;96.4622918529948;move;move(63 -> 53);;;63;53;;;;;;;;;;15506.750759076069;15936.883703673026;430.1329445969568;0.011624741602996088;0.3284620024325603;False;RejectedWorseCandidate;15506.750759076069;15506.750759076069;False;37;64;True;0.642765;2.6e-05;0.0;23.854752;0.003001;23.925;Evaluated;;
37;4258309688;96.4622918529948;96.3658295611418;swap_blocks;swap_blocks(22 .. 28, 34 .. 40);;;;;;;;;;22;28;34;40;15506.750759076069;16021.655710425764;514.9049513496957;0.004806008239420439;0.9212583463802894;False;RejectedWorseCandidate;15506.750759076069;15506.750759076069;False;38;64;True;0.642912;2.9e-05;0.0;24.497663;0.003031;24.5691;Evaluated;;
38;4258309688;96.3658295611418;96.26946373158066;move;move(1 -> 9);;;1;9;;;;;;;;;;15506.750759076069;15459.232305501517;-47.51845357455204;1.0;;True;ImprovedOrEqualCurrentSolution;15459.232305501517;15459.232305501517;True;39;64;True;0.654636;0.0001;0.0;25.1523;0.00313;25.2269;Evaluated;;
39;4258309688;96.26946373158066;96.17319426784907;swap_blocks;swap_blocks(2 .. 8, 26 .. 32);;;;;;;;;;2;8;26;32;15459.232305501517;16644.188196503957;1184.9558910024407;4.512131247918078e-06;0.9567085654687986;False;RejectedWorseCandidate;15459.232305501517;15459.232305501517;False;40;64;True;0.661453;0.0001;0.0;25.813753;0.00323;25.8902;Evaluated;;
40;4258309688;96.17319426784907;96.07702107358122;swap_blocks;swap_blocks(0 .. 2, 29 .. 31);;;;;;;;;;0;2;29;31;15459.232305501517;17371.192514722796;1911.960209221279;2.3230477292233433e-09;0.07570887799858028;False;RejectedWorseCandidate;15459.232305501517;15459.232305501517;False;41;64;True;0.624671;2.9e-05;0.0;26.438424;0.003259;26.5163;Evaluated;;
41;4258309688;96.07702107358122;95.98094405250764;reinsert_block;reinsert_block(47 .. 49 -> 51);;;;;;;47;49;51;;;;;15459.232305501517;15646.018631489977;186.7863259884598;0.14311151695675337;0.5496349683077832;False;RejectedWorseCandidate;15459.232305501517;15459.232305501517;False;42;64;True;0.626322;9.5e-05;0.0;27.064745;0.003354;27.1449;Evaluated;;
42;4258309688;95.98094405250764;95.88496310845512;reverse;reverse(5 .. 7);;;;;5;7;;;;;;;;15459.232305501517;15456.474711926207;-2.7575935753102385;1.0;;True;ImprovedOrEqualCurrentSolution;15456.474711926207;15456.474711926207;True;43;64;True;0.625187;4.1e-05;0.0;27.689932;0.003395;27.7716;Evaluated;;
43;4258309688;95.88496310845512;95.78907814534666;reinsert_block;reinsert_block(31 .. 32 -> 53);;;;;;;31;32;53;;;;;15456.474711926207;16153.441406710801;696.9666947845944;0.0006969618221392895;0.5203289732105827;False;RejectedWorseCandidate;15456.474711926207;15456.474711926207;False;44;64;True;0.634579;0.000117;0.0;28.324511;0.003512;28.4085;Evaluated;;
44;4258309688;95.78907814534666;95.69328906720132;reinsert_block;reinsert_block(45 .. 53 -> 13);;;;;;;45;53;13;;;;;15456.474711926207;17505.11127584563;2048.6365639194228;5.149488503797771e-10;0.10861467904257904;False;RejectedWorseCandidate;15456.474711926207;15456.474711926207;False;45;64;True;0.631889;9.6e-05;0.0;28.956399;0.003608;29.0425;Evaluated;;
45;4258309688;95.69328906720132;95.59759577813412;reverse;reverse(26 .. 50);;;;;26;50;;;;;;;;15456.474711926207;16288.438195385503;831.9634834592962;0.00016757777331673557;0.47842730573812253;False;RejectedWorseCandidate;15456.474711926207;15456.474711926207;False;46;64;True;0.631689;0.000104;0.0;29.588088;0.003712;29.6768;Evaluated;;
46;4258309688;95.59759577813412;95.50199818235599;reinsert_block;reinsert_block(25 .. 36 -> 60);;;;;;;25;36;60;;;;;15456.474711926207;17340.809767973777;1884.33505604757;2.751516971852818e-09;0.07010540526985287;False;RejectedWorseCandidate;15456.474711926207;15456.474711926207;False;47;64;True;0.641183;0.000138;0.0;30.229271;0.003851;30.3199;Evaluated;;
47;4258309688;95.50199818235599;95.40649618417363;swap;swap(12, 49);12;49;;;;;;;;;;;;15456.474711926207;16162.336475578837;705.8617636526305;0.0006167369204730825;0.18567887253708903;False;RejectedWorseCandidate;15456.474711926207;15456.474711926207;False;48;64;True;0.621208;2.7e-05;0.0;30.850479;0.003877;30.9416;Evaluated;;
48;4258309688;95.40649618417363;95.31108968798947;reinsert_block;reinsert_block(24 .. 35 -> 42);;;;;;;24;35;42;;;;;15456.474711926207;16456.462725599133;999.9880136729262;2.8055077329564384e-05;0.11354981589877877;False;RejectedWorseCandidate;15456.474711926207;15456.474711926207;False;49;64;True;0.630307;2.8e-05;0.0;31.480786;0.003905;31.573;Evaluated;;
49;4258309688;95.31108968798947;95.21577859830147;move;move(28 -> 19);;;28;19;;;;;;;;;;15456.474711926207;16589.76507861407;1133.2903666878628;6.855663051973203e-06;0.243739457137081;False;RejectedWorseCandidate;15456.474711926207;15456.474711926207;False;50;64;True;0.651927;7.2e-05;0.0;32.132714;0.003978;32.2266;Evaluated;;
50;4258309688;95.21577859830147;95.12056281970317;reverse;reverse(22 .. 62);;;;;22;62;;;;;;;;15456.474711926207;16117.947112427992;661.4724005017852;0.0009614306910521155;0.6318618333338729;False;RejectedWorseCandidate;15456.474711926207;15456.474711926207;False;51;64;True;0.648826;9.7e-05;0.0;32.78154;0.004074;32.8778;Evaluated;;
51;4258309688;95.12056281970317;95.02544225688347;reinsert_block;reinsert_block(5 .. 12 -> 34);;;;;;;5;12;34;;;;;15456.474711926207;17276.731655854386;1820.2569439281797;4.888824981915558e-09;0.16239486276128168;False;RejectedWorseCandidate;15456.474711926207;15456.474711926207;False;52;64;True;0.654064;9.5e-05;0.0;33.435604;0.004169;33.5335;Evaluated;;
52;4258309688;95.02544225688347;94.93041681462658;reinsert_block;reinsert_block(13 .. 17 -> 26);;;;;;;13;17;26;;;;;15456.474711926207;17175.060016381743;1718.585304455537;1.398153813612808e-08;0.6231922352267014;False;RejectedWorseCandidate;15456.474711926207;15456.474711926207;False;53;64;True;0.642165;2.7e-05;0.0;34.07777;0.004196;34.177;Evaluated;;
53;4258309688;94.93041681462658;94.83548639781196;reinsert_block;reinsert_block(52 .. 62 -> 51);;;;;;;52;62;51;;;;;15456.474711926207;15513.333673270292;56.8589613440854;0.5493859443763759;0.7314854145053092;False;RejectedWorseCandidate;15456.474711926207;15456.474711926207;False;54;64;True;0.65768;0.000111;0.0;34.73545;0.004307;34.8372;Evaluated;;
54;4258309688;94.83548639781196;94.74065091141415;swap_blocks;swap_blocks(35 .. 36, 28 .. 29);;;;;;;;;;35;36;28;29;15456.474711926207;15474.914675982722;18.439964056515237;0.8232942542461187;0.49290634155002555;True;AcceptedWorseByTemperature;15474.914675982722;15456.474711926207;False;55;64;True;0.654628;0.000321;0.0;35.390078;0.004628;35.4949;Evaluated;;
55;4258309688;94.74065091141415;94.64591026050273;reinsert_block;reinsert_block(1 .. 12 -> 17);;;;;;;1;12;17;;;;;15474.914675982722;16360.874616975178;885.9599409924558;8.684171953982486e-05;0.308720877561505;False;RejectedWorseCandidate;15474.914675982722;15456.474711926207;False;56;64;True;0.646612;0.000105;0.0;36.03669;0.004734;36.1441;Evaluated;;
56;4258309688;94.64591026050273;94.55126435024223;reinsert_block;reinsert_block(20 .. 30 -> 16);;;;;;;20;30;16;;;;;15474.914675982722;16629.294577519064;1154.379901536342;5.046436843210113e-06;0.4202065438563942;False;RejectedWorseCandidate;15474.914675982722;15456.474711926207;False;57;64;True;0.653357;0.0001;0.0;36.690047;0.004833;36.7991;Evaluated;;
57;4258309688;94.55126435024223;94.45671308589199;swap_blocks;swap_blocks(3 .. 8, 50 .. 55);;;;;;;;;;3;8;50;55;15474.914675982722;16772.214955106323;1297.3002791236013;1.0995581607425502e-06;0.6349569086082132;False;RejectedWorseCandidate;15474.914675982722;15456.474711926207;False;58;64;True;0.641415;2.8e-05;0.0;37.331462;0.004861;37.4411;Evaluated;;
58;4258309688;94.45671308589199;94.3622563728061;swap;swap(57, 11);57;11;;;;;;;;;;;;15474.914675982722;15313.76185301488;-161.15282296784244;1.0;;True;ImprovedOrEqualCurrentSolution;15313.76185301488;15313.76185301488;True;59;64;True;0.645756;3e-05;0.0;37.977218;0.004891;38.0891;Evaluated;;
59;4258309688;94.3622563728061;94.2678941164333;reinsert_block;reinsert_block(35 .. 41 -> 34);;;;;;;35;41;34;;;;;15313.76185301488;15301.277425483435;-12.484427531444453;1.0;;True;ImprovedOrEqualCurrentSolution;15301.277425483435;15301.277425483435;True;60;64;True;0.691623;9.7e-05;0.0;38.668842;0.004988;38.7832;Evaluated;;
60;4258309688;94.2678941164333;94.17362622231687;swap;swap(20, 57);20;57;;;;;;;;;;;;15301.277425483435;16430.16823955969;1128.890814076256;6.297563446219524e-06;0.8172412966822333;False;RejectedWorseCandidate;15301.277425483435;15301.277425483435;False;61;64;True;0.680976;9.1e-05;0.0;39.349817;0.00508;39.4661;Evaluated;;
61;4258309688;94.17362622231687;94.07945259609455;reinsert_block;reinsert_block(3 .. 5 -> 38);;;;;;;3;5;38;;;;;15301.277425483435;17134.598413313113;1833.3209878296784;3.510677954001427e-09;0.05979304514030914;False;RejectedWorseCandidate;15301.277425483435;15301.277425483435;False;62;64;True;0.652135;7.8e-05;0.0;40.001953;0.005158;40.1198;Evaluated;;
62;4258309688;94.07945259609455;93.98537314349846;reverse;reverse(2 .. 23);;;;;2;23;;;;;;;;15301.277425483435;16512.720179153748;1211.4427536703133;2.556670138406915e-06;0.14119099390524503;False;RejectedWorseCandidate;15301.277425483435;15301.277425483435;False;63;64;True;0.646856;5.5e-05;0.0;40.648809;0.005213;40.7685;Evaluated;;
63;4258309688;93.98537314349846;93.89138777035497;move;move(37 -> 24);;;37;24;;;;;;;;;;15301.277425483435;15975.634933656354;674.3575081729196;0.0007653842751049906;0.15530725469475448;False;RejectedWorseCandidate;15301.277425483435;15301.277425483435;False;64;64;True;0.646275;9.1e-05;0.0;41.295084;0.005305;41.4172;Evaluated;;
64;4258309688;93.89138777035497;93.79749638258461;reverse;reverse(21 .. 57);;;;;21;57;;;;;;;;15301.277425483435;15733.99938928231;432.72196379887464;0.00996426263131848;0.3743337906371498;False;RejectedWorseCandidate;15301.277425483435;15301.277425483435;False;65;64;True;0.650481;0.000123;0.0;41.945565;0.005428;42.0696;Evaluated;;
65;4258309688;93.79749638258461;93.70369888620203;reverse;reverse(41 .. 44);;;;;41;44;;;;;;;;15301.277425483435;15484.84005930263;183.56263381919598;0.1412802247650199;0.5909542692605134;False;RejectedWorseCandidate;15301.277425483435;15301.277425483435;False;66;64;True;0.641637;3.2e-05;0.0;42.587202;0.005459;42.7117;Evaluated;;
66;4258309688;93.70369888620203;93.60999518731583;move;move(26 -> 56);;;26;56;;;;;;;;;;15301.277425483435;15586.437414823115;285.15998933967967;0.04768160814800576;0.9160372591040372;False;RejectedWorseCandidate;15301.277425483435;15301.277425483435;False;67;64;True;0.650494;3.4e-05;0.0;43.237696;0.005493;43.3634;Evaluated;;
67;4258309688;93.60999518731583;93.51638519212851;move;move(33 -> 46);;;33;46;;;;;;;;;;15301.277425483435;15289.491994238568;-11.78543124486714;1.0;;True;ImprovedOrEqualCurrentSolution;15289.491994238568;15289.491994238568;True;68;64;True;0.651912;9.2e-05;0.0;43.889608;0.005585;44.0178;Evaluated;;
68;4258309688;93.51638519212851;93.42286880693638;reverse;reverse(29 .. 45);;;;;29;45;;;;;;;;15289.491994238568;15699.501029328345;410.00903508977717;0.012470928744650054;0.6078837952127975;False;RejectedWorseCandidate;15289.491994238568;15289.491994238568;False;69;64;True;0.678043;0.000113;0.0;44.567651;0.005698;44.6986;Evaluated;;
69;4258309688;93.42286880693638;93.32944593812944;swap;swap(7, 59);7;59;;;;;;;;;;;;15289.491994238568;16378.218260771473;1088.7262665329054;8.68646278209013e-06;0.5702580784041514;False;RejectedWorseCandidate;15289.491994238568;15289.491994238568;False;70;64;True;0.655005;8.7e-05;0.0;45.222656;0.005784;45.3557;Evaluated;;
70;4258309688;93.32944593812944;93.23611649219131;move;move(0 -> 16);;;0;16;;;;;;;;;;15289.491994238568;15245.043515633986;-44.448478604581396;1.0;;True;ImprovedOrEqualCurrentSolution;15245.043515633986;15245.043515633986;True;71;64;True;0.652906;0.00011;0.0;45.875562;0.005894;46.0116;Evaluated;;
71;4258309688;93.23611649219131;93.14288037569912;swap;swap(25, 41);25;41;;;;;;;;;;;;15245.043515633986;16177.484952570112;932.4414369361257;4.5360859329395225e-05;0.500908033785098;False;RejectedWorseCandidate;15245.043515633986;15245.043515633986;False;72;64;True;0.682743;0.000386;0.0;46.558305;0.00628;46.6974;Evaluated;;
72;4258309688;93.14288037569912;93.04973749532343;move;move(42 -> 13);;;42;13;;;;;;;;;;15245.043515633986;15637.074869121034;392.03135348704745;0.014862343833989594;0.43704696068927495;False;RejectedWorseCandidate;15245.043515633986;15245.043515633986;False;73;64;True;0.655892;7.5e-05;0.0;47.214196;0.006355;47.3547;Evaluated;;
73;4258309688;93.04973749532343;92.9566877578281;reinsert_block;reinsert_block(47 .. 53 -> 26);;;;;;;47;53;26;;;;;15245.043515633986;16409.69088079172;1164.6473651577344;3.6660490390389146e-06;0.6536060258880224;False;RejectedWorseCandidate;15245.043515633986;15245.043515633986;False;74;64;True;0.644307;4e-05;0.0;47.858504;0.006395;48.0007;Evaluated;;
74;4258309688;92.9566877578281;92.86373107007027;reverse;reverse(53 .. 54);;;;;53;54;;;;;;;;15245.043515633986;15245.043515633986;0.0;1.0;;True;ImprovedOrEqualCurrentSolution;15245.043515633986;15245.043515633986;False;75;64;True;0.655102;0.000108;0.0;48.513606;0.006502;48.6584;Evaluated;;
75;4258309688;92.86373107007027;92.7708673390002;reinsert_block;reinsert_block(12 .. 22 -> 47);;;;;;;12;22;47;;;;;15245.043515633986;16597.786502549057;1352.742986915071;4.716786679756591e-07;0.5978542906221609;False;RejectedWorseCandidate;15245.043515633986;15245.043515633986;False;76;64;True;0.649007;9.8e-05;0.0;49.162613;0.0066;49.3099;Evaluated;;
76;4258309688;92.7708673390002;92.6780964716612;reinsert_block;reinsert_block(45 .. 56 -> 0);;;;;;;45;56;0;;;;;15245.043515633986;16111.506198027599;866.4626823936123;8.785574086405015e-05;0.7478383846326794;False;RejectedWorseCandidate;15245.043515633986;15245.043515633986;False;77;64;True;0.65406;9.7e-05;0.0;49.816673;0.006697;49.9665;Evaluated;;
