evaluation;random_seed;temperature_before;temperature_after;action;move_text;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;current_makespan_before;candidate_makespan;delta_vs_current;acceptance_probability;acceptance_random_draw;accepted;acceptance_reason;current_makespan_after;global_best_makespan_after;new_global_best;completed_simulations;exited_parts;completion_valid;simulation_time_sec;sa_decision_time_sec;inference_time_sec;cumulative_simulation_time_sec;cumulative_sa_decision_time_sec;elapsed_optimization_time_sec;status;error_message;final_best_sequence
25;3056769966;97.62739865836306;97.5297712597047;move;move(6 -> 15);;;6;15;;;;;;;;;;15715.018366485865;16702.570704228532;987.5523377426671;4.044674262430805e-05;0.5551872643412449;False;RejectedWorseCandidate;15715.018366485865;15715.018366485865;False;26;64;True;0.637843;7.1e-05;0.0;16.152373;0.002414;16.1978;Evaluated;;
26;3056769966;97.5297712597047;97.432241488445;reverse;reverse(30 .. 52);;;;;30;52;;;;;;;;15715.018366485865;15930.004249172425;214.98588268656022;0.11032658753946754;0.3081906963046682;False;RejectedWorseCandidate;15715.018366485865;15715.018366485865;False;27;64;True;0.645903;9.9e-05;0.0;16.798276;0.002513;16.8459;Evaluated;;
27;3056769966;97.432241488445;97.33480924695655;reinsert_block;reinsert_block(32 .. 38 -> 10);;;;;;;32;38;10;;;;;15715.018366485865;17427.856824002323;1712.8384575164582;2.318428498888423e-08;0.35123253231507956;False;RejectedWorseCandidate;15715.018366485865;15715.018366485865;False;28;64;True;0.65626;0.000108;0.0;17.454537;0.002622;17.5048;Evaluated;;
28;3056769966;97.33480924695655;97.2374744377096;reinsert_block;reinsert_block(6 .. 11 -> 16);;;;;;;6;11;16;;;;;15715.018366485865;16088.380099129266;373.3617326434014;0.021582984115196376;0.4392280287594005;False;RejectedWorseCandidate;15715.018366485865;15715.018366485865;False;29;64;True;0.653384;0.000104;0.0;18.107921;0.002726;18.1608;Evaluated;;
29;3056769966;97.2374744377096;97.14023696327189;move;move(45 -> 31);;;45;31;;;;;;;;;;15715.018366485865;16298.572326640926;583.5539601550608;0.002475463032651443;0.9191321885512928;False;RejectedWorseCandidate;15715.018366485865;15715.018366485865;False;30;64;True;0.651;0.000102;0.0;18.758921;0.002828;18.8138;Evaluated;;
30;3056769966;97.14023696327189;97.04309672630862;swap;swap(16, 42);16;42;;;;;;;;;;;;15715.018366485865;16194.289811250113;479.2714447642484;0.00719902474548715;0.7370995827954248;False;RejectedWorseCandidate;15715.018366485865;15715.018366485865;False;31;64;True;0.649182;5.8e-05;0.0;19.408103;0.002886;19.4648;Evaluated;;
31;3056769966;97.04309672630862;96.94605362958231;reinsert_block;reinsert_block(19 .. 30 -> 6);;;;;;;19;30;6;;;;;15715.018366485865;16094.470274917903;379.4519084320382;0.020037733952680496;0.07705132050229002;False;RejectedWorseCandidate;15715.018366485865;15715.018366485865;False;32;64;True;0.653983;0.000103;0.0;20.062085;0.002989;20.1212;Evaluated;;
32;3056769966;96.94605362958231;96.84910757595273;reverse;reverse(16 .. 54);;;;;16;54;;;;;;;;15715.018366485865;16320.746716918202;605.7283504323368;0.001934131216576456;0.21049823851042382;False;RejectedWorseCandidate;15715.018366485865;15715.018366485865;False;33;64;True;0.64557;3.2e-05;0.0;20.707656;0.003021;20.7689;Evaluated;;
33;3056769966;96.84910757595273;96.75225846837678;move;move(4 -> 32);;;4;32;;;;;;;;;;15715.018366485865;16159.148989786736;444.13062330087087;0.01019559154932753;0.6519888995987929;False;RejectedWorseCandidate;15715.018366485865;15715.018366485865;False;34;64;True;0.648542;0.000105;0.0;21.356197;0.003126;21.42;Evaluated;;
34;3056769966;96.75225846837678;96.65550620990841;reinsert_block;reinsert_block(26 .. 28 -> 17);;;;;;;26;28;17;;;;;15715.018366485865;15686.031828396133;-28.986538089731766;1.0;;True;ImprovedOrEqualCurrentSolution;15686.031828396133;15686.031828396133;True;35;64;True;0.655576;0.000118;0.0;22.011773;0.003244;22.0789;Evaluated;;
35;3056769966;96.65550620990841;96.5588507036985;reverse;reverse(45 .. 61);;;;;45;61;;;;;;;;15686.031828396133;15913.776970630914;227.74514223478036;0.09477436981542285;0.4736911392536133;False;RejectedWorseCandidate;15686.031828396133;15686.031828396133;False;36;64;True;0.686594;0.000315;0.0;22.698367;0.003559;22.7681;Evaluated;;
36;3056769966;96.5588507036985;96.4622918529948;swap;swap(4, 15);4;15;;;;;;;;;;;;15686.031828396133;17374.64225927494;1688.6104308788072;2.5415956116855018e-08;0.06080506235031091;False;RejectedWorseCandidate;15686.031828396133;15686.031828396133;False;37;64;True;0.652593;8.1e-05;0.0;23.350959;0.003639;23.4221;Evaluated;;
37;3056769966;96.4622918529948;96.3658295611418;move;move(11 -> 23);;;11;23;;;;;;;;;;15686.031828396133;16205.328962809752;519.2971344136186;0.0045920851826230635;0.8370013851810717;False;RejectedWorseCandidate;15686.031828396133;15686.031828396133;False;38;64;True;0.642149;3.3e-05;0.0;23.993108;0.003673;24.0656;Evaluated;;
38;3056769966;96.3658295611418;96.26946373158066;move;move(56 -> 40);;;56;40;;;;;;;;;;15686.031828396133;15667.257998048404;-18.773830347729017;1.0;;True;ImprovedOrEqualCurrentSolution;15667.257998048404;15667.257998048404;True;39;64;True;0.658461;0.000106;0.0;24.651569;0.003779;24.7268;Evaluated;;
39;3056769966;96.26946373158066;96.17319426784907;swap_blocks;swap_blocks(5 .. 9, 20 .. 24);;;;;;;;;;5;9;20;24;15667.257998048404;17426.549606007327;1759.2916079589231;1.1572215168120785e-08;0.8712287885183345;False;RejectedWorseCandidate;15667.257998048404;15667.257998048404;False;40;64;True;0.693219;9.7e-05;0.0;25.344788;0.003876;25.4227;Evaluated;;
40;3056769966;96.17319426784907;96.07702107358122;move;move(63 -> 7);;;63;7;;;;;;;;;;15667.257998048404;15636.665012389487;-30.592985658917314;1.0;;True;ImprovedOrEqualCurrentSolution;15636.665012389487;15636.665012389487;True;41;64;True;0.657847;9.2e-05;0.0;26.002635;0.003968;26.083;Evaluated;;
41;3056769966;96.07702107358122;95.98094405250764;move;move(16 -> 28);;;16;28;;;;;;;;;;15636.665012389487;16655.297448676687;1018.6324362872001;2.486005323211259e-05;0.7009497634829326;False;RejectedWorseCandidate;15636.665012389487;15636.665012389487;False;42;64;True;0.660795;9.2e-05;0.0;26.66343;0.004059;26.7458;Evaluated;;
42;3056769966;95.98094405250764;95.88496310845512;swap_blocks;swap_blocks(14 .. 16, 5 .. 7);;;;;;;;;;14;16;5;7;15636.665012389487;16168.555841988527;531.8908295990404;0.003920133830174726;0.5606684143566241;False;RejectedWorseCandidate;15636.665012389487;15636.665012389487;False;43;64;True;0.649019;0.000112;0.0;27.312449;0.004172;27.3977;Evaluated;;
43;3056769966;95.88496310845512;95.78907814534666;reverse;reverse(50 .. 59);;;;;50;59;;;;;;;;15636.665012389487;15697.876784707769;61.211772318281874;0.5281433115069937;0.19463152791178073;True;AcceptedWorseByTemperature;15697.876784707769;15636.665012389487;False;44;64;True;0.653834;0.000135;0.0;27.966283;0.004307;28.0539;Evaluated;;
44;3056769966;95.78907814534666;95.69328906720132;swap;swap(43, 58);43;58;;;;;;;;;;;;15697.876784707769;16056.631963487356;358.75517877958737;0.023629441175516692;0.51153022054288;False;RejectedWorseCandidate;15697.876784707769;15636.665012389487;False;45;64;True;0.645848;5.1e-05;0.0;28.61213;0.004358;28.7017;Evaluated;;
45;3056769966;95.69328906720132;95.59759577813412;swap;swap(22, 47);22;47;;;;;;;;;;;;15697.876784707769;15955.247765623126;257.370980915357;0.06791213471453349;0.6991565541364522;False;RejectedWorseCandidate;15697.876784707769;15636.665012389487;False;46;64;True;0.656077;0.0001;0.0;29.268207;0.004459;29.3602;Evaluated;;
46;3056769966;95.59759577813412;95.50199818235599;swap;swap(58, 15);58;15;;;;;;;;;;;;15697.876784707769;16412.10672318863;714.2299384808612;0.000569237761350575;0.7050497987912488;False;RejectedWorseCandidate;15697.876784707769;15636.665012389487;False;47;64;True;0.652096;8.2e-05;0.0;29.920303;0.00454;30.0147;Evaluated;;
47;3056769966;95.50199818235599;95.40649618417363;swap_blocks;swap_blocks(58 .. 62, 30 .. 34);;;;;;;;;;58;62;30;34;15697.876784707769;16181.952370735888;484.0755860281188;0.0062902890927356;0.6972680477548014;False;RejectedWorseCandidate;15697.876784707769;15636.665012389487;False;48;64;True;0.657662;0.000106;0.0;30.577966;0.004646;30.6749;Evaluated;;
48;3056769966;95.40649618417363;95.31108968798947;move;move(57 -> 43);;;57;43;;;;;;;;;;15697.876784707769;15698.92296409549;1.046179387722077;0.989094407606;0.02386232304979352;True;AcceptedWorseByTemperature;15698.92296409549;15636.665012389487;False;49;64;True;0.656605;9e-05;0.0;31.23457;0.004736;31.3342;Evaluated;;
49;3056769966;95.31108968798947;95.21577859830147;move;move(21 -> 55);;;21;55;;;;;;;;;;15698.92296409549;15712.724059736373;13.801095640881613;0.8651948623161904;0.5773117557134365;True;AcceptedWorseByTemperature;15712.724059736373;15636.665012389487;False;50;64;True;0.654596;9e-05;0.0;31.889166;0.004826;31.9915;Evaluated;;
50;3056769966;95.21577859830147;95.12056281970317;move;move(10 -> 7);;;10;7;;;;;;;;;;15712.724059736373;15665.706606761552;-47.01745297482012;1.0;;True;ImprovedOrEqualCurrentSolution;15665.706606761552;15636.665012389487;False;51;64;True;0.654821;0.0001;0.0;32.543987;0.004926;32.649;Evaluated;;
51;3056769966;95.12056281970317;95.02544225688347;reinsert_block;reinsert_block(18 .. 28 -> 54);;;;;;;18;28;54;;;;;15665.706606761552;17094.772123359056;1429.065516597504;2.987291391168579e-07;0.5153852655801184;False;RejectedWorseCandidate;15665.706606761552;15636.665012389487;False;52;64;True;0.657589;0.000105;0.0;33.201575;0.005031;33.3088;Evaluated;;
52;3056769966;95.02544225688347;94.93041681462658;reverse;reverse(33 .. 56);;;;;33;56;;;;;;;;15665.706606761552;17560.740091973454;1895.0334852119013;2.1834054112159655e-09;0.4077045821590384;False;RejectedWorseCandidate;15665.706606761552;15636.665012389487;False;53;64;True;0.652636;0.000121;0.0;33.854211;0.005151;33.9634;Evaluated;;
53;3056769966;94.93041681462658;94.83548639781196;reverse;reverse(23 .. 26);;;;;23;26;;;;;;;;15665.706606761552;15721.846482497982;56.13987573642953;0.5535632731113721;0.8037824595896519;False;RejectedWorseCandidate;15665.706606761552;15636.665012389487;False;54;64;True;0.644963;2.9e-05;0.0;34.499174;0.00518;34.6096;Evaluated;;
54;3056769966;94.83548639781196;94.74065091141415;move;move(45 -> 27);;;45;27;;;;;;;;;;15665.706606761552;15650.413621596026;-15.292985165526261;1.0;;True;ImprovedOrEqualCurrentSolution;15650.413621596026;15636.665012389487;False;55;64;True;0.652007;0.000124;0.0;35.151181;0.005305;35.2642;Evaluated;;
55;3056769966;94.74065091141415;94.64591026050273;move;move(39 -> 18);;;39;18;;;;;;;;;;15650.413621596026;15501.687144926433;-148.72647666959347;1.0;;True;ImprovedOrEqualCurrentSolution;15501.687144926433;15501.687144926433;True;56;64;True;0.658502;0.000158;0.0;35.809683;0.005463;35.9263;Evaluated;;
56;3056769966;94.64591026050273;94.55126435024223;reverse;reverse(10 .. 22);;;;;10;22;;;;;;;;15501.687144926433;16285.855221463948;784.1680765375149;0.0002522014941281166;0.5446079174054566;False;RejectedWorseCandidate;15501.687144926433;15501.687144926433;False;57;64;True;0.670922;8.9e-05;0.0;36.480605;0.005551;36.5994;Evaluated;;
57;3056769966;94.55126435024223;94.45671308589199;move;move(5 -> 55);;;5;55;;;;;;;;;;15501.687144926433;16071.72683494249;570.0396900160576;0.0024081523691316816;0.5809475240293371;False;RejectedWorseCandidate;15501.687144926433;15501.687144926433;False;58;64;True;0.654668;8.3e-05;0.0;37.135273;0.005635;37.2562;Evaluated;;
58;3056769966;94.45671308589199;94.3622563728061;reverse;reverse(2 .. 8);;;;;2;8;;;;;;;;15501.687144926433;16830.361570906196;1328.6744259797633;7.780382351121719e-07;0.31474734725339115;False;RejectedWorseCandidate;15501.687144926433;15501.687144926433;False;59;64;True;0.652396;9.4e-05;0.0;37.787669;0.005729;37.9105;Evaluated;;
59;3056769966;94.3622563728061;94.2678941164333;swap_blocks;swap_blocks(11 .. 15, 59 .. 63);;;;;;;;;;11;15;59;63;15501.687144926433;17207.095592891514;1705.408447965081;1.4157893553796954e-08;0.4557647783233967;False;RejectedWorseCandidate;15501.687144926433;15501.687144926433;False;60;64;True;0.647294;7.7e-05;0.0;38.434963;0.005807;38.56;Evaluated;;
60;3056769966;94.2678941164333;94.17362622231687;swap_blocks;swap_blocks(21 .. 25, 53 .. 57);;;;;;;;;;21;25;53;57;15501.687144926433;17589.989687414873;2088.30254248844;2.394083946865752e-10;0.46840028555364566;False;RejectedWorseCandidate;15501.687144926433;15501.687144926433;False;61;64;True;0.654458;8.9e-05;0.0;39.089421;0.005896;39.2169;Evaluated;;
61;3056769966;94.17362622231687;94.07945259609455;move;move(17 -> 63);;;17;63;;;;;;;;;;15501.687144926433;15490.294760891493;-11.392384034939823;1.0;;True;ImprovedOrEqualCurrentSolution;15490.294760891493;15490.294760891493;True;62;64;True;0.653862;8.8e-05;0.0;39.743283;0.005984;39.874;Evaluated;;
62;3056769966;94.07945259609455;93.98537314349846;swap;swap(20, 23);20;23;;;;;;;;;;;;15490.294760891493;16469.186466202205;978.8917053107125;3.0282309386796885e-05;0.39526216229268596;False;RejectedWorseCandidate;15490.294760891493;15490.294760891493;False;63;64;True;0.683547;8.8e-05;0.0;40.42683;0.006072;40.5598;Evaluated;;
63;3056769966;93.98537314349846;93.89138777035497;reverse;reverse(25 .. 56);;;;;25;56;;;;;;;;15490.294760891493;16369.36546120293;879.0707003114367;8.668138741872017e-05;0.6254514953744305;False;RejectedWorseCandidate;15490.294760891493;15490.294760891493;False;64;64;True;0.654711;8.5e-05;0.0;41.081541;0.006157;41.2174;Evaluated;;
64;3056769966;93.89138777035497;93.79749638258461;reinsert_block;reinsert_block(10 .. 11 -> 24);;;;;;;10;11;24;;;;;15490.294760891493;15906.221354339292;415.92659344779895;0.011916044811708822;0.8577672659117898;False;RejectedWorseCandidate;15490.294760891493;15490.294760891493;False;65;64;True;0.652399;0.000102;0.0;41.73394;0.00626;41.872;Evaluated;;
65;3056769966;93.79749638258461;93.70369888620203;swap;swap(32, 0);32;0;;;;;;;;;;;;15490.294760891493;16324.918653469793;834.6238925783;0.00013664191636128214;0.2757295467311618;False;RejectedWorseCandidate;15490.294760891493;15490.294760891493;False;66;64;True;0.652915;0.000116;0.0;42.386855;0.006375;42.5278;Evaluated;;
66;3056769966;93.70369888620203;93.60999518731583;swap_blocks;swap_blocks(50 .. 54, 45 .. 49);;;;;;;;;;50;54;45;49;15490.294760891493;16098.147829031315;607.8530681398224;0.0015231574401492773;0.7662217486935347;False;RejectedWorseCandidate;15490.294760891493;15490.294760891493;False;67;64;True;0.646178;8e-05;0.0;43.033033;0.006456;43.1759;Evaluated;;
67;3056769966;93.60999518731583;93.51638519212851;reverse;reverse(12 .. 21);;;;;12;21;;;;;;;;15490.294760891493;16756.541542761035;1266.2467818695422;1.3346611679358284e-06;0.31105409195770095;False;RejectedWorseCandidate;15490.294760891493;15490.294760891493;False;68;64;True;0.646979;0.000106;0.0;43.680012;0.006561;43.8249;Evaluated;;
68;3056769966;93.51638519212851;93.42286880693638;move;move(24 -> 41);;;24;41;;;;;;;;;;15490.294760891493;16538.857514533818;1048.5627536423253;1.3502847386280459e-05;0.7240354786984959;False;RejectedWorseCandidate;15490.294760891493;15490.294760891493;False;69;64;True;0.648086;0.000115;0.0;44.328098;0.006676;44.4749;Evaluated;;
69;3056769966;93.42286880693638;93.32944593812944;reinsert_block;reinsert_block(12 .. 21 -> 58);;;;;;;12;21;58;;;;;15490.294760891493;16900.69933499673;1410.4045741052378;2.776249035994817e-07;0.06380759994264373;False;RejectedWorseCandidate;15490.294760891493;15490.294760891493;False;70;64;True;0.649518;5e-05;0.0;44.977615;0.006727;45.1261;Evaluated;;
70;3056769966;93.32944593812944;93.23611649219131;swap_blocks;swap_blocks(57 .. 60, 4 .. 7);;;;;;;;;;57;60;4;7;15490.294760891493;15926.992652215096;436.69789132360347;0.009287360714718803;0.6642204815691994;False;RejectedWorseCandidate;15490.294760891493;15490.294760891493;False;71;64;True;0.652463;8.4e-05;0.0;45.630079;0.006811;45.7807;Evaluated;;
71;3056769966;93.23611649219131;93.14288037569912;move;move(18 -> 39);;;18;39;;;;;;;;;;15490.294760891493;15943.304225980834;453.00946508934067;0.007760304226607807;0.7713024906362026;False;RejectedWorseCandidate;15490.294760891493;15490.294760891493;False;72;64;True;0.655529;9.6e-05;0.0;46.285608;0.006906;46.4382;Evaluated;;
72;3056769966;93.14288037569912;93.04973749532343;swap_blocks;swap_blocks(50 .. 56, 57 .. 63);;;;;;;;;;50;56;57;63;15490.294760891493;15738.8512778081;248.5565169166075;0.06935265170731585;0.39761553950620254;False;RejectedWorseCandidate;15490.294760891493;15490.294760891493;False;73;64;True;0.647651;0.000104;0.0;46.933259;0.007011;47.0883;Evaluated;;
73;3056769966;93.04973749532343;92.9566877578281;reverse;reverse(19 .. 28);;;;;19;28;;;;;;;;15490.294760891493;16318.564814504238;828.270053612745;0.00013620233074461261;0.6948603433800461;False;RejectedWorseCandidate;15490.294760891493;15490.294760891493;False;74;64;True;0.656897;9.9e-05;0.0;47.590156;0.007109;47.7471;Evaluated;;
74;3056769966;92.9566877578281;92.86373107007027;swap;swap(38, 63);38;63;;;;;;;;;;;;15490.294760891493;16076.036490352157;585.7417294606639;0.0018340423835842285;0.9936705495413304;False;RejectedWorseCandidate;15490.294760891493;15490.294760891493;False;75;64;True;0.647371;0.000117;0.0;48.237528;0.007227;48.3974;Evaluated;;
75;3056769966;92.86373107007027;92.7708673390002;reverse;reverse(6 .. 35);;;;;6;35;;;;;;;;15490.294760891493;16589.369851880554;1099.0750909890612;7.243880102152449e-06;0.9703666829653496;False;RejectedWorseCandidate;15490.294760891493;15490.294760891493;False;76;64;True;0.647314;0.000367;0.0;48.884842;0.007594;49.0475;Evaluated;;
76;3056769966;92.7708673390002;92.6780964716612;reverse;reverse(52 .. 55);;;;;52;55;;;;;;;;15490.294760891493;15869.475667608922;379.180906717429;0.016784754593698766;0.6424503065601078;False;RejectedWorseCandidate;15490.294760891493;15490.294760891493;False;77;64;True;0.650005;0.000115;0.0;49.534847;0.007709;49.6995;Evaluated;;
77;3056769966;92.6780964716612;92.58541837518955;swap;swap(51, 19);51;19;;;;;;;;;;;;15490.294760891493;15633.706820192128;143.41205930063552;0.2127960067840943;0.6067008838609838;False;RejectedWorseCandidate;15490.294760891493;15490.294760891493;False;78;64;True;0.643859;2.9e-05;0.0;50.178706;0.007738;50.3443;Evaluated;;
