evaluation;random_seed;temperature_before;temperature_after;action;move_text;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;current_makespan_before;candidate_makespan;delta_vs_current;acceptance_probability;acceptance_random_draw;accepted;acceptance_reason;current_makespan_after;global_best_makespan_after;new_global_best;completed_simulations;exited_parts;completion_valid;simulation_time_sec;sa_decision_time_sec;inference_time_sec;cumulative_simulation_time_sec;cumulative_sa_decision_time_sec;elapsed_optimization_time_sec;status;error_message;final_best_sequence
17;1285331349;98.41194418156402;98.31353223738246;reinsert_block;reinsert_block(41 .. 42 -> 62);;;;;;;41;42;62;;;;;15840.451528209387;16860.114848009896;1019.6633198005093;3.163727855951792e-05;0.7652979146722814;False;RejectedWorseCandidate;15840.451528209387;15840.451528209387;False;18;64;True;0.64244;2.6e-05;0.0;11.143331;0.001948;11.177;Evaluated;;
18;1285331349;98.31353223738246;98.21521870514508;reverse;reverse(5 .. 61);;;;;5;61;;;;;;;;15840.451528209387;19138.868528394672;3298.4170001852854;2.6879983340116024e-15;0.4831636553844221;False;RejectedWorseCandidate;15840.451528209387;15840.451528209387;False;19;64;True;0.649489;4.9e-05;0.0;11.79282;0.001997;11.8277;Evaluated;;
19;1285331349;98.21521870514508;98.11700348643993;reverse;reverse(26 .. 57);;;;;26;57;;;;;;;;15840.451528209387;17862.143780089857;2021.6922518804695;1.149076355151298e-09;0.8935734127390537;False;RejectedWorseCandidate;15840.451528209387;15840.451528209387;False;20;64;True;0.657509;0.0001;0.0;12.450329;0.002097;12.4876;Evaluated;;
20;1285331349;98.11700348643993;98.01888648295349;swap;swap(14, 63);14;63;;;;;;;;;;;;15840.451528209387;16028.165081650315;187.71355344092808;0.14761315043454265;0.5580042832193641;False;RejectedWorseCandidate;15840.451528209387;15840.451528209387;False;21;64;True;0.650622;9.4e-05;0.0;13.100951;0.002191;13.1405;Evaluated;;
21;1285331349;98.01888648295349;97.92086759647054;swap;swap(58, 25);58;25;;;;;;;;;;;;15840.451528209387;16487.773438171633;647.3219099622456;0.0013548657812565703;0.7767571477184677;False;RejectedWorseCandidate;15840.451528209387;15840.451528209387;False;22;64;True;0.651621;9.2e-05;0.0;13.752572;0.002284;13.794;Evaluated;;
22;1285331349;97.92086759647054;97.82294672887407;swap;swap(3, 43);3;43;;;;;;;;;;;;15840.451528209387;16063.059334836162;222.60780662677462;0.10296729186936471;0.912177442393703;False;RejectedWorseCandidate;15840.451528209387;15840.451528209387;False;23;64;True;0.645738;2.7e-05;0.0;14.39831;0.002311;14.4409;Evaluated;;
23;1285331349;97.82294672887407;97.7251237821452;reverse;reverse(24 .. 37);;;;;24;37;;;;;;;;15840.451528209387;17163.21526436023;1322.7637361508441;1.3411019695057085e-06;0.875365060477713;False;RejectedWorseCandidate;15840.451528209387;15840.451528209387;False;24;64;True;0.653295;0.000104;0.0;15.051605;0.002414;15.0965;Evaluated;;
24;1285331349;97.7251237821452;97.62739865836306;swap;swap(12, 46);12;46;;;;;;;;;;;;15840.451528209387;16865.180836662177;1024.72930845279;2.792934021297774e-05;0.7917942596893957;False;RejectedWorseCandidate;15840.451528209387;15840.451528209387;False;25;64;True;0.654132;9.1e-05;0.0;15.705737;0.002505;15.7527;Evaluated;;
25;1285331349;97.62739865836306;97.5297712597047;move;move(51 -> 18);;;51;18;;;;;;;;;;15840.451528209387;16792.553285558126;952.1017573487388;5.815473684749474e-05;0.9671207892934658;False;RejectedWorseCandidate;15840.451528209387;15840.451528209387;False;26;64;True;0.649271;6.1e-05;0.0;16.355008;0.002566;16.4037;Evaluated;;
26;1285331349;97.5297712597047;97.432241488445;reinsert_block;reinsert_block(45 .. 49 -> 44);;;;;;;45;49;44;;;;;15840.451528209387;15388.870668333771;-451.5808598756157;1.0;;True;ImprovedOrEqualCurrentSolution;15388.870668333771;15388.870668333771;True;27;64;True;0.653517;0.000112;0.0;17.008526;0.002678;17.061;Evaluated;;
27;1285331349;97.432241488445;97.33480924695655;reverse;reverse(14 .. 62);;;;;14;62;;;;;;;;15388.870668333771;17678.493555196856;2289.622886863084;6.226367346287766e-11;0.34626185686658073;False;RejectedWorseCandidate;15388.870668333771;15388.870668333771;False;28;64;True;0.682025;0.000104;0.0;17.69055;0.002782;17.7451;Evaluated;;
28;1285331349;97.33480924695655;97.2374744377096;move;move(11 -> 39);;;11;39;;;;;;;;;;15388.870668333771;16162.2800175431;773.4093492093289;0.000354123095677456;0.6592536140885465;False;RejectedWorseCandidate;15388.870668333771;15388.870668333771;False;29;64;True;0.655267;0.000119;0.0;18.345817;0.0029;18.4025;Evaluated;;
29;1285331349;97.2374744377096;97.14023696327189;reinsert_block;reinsert_block(8 .. 18 -> 21);;;;;;;8;18;21;;;;;15388.870668333771;16900.59545770806;1511.7247893742879;1.7706830193588563e-07;0.9088405470760141;False;RejectedWorseCandidate;15388.870668333771;15388.870668333771;False;30;64;True;0.650425;8.9e-05;0.0;18.996242;0.002989;19.0549;Evaluated;;
30;1285331349;97.14023696327189;97.04309672630862;swap_blocks;swap_blocks(1 .. 4, 13 .. 16);;;;;;;;;;1;4;13;16;15388.870668333771;17358.134863174346;1969.2641948405744;1.5696956412897389e-09;0.4582260955832349;False;RejectedWorseCandidate;15388.870668333771;15388.870668333771;False;31;64;True;0.653068;0.000285;0.0;19.64931;0.003274;19.7097;Evaluated;;
31;1285331349;97.04309672630862;96.94605362958231;reinsert_block;reinsert_block(29 .. 39 -> 18);;;;;;;29;39;18;;;;;15388.870668333771;16563.43663941014;1174.5659710763703;5.539812091710484e-06;0.8922640375951265;False;RejectedWorseCandidate;15388.870668333771;15388.870668333771;False;32;64;True;0.645533;2.9e-05;0.0;20.294843;0.003303;20.3567;Evaluated;;
32;1285331349;96.94605362958231;96.84910757595273;swap;swap(33, 46);33;46;;;;;;;;;;;;15388.870668333771;15884.176093496491;495.30542516272;0.006041621133144379;0.23961517195296533;False;RejectedWorseCandidate;15388.870668333771;15388.870668333771;False;33;64;True;0.647598;8.8e-05;0.0;20.942441;0.003391;21.0059;Evaluated;;
33;1285331349;96.84910757595273;96.75225846837678;reverse;reverse(2 .. 3);;;;;2;3;;;;;;;;15388.870668333771;15366.060375052512;-22.810293281259874;1.0;;True;ImprovedOrEqualCurrentSolution;15366.060375052512;15366.060375052512;True;34;64;True;0.644373;3.4e-05;0.0;21.586815;0.003425;21.6515;Evaluated;;
34;1285331349;96.75225846837678;96.65550620990841;swap;swap(21, 7);21;7;;;;;;;;;;;;15366.060375052512;16416.49657594711;1050.4362008945973;1.9269861233241174e-05;0.8727305920019612;False;RejectedWorseCandidate;15366.060375052512;15366.060375052512;False;35;64;True;0.674573;8.8e-05;0.0;22.261388;0.003514;22.3279;Evaluated;;
35;1285331349;96.65550620990841;96.5588507036985;reinsert_block;reinsert_block(15 .. 16 -> 47);;;;;;;15;16;47;;;;;15366.060375052512;16037.078241484618;671.0178664321065;0.0009659817150478465;0.44766733423994565;False;RejectedWorseCandidate;15366.060375052512;15366.060375052512;False;36;64;True;0.650392;4.7e-05;0.0;22.91178;0.003561;22.9796;Evaluated;;
36;1285331349;96.5588507036985;96.4622918529948;swap;swap(38, 55);38;55;;;;;;;;;;;;15366.060375052512;16341.954681348228;975.8943062957169;4.0803987140753385e-05;0.6198382170513548;False;RejectedWorseCandidate;15366.060375052512;15366.060375052512;False;37;64;True;0.645769;6.3e-05;0.0;23.557549;0.003624;23.6271;Evaluated;;
37;1285331349;96.4622918529948;96.3658295611418;reverse;reverse(18 .. 48);;;;;18;48;;;;;;;;15366.060375052512;16272.142035044568;906.0816599920563;8.329536191058189e-05;0.7927455668338573;False;RejectedWorseCandidate;15366.060375052512;15366.060375052512;False;38;64;True;0.657696;0.000101;0.0;24.215245;0.003725;24.2869;Evaluated;;
38;1285331349;96.3658295611418;96.26946373158066;reinsert_block;reinsert_block(18 .. 28 -> 5);;;;;;;18;28;5;;;;;15366.060375052512;16596.212783778516;1230.152408726004;2.857847019315677e-06;0.35520797783883806;False;RejectedWorseCandidate;15366.060375052512;15366.060375052512;False;39;64;True;0.650339;9.1e-05;0.0;24.865584;0.003816;24.9397;Evaluated;;
39;1285331349;96.26946373158066;96.17319426784907;reverse;reverse(8 .. 59);;;;;8;59;;;;;;;;15366.060375052512;16952.607500367085;1586.5471253145733;6.96158304753891e-08;0.6351124655804236;False;RejectedWorseCandidate;15366.060375052512;15366.060375052512;False;40;64;True;0.650833;0.000931;0.0;25.516418;0.004747;25.5938;Evaluated;;
40;1285331349;96.17319426784907;96.07702107358122;swap;swap(21, 11);21;11;;;;;;;;;;;;15366.060375052512;15874.851064420076;508.7906893675645;0.0050399523998547555;0.02393105468627965;False;RejectedWorseCandidate;15366.060375052512;15366.060375052512;False;41;64;True;0.650843;8.6e-05;0.0;26.167261;0.004833;26.2462;Evaluated;;
41;1285331349;96.07702107358122;95.98094405250764;reverse;reverse(25 .. 52);;;;;25;52;;;;;;;;15366.060375052512;16344.57425866432;978.5138836118076;3.7744086064184144e-05;0.3579625605996223;False;RejectedWorseCandidate;15366.060375052512;15366.060375052512;False;42;64;True;0.643759;3.2e-05;0.0;26.81102;0.004866;26.8912;Evaluated;;
42;1285331349;95.98094405250764;95.88496310845512;move;move(48 -> 62);;;48;62;;;;;;;;;;15366.060375052512;15350.398395524087;-15.661979528424126;1.0;;True;ImprovedOrEqualCurrentSolution;15350.398395524087;15350.398395524087;True;43;64;True;0.651371;0.000108;0.0;27.462391;0.004973;27.5458;Evaluated;;
43;1285331349;95.88496310845512;95.78907814534666;reverse;reverse(16 .. 19);;;;;16;19;;;;;;;;15350.398395524087;15496.459722581807;146.0613270577196;0.2179918666729036;0.7948284789090297;False;RejectedWorseCandidate;15350.398395524087;15350.398395524087;False;44;64;True;0.678333;0.000107;0.0;28.140724;0.00508;28.2266;Evaluated;;
44;1285331349;95.78907814534666;95.69328906720132;swap;swap(1, 13);1;13;;;;;;;;;;;;15350.398395524087;15757.473442238652;407.07504671456445;0.014268483832966212;0.5014532176379864;False;RejectedWorseCandidate;15350.398395524087;15350.398395524087;False;45;64;True;0.655329;8.2e-05;0.0;28.796052;0.005162;28.8845;Evaluated;;
45;1285331349;95.69328906720132;95.59759577813412;swap_blocks;swap_blocks(2 .. 9, 25 .. 32);;;;;;;;;;2;9;25;32;15350.398395524087;16913.681482925607;1563.2830874015199;8.038871295502936e-08;0.3870822188357995;False;RejectedWorseCandidate;15350.398395524087;15350.398395524087;False;46;64;True;0.652947;6.4e-05;0.0;29.448999;0.005226;29.5394;Evaluated;;
46;1285331349;95.59759577813412;95.50199818235599;reinsert_block;reinsert_block(16 .. 21 -> 59);;;;;;;16;21;59;;;;;15350.398395524087;16417.99877529239;1067.6003797683043;1.4123805628566432e-05;0.7007781653544751;False;RejectedWorseCandidate;15350.398395524087;15350.398395524087;False;47;64;True;0.654114;0.000299;0.0;30.103113;0.005526;30.1953;Evaluated;;
47;1285331349;95.50199818235599;95.40649618417363;swap;swap(22, 26);22;26;;;;;;;;;;;;15350.398395524087;15705.163366459297;354.76497093520993;0.024361805421338725;0.6220433792824355;False;RejectedWorseCandidate;15350.398395524087;15350.398395524087;False;48;64;True;0.643479;2.5e-05;0.0;30.746592;0.005551;30.8402;Evaluated;;
48;1285331349;95.40649618417363;95.31108968798947;move;move(63 -> 1);;;63;1;;;;;;;;;;15350.398395524087;16061.18335762962;710.784962105532;0.0005814016008407492;0.6843252914786019;False;RejectedWorseCandidate;15350.398395524087;15350.398395524087;False;49;64;True;0.655176;0.000105;0.0;31.401767;0.005657;31.4981;Evaluated;;
49;1285331349;95.31108968798947;95.21577859830147;move;move(34 -> 43);;;34;43;;;;;;;;;;15350.398395524087;15479.960162780459;129.56176725637124;0.25682594290175037;0.30478954818477844;False;RejectedWorseCandidate;15350.398395524087;15350.398395524087;False;50;64;True;0.651745;9.3e-05;0.0;32.053512;0.00575;32.1515;Evaluated;;
50;1285331349;95.21577859830147;95.12056281970317;reinsert_block;reinsert_block(36 .. 37 -> 60);;;;;;;36;37;60;;;;;15350.398395524087;16033.030946919287;682.6325513951997;0.0007698447098747333;0.18451077934011761;False;RejectedWorseCandidate;15350.398395524087;15350.398395524087;False;51;64;True;0.640882;3e-05;0.0;32.694394;0.005779;32.7937;Evaluated;;
51;1285331349;95.12056281970317;95.02544225688347;reinsert_block;reinsert_block(51 .. 58 -> 24);;;;;;;51;58;24;;;;;15350.398395524087;17246.65622663714;1896.2578311130528;2.1988986836705137e-09;0.49018393160243456;False;RejectedWorseCandidate;15350.398395524087;15350.398395524087;False;52;64;True;0.653736;8.9e-05;0.0;33.34813;0.005868;33.4496;Evaluated;;
52;1285331349;95.02544225688347;94.93041681462658;reinsert_block;reinsert_block(32 .. 37 -> 23);;;;;;;32;37;23;;;;;15350.398395524087;15353.427799428759;3.0294039046711987;0.968622883178049;0.43930372640467374;True;AcceptedWorseByTemperature;15353.427799428759;15350.398395524087;False;53;64;True;0.653223;9.4e-05;0.0;34.001353;0.005962;34.1054;Evaluated;;
53;1285331349;94.93041681462658;94.83548639781196;swap;swap(57, 59);57;59;;;;;;;;;;;;15353.427799428759;15696.575157001324;343.14735757256494;0.026924326502811735;0.06856238004493143;False;RejectedWorseCandidate;15353.427799428759;15350.398395524087;False;54;64;True;0.653615;0.000108;0.0;34.654967;0.00607;34.7614;Evaluated;;
54;1285331349;94.83548639781196;94.74065091141415;move;move(63 -> 62);;;63;62;;;;;;;;;;15353.427799428759;15353.427799428759;0.0;1.0;;True;ImprovedOrEqualCurrentSolution;15353.427799428759;15350.398395524087;False;55;64;True;0.652793;0.000101;0.0;35.30776;0.006171;35.4159;Evaluated;;
55;1285331349;94.74065091141415;94.64591026050273;swap_blocks;swap_blocks(4 .. 9, 48 .. 53);;;;;;;;;;4;9;48;53;15353.427799428759;18104.056663782798;2750.6288643540393;2.4604830024427685e-13;0.2703965641002939;False;RejectedWorseCandidate;15353.427799428759;15350.398395524087;False;56;64;True;0.642479;2.5e-05;0.0;35.950239;0.006196;36.0599;Evaluated;;
56;1285331349;94.64591026050273;94.55126435024223;move;move(19 -> 25);;;19;25;;;;;;;;;;15353.427799428759;15911.18625687367;557.758457444912;0.0027583935907953814;0.7594718694871725;False;RejectedWorseCandidate;15353.427799428759;15350.398395524087;False;57;64;True;0.657032;0.000237;0.0;36.607271;0.006432;36.7196;Evaluated;;
57;1285331349;94.55126435024223;94.45671308589199;swap;swap(16, 17);16;17;;;;;;;;;;;;15353.427799428759;15780.754826905626;427.32702747686744;0.010894171320657882;0.8610732076360786;False;RejectedWorseCandidate;15353.427799428759;15350.398395524087;False;58;64;True;0.651903;8.7e-05;0.0;37.259174;0.006519;37.374;Evaluated;;
58;1285331349;94.45671308589199;94.3622563728061;move;move(38 -> 56);;;38;56;;;;;;;;;;15353.427799428759;15453.682437229001;100.25463780024256;0.3459774022772244;0.9541966961446051;False;RejectedWorseCandidate;15353.427799428759;15350.398395524087;False;59;64;True;0.653771;9.4e-05;0.0;37.912945;0.006613;38.0299;Evaluated;;
59;1285331349;94.3622563728061;94.2678941164333;move;move(28 -> 10);;;28;10;;;;;;;;;;15353.427799428759;15708.648491063663;355.22069163490414;0.02318067835064717;0.9210549251658461;False;RejectedWorseCandidate;15353.427799428759;15350.398395524087;False;60;64;True;0.639763;2.8e-05;0.0;38.552707;0.00664;38.6703;Evaluated;;
60;1285331349;94.2678941164333;94.17362622231687;swap_blocks;swap_blocks(45 .. 47, 36 .. 38);;;;;;;;;;45;47;36;38;15353.427799428759;15708.599646264383;355.1718468356248;0.023105462152965044;0.3702503836288741;False;RejectedWorseCandidate;15353.427799428759;15350.398395524087;False;61;64;True;0.640247;2.6e-05;0.0;39.192954;0.006666;39.311;Evaluated;;
61;1285331349;94.17362622231687;94.07945259609455;reverse;reverse(13 .. 35);;;;;13;35;;;;;;;;15353.427799428759;16733.553465543115;1380.1256661143561;4.3187974680363654e-07;0.25204043305180435;False;RejectedWorseCandidate;15353.427799428759;15350.398395524087;False;62;64;True;0.640223;4.1e-05;0.0;39.833177;0.006707;39.9518;Evaluated;;
62;1285331349;94.07945259609455;93.98537314349846;reverse;reverse(14 .. 28);;;;;14;28;;;;;;;;15353.427799428759;16248.080037444088;894.6522380153292;7.414120156738303e-05;0.9691432811564148;False;RejectedWorseCandidate;15353.427799428759;15350.398395524087;False;63;64;True;0.640558;3.6e-05;0.0;40.473735;0.006743;40.5933;Evaluated;;
63;1285331349;93.98537314349846;93.89138777035497;move;move(6 -> 37);;;6;37;;;;;;;;;;15353.427799428759;16081.044746362622;727.6169469338638;0.00043428459854881284;0.8485756377209018;False;RejectedWorseCandidate;15353.427799428759;15350.398395524087;False;64;64;True;0.643629;6.1e-05;0.0;41.117365;0.006804;41.238;Evaluated;;
64;1285331349;93.89138777035497;93.79749638258461;move;move(37 -> 60);;;37;60;;;;;;;;;;15353.427799428759;15394.747486360224;41.319686931465185;0.6439851402791472;0.8990820911759281;False;RejectedWorseCandidate;15353.427799428759;15350.398395524087;False;65;64;True;0.641495;3.2e-05;0.0;41.75886;0.006836;41.8801;Evaluated;;
65;1285331349;93.79749638258461;93.70369888620203;move;move(12 -> 13);;;12;13;;;;;;;;;;15353.427799428759;15353.427799428759;0.0;1.0;;True;ImprovedOrEqualCurrentSolution;15353.427799428759;15350.398395524087;False;66;64;True;0.639793;3e-05;0.0;42.398654;0.006866;42.5205;Evaluated;;
66;1285331349;93.70369888620203;93.60999518731583;swap_blocks;swap_blocks(61 .. 62, 28 .. 29);;;;;;;;;;61;62;28;29;15353.427799428759;15353.427799428759;0.0;1.0;;True;ImprovedOrEqualCurrentSolution;15353.427799428759;15350.398395524087;False;67;64;True;0.652543;4.5e-05;0.0;43.051196;0.006911;43.1745;Evaluated;;
67;1285331349;93.60999518731583;93.51638519212851;reverse;reverse(23 .. 39);;;;;23;39;;;;;;;;15353.427799428759;17752.080864692853;2398.653065264094;7.441869408079027e-12;0.31445221713601323;False;RejectedWorseCandidate;15353.427799428759;15350.398395524087;False;68;64;True;0.648167;9.3e-05;0.0;43.699364;0.007004;43.8252;Evaluated;;
68;1285331349;93.51638519212851;93.42286880693638;reinsert_block;reinsert_block(26 .. 36 -> 39);;;;;;;26;36;39;;;;;15353.427799428759;15544.154424855931;190.72662542717262;0.13009380015728408;0.9200602423150157;False;RejectedWorseCandidate;15353.427799428759;15350.398395524087;False;69;64;True;0.653706;0.000225;0.0;44.35307;0.007229;44.4804;Evaluated;;
69;1285331349;93.42286880693638;93.32944593812944;swap;swap(60, 9);60;9;;;;;;;;;;;;15353.427799428759;15708.693351614169;355.26555218541034;0.02230892175647533;0.5358495118860853;False;RejectedWorseCandidate;15353.427799428759;15350.398395524087;False;70;64;True;0.643099;2.6e-05;0.0;44.996169;0.007255;45.1248;Evaluated;;
70;1285331349;93.32944593812944;93.23611649219131;reinsert_block;reinsert_block(26 .. 35 -> 51);;;;;;;26;35;51;;;;;15353.427799428759;15353.512008520218;0.08420909145934274;0.9990981290841523;0.8754927735697252;True;AcceptedWorseByTemperature;15353.512008520218;15350.398395524087;False;71;64;True;0.653699;0.000109;0.0;45.649869;0.007364;45.7802;Evaluated;;
71;1285331349;93.23611649219131;93.14288037569912;move;move(31 -> 53);;;31;53;;;;;;;;;;15353.512008520218;15466.636300629149;113.1242921089306;0.29721194317866795;0.9461969898164185;False;RejectedWorseCandidate;15353.512008520218;15350.398395524087;False;72;64;True;0.642315;2.9e-05;0.0;46.292184;0.007393;46.4235;Evaluated;;
72;1285331349;93.14288037569912;93.04973749532343;reinsert_block;reinsert_block(18 .. 21 -> 28);;;;;;;18;21;28;;;;;15353.512008520218;16182.25492865114;828.7429201309224;0.00013672424521783447;0.9745609746597371;False;RejectedWorseCandidate;15353.512008520218;15350.398395524087;False;73;64;True;0.65311;9.4e-05;0.0;46.945294;0.007487;47.0786;Evaluated;;
73;1285331349;93.04973749532343;92.9566877578281;reinsert_block;reinsert_block(21 .. 24 -> 52);;;;;;;21;24;52;;;;;15353.512008520218;16343.888658685573;990.3766501653554;2.3854945281929144e-05;0.0945940068283504;False;RejectedWorseCandidate;15353.512008520218;15350.398395524087;False;74;64;True;0.653323;7.7e-05;0.0;47.598617;0.007564;47.7332;Evaluated;;
74;1285331349;92.9566877578281;92.86373107007027;swap;swap(51, 24);51;24;;;;;;;;;;;;15353.512008520218;16148.161383537297;794.6493750170794;0.0001938165984679962;0.736639556489839;False;RejectedWorseCandidate;15353.512008520218;15350.398395524087;False;75;64;True;0.639501;2.6e-05;0.0;48.238119;0.00759;48.3733;Evaluated;;
75;1285331349;92.86373107007027;92.7708673390002;reinsert_block;reinsert_block(6 .. 13 -> 29);;;;;;;6;13;29;;;;;15353.512008520218;15959.734288905556;606.2222803853383;0.0014618033014738043;0.4261634728176983;False;RejectedWorseCandidate;15353.512008520218;15350.398395524087;False;76;64;True;0.642551;2.7e-05;0.0;48.880669;0.007617;49.0163;Evaluated;;
76;1285331349;92.7708673390002;92.6780964716612;move;move(55 -> 2);;;55;2;;;;;;;;;;15353.512008520218;15714.35183981842;360.8398312982026;0.020453908183900842;0.5147934917713405;False;RejectedWorseCandidate;15353.512008520218;15350.398395524087;False;77;64;True;0.639013;3e-05;0.0;49.519683;0.007647;49.6558;Evaluated;;
