evaluation;random_seed;temperature_before;temperature_after;action;move_text;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;current_makespan_before;candidate_makespan;delta_vs_current;acceptance_probability;acceptance_random_draw;accepted;acceptance_reason;current_makespan_after;global_best_makespan_after;new_global_best;completed_simulations;exited_parts;completion_valid;simulation_time_sec;sa_decision_time_sec;inference_time_sec;cumulative_simulation_time_sec;cumulative_sa_decision_time_sec;elapsed_optimization_time_sec;status;error_message;final_best_sequence
23;3072699120;97.82294672887407;97.7251237821452;swap_blocks;swap_blocks(18 .. 25, 36 .. 43);;;;;;;;;;18;25;36;43;16353.37539810048;18043.64426337178;1690.2688652713023;3.1324709521010436e-08;0.7525921986987066;False;RejectedWorseCandidate;16353.37539810048;16233.542419080124;False;24;64;True;0.650517;9.4e-05;0.0;15.025655;0.00187;15.0648;Evaluated;;
24;3072699120;97.7251237821452;97.62739865836306;move;move(37 -> 19);;;37;19;;;;;;;;;;16353.37539810048;17535.501160129395;1182.1257620289161;5.579359465784299e-06;0.3075683240070466;False;RejectedWorseCandidate;16353.37539810048;16233.542419080124;False;25;64;True;0.657856;0.000106;0.0;15.683511;0.001976;15.7254;Evaluated;;
25;3072699120;97.62739865836306;97.5297712597047;reverse;reverse(11 .. 54);;;;;11;54;;;;;;;;16353.37539810048;18002.68699084265;1649.3115927421695;4.603141136932312e-08;0.9057837477502096;False;RejectedWorseCandidate;16353.37539810048;16233.542419080124;False;26;64;True;0.655359;0.000116;0.0;16.33887;0.002092;16.3832;Evaluated;;
26;3072699120;97.5297712597047;97.432241488445;reinsert_block;reinsert_block(23 .. 31 -> 48);;;;;;;23;31;48;;;;;16353.37539810048;17091.860372804604;738.4849747041244;0.0005147172590289997;0.7496891579261846;False;RejectedWorseCandidate;16353.37539810048;16233.542419080124;False;27;64;True;0.652084;9.7e-05;0.0;16.990953;0.002189;17.0377;Evaluated;;
27;3072699120;97.432241488445;97.33480924695655;reinsert_block;reinsert_block(30 .. 34 -> 59);;;;;;;30;34;59;;;;;16353.37539810048;16993.13038716987;639.7549890693899;0.0014072007393983541;0.6281303089869302;False;RejectedWorseCandidate;16353.37539810048;16233.542419080124;False;28;64;True;0.653245;0.000135;0.0;17.644198;0.002324;17.6933;Evaluated;;
28;3072699120;97.33480924695655;97.2374744377096;swap;swap(1, 47);1;47;;;;;;;;;;;;16353.37539810048;18536.55496221756;2183.179564117081;1.8153240873400392e-10;0.026034988782513424;False;RejectedWorseCandidate;16353.37539810048;16233.542419080124;False;29;64;True;0.655866;0.000117;0.0;18.300063;0.002442;18.3516;Evaluated;;
29;3072699120;97.2374744377096;97.14023696327189;reinsert_block;reinsert_block(9 .. 17 -> 60);;;;;;;9;17;60;;;;;16353.37539810048;18548.54806528121;2195.172667180732;1.5690552570367934e-10;0.6471469983800633;False;RejectedWorseCandidate;16353.37539810048;16233.542419080124;False;30;64;True;0.648912;9.8e-05;0.0;18.948976;0.00254;19.0027;Evaluated;;
30;3072699120;97.14023696327189;97.04309672630862;reverse;reverse(28 .. 50);;;;;28;50;;;;;;;;16353.37539810048;16691.828386499896;338.4529883994164;0.03067924667339013;0.8455143814846672;False;RejectedWorseCandidate;16353.37539810048;16233.542419080124;False;31;64;True;0.652487;0.000103;0.0;19.601462;0.002643;19.6575;Evaluated;;
31;3072699120;97.04309672630862;96.94605362958231;move;move(18 -> 10);;;18;10;;;;;;;;;;16353.37539810048;18212.80772416874;1859.4323260682595;4.770129837825554e-09;0.8385877987980035;False;RejectedWorseCandidate;16353.37539810048;16233.542419080124;False;32;64;True;0.649943;9e-05;0.0;20.251405;0.002733;20.309;Evaluated;;
32;3072699120;96.94605362958231;96.84910757595273;reinsert_block;reinsert_block(39 .. 50 -> 20);;;;;;;39;50;20;;;;;16353.37539810048;17104.627379055728;751.2519809552487;0.00043109784604648685;0.23192498239638448;False;RejectedWorseCandidate;16353.37539810048;16233.542419080124;False;33;64;True;0.643743;3e-05;0.0;20.895148;0.002763;20.954;Evaluated;;
33;3072699120;96.84910757595273;96.75225846837678;swap_blocks;swap_blocks(38 .. 39, 2 .. 3);;;;;;;;;;38;39;2;3;16353.37539810048;18195.228134987894;1841.8527368874147;5.504188907885759e-09;0.6107016323610882;False;RejectedWorseCandidate;16353.37539810048;16233.542419080124;False;34;64;True;0.653151;9.9e-05;0.0;21.548299;0.002862;21.6099;Evaluated;;
34;3072699120;96.75225846837678;96.65550620990841;reinsert_block;reinsert_block(25 .. 27 -> 23);;;;;;;25;27;23;;;;;16353.37539810048;17396.862792712458;1043.4873946119787;2.0704744809290307e-05;0.3215741618576302;False;RejectedWorseCandidate;16353.37539810048;16233.542419080124;False;35;64;True;0.645725;7.7e-05;0.0;22.194024;0.002939;22.2578;Evaluated;;
35;3072699120;96.65550620990841;96.5588507036985;move;move(12 -> 39);;;12;39;;;;;;;;;;16353.37539810048;17864.627803305564;1511.2524052050849;1.6203544476586343e-07;0.8283644897130759;False;RejectedWorseCandidate;16353.37539810048;16233.542419080124;False;36;64;True;0.657185;9.2e-05;0.0;22.85121;0.003031;22.917;Evaluated;;
36;3072699120;96.5588507036985;96.4622918529948;swap;swap(59, 53);59;53;;;;;;;;;;;;16353.37539810048;16304.814009423384;-48.56138867709524;1.0;;True;ImprovedOrEqualCurrentSolution;16304.814009423384;16233.542419080124;False;37;64;True;0.652663;9.1e-05;0.0;23.503873;0.003121;23.5725;Evaluated;;
37;3072699120;96.4622918529948;96.3658295611418;swap;swap(54, 11);54;11;;;;;;;;;;;;16304.814009423384;18817.275314187285;2512.4613047639014;4.879169260544702e-12;0.6975752385539543;False;RejectedWorseCandidate;16304.814009423384;16233.542419080124;False;38;64;True;0.65271;0.000132;0.0;24.156583;0.003253;24.2271;Evaluated;;
38;3072699120;96.3658295611418;96.26946373158066;swap;swap(7, 25);7;25;;;;;;;;;;;;16304.814009423384;17905.384448013585;1600.5704385902009;6.118797159340998e-08;0.8450227097792398;False;RejectedWorseCandidate;16304.814009423384;16233.542419080124;False;39;64;True;0.646692;3.3e-05;0.0;24.803275;0.003286;24.8752;Evaluated;;
39;3072699120;96.26946373158066;96.17319426784907;swap_blocks;swap_blocks(55 .. 57, 12 .. 14);;;;;;;;;;55;57;12;14;16304.814009423384;19380.95802660885;3076.1440171854647;1.3267271390232754e-14;0.7459997804656704;False;RejectedWorseCandidate;16304.814009423384;16233.542419080124;False;40;64;True;0.658412;0.000114;0.0;25.461687;0.0034;25.5356;Evaluated;;
40;3072699120;96.17319426784907;96.07702107358122;swap;swap(59, 2);59;2;;;;;;;;;;;;16304.814009423384;16304.814009423384;0.0;1.0;;True;ImprovedOrEqualCurrentSolution;16304.814009423384;16233.542419080124;False;41;64;True;0.648384;7.4e-05;0.0;26.110071;0.003475;26.185;Evaluated;;
41;3072699120;96.07702107358122;95.98094405250764;reinsert_block;reinsert_block(33 .. 38 -> 39);;;;;;;33;38;39;;;;;16304.814009423384;16902.82226588251;598.0082564591266;0.0019807911749670434;0.522262412457285;False;RejectedWorseCandidate;16304.814009423384;16233.542419080124;False;42;64;True;0.642614;3.1e-05;0.0;26.752685;0.003505;26.8289;Evaluated;;
42;3072699120;95.98094405250764;95.88496310845512;reinsert_block;reinsert_block(50 .. 56 -> 62);;;;;;;50;56;62;;;;;16304.814009423384;15911.161652802633;-393.65235662075065;1.0;;True;ImprovedOrEqualCurrentSolution;15911.161652802633;15911.161652802633;True;43;64;True;0.656929;0.000117;0.0;27.409613;0.003622;27.4884;Evaluated;;
43;3072699120;95.88496310845512;95.78907814534666;move;move(19 -> 38);;;19;38;;;;;;;;;;15911.161652802633;16191.892100575216;280.7304477725829;0.05351550447323379;0.9521633109837561;False;RejectedWorseCandidate;15911.161652802633;15911.161652802633;False;44;64;True;0.684806;0.000109;0.0;28.09442;0.003731;28.176;Evaluated;;
44;3072699120;95.78907814534666;95.69328906720132;swap;swap(39, 28);39;28;;;;;;;;;;;;15911.161652802633;16533.786247613054;622.6245948104206;0.00150350846008077;0.531357552161294;False;RejectedWorseCandidate;15911.161652802633;15911.161652802633;False;45;64;True;0.650677;8.4e-05;0.0;28.745097;0.003816;28.829;Evaluated;;
45;3072699120;95.69328906720132;95.59759577813412;swap;swap(8, 33);8;33;;;;;;;;;;;;15911.161652802633;17300.490106981757;1389.3284541791236;4.95074878833776e-07;0.17539447229142202;False;RejectedWorseCandidate;15911.161652802633;15911.161652802633;False;46;64;True;0.65637;9.6e-05;0.0;29.401466;0.003911;29.4879;Evaluated;;
46;3072699120;95.59759577813412;95.50199818235599;swap;swap(39, 25);39;25;;;;;;;;;;;;15911.161652802633;16869.01430856742;957.8526557647874;4.4517364752721964e-05;0.9965023068410434;False;RejectedWorseCandidate;15911.161652802633;15911.161652802633;False;47;64;True;0.656119;8.8e-05;0.0;30.057586;0.003999;30.1463;Evaluated;;
47;3072699120;95.50199818235599;95.40649618417363;swap;swap(14, 39);14;39;;;;;;;;;;;;15911.161652802633;17979.568730986393;2068.40707818376;3.9258827612716583e-10;0.6216800490838322;False;RejectedWorseCandidate;15911.161652802633;15911.161652802633;False;48;64;True;0.651506;0.000104;0.0;30.709092;0.004103;30.8003;Evaluated;;
48;3072699120;95.40649618417363;95.31108968798947;swap;swap(26, 30);26;30;;;;;;;;;;;;15911.161652802633;16246.855290253212;335.69363745057854;0.02964204051639388;0.0902916486072064;False;RejectedWorseCandidate;15911.161652802633;15911.161652802633;False;49;64;True;0.651446;9.7e-05;0.0;31.360538;0.0042;31.4539;Evaluated;;
49;3072699120;95.31108968798947;95.21577859830147;move;move(58 -> 42);;;58;42;;;;;;;;;;15911.161652802633;16153.724195636443;242.56254283380986;0.0784764939482614;0.5187861359136376;False;RejectedWorseCandidate;15911.161652802633;15911.161652802633;False;50;64;True;0.653978;0.000105;0.0;32.014515;0.004305;32.1105;Evaluated;;
50;3072699120;95.21577859830147;95.12056281970317;move;move(42 -> 10);;;42;10;;;;;;;;;;15911.161652802633;16774.8985516166;863.736898813966;0.00011490980035019503;0.4914324660215863;False;RejectedWorseCandidate;15911.161652802633;15911.161652802633;False;51;64;True;0.654495;0.00011;0.0;32.669011;0.004415;32.7673;Evaluated;;
51;3072699120;95.12056281970317;95.02544225688347;reverse;reverse(30 .. 45);;;;;30;45;;;;;;;;15911.161652802633;15475.987505510788;-435.17414729184566;1.0;;True;ImprovedOrEqualCurrentSolution;15475.987505510788;15475.987505510788;True;52;64;True;0.827646;0.000103;0.0;33.496657;0.004517;33.5977;Evaluated;;
52;3072699120;95.02544225688347;94.93041681462658;move;move(22 -> 6);;;22;6;;;;;;;;;;15475.987505510788;15832.609533062789;356.6220275520009;0.023449385238480534;0.31633303277872027;False;RejectedWorseCandidate;15475.987505510788;15475.987505510788;False;53;64;True;0.693292;9.2e-05;0.0;34.189949;0.004609;34.2933;Evaluated;;
53;3072699120;94.93041681462658;94.83548639781196;reverse;reverse(25 .. 53);;;;;25;53;;;;;;;;15475.987505510788;16839.597307001477;1363.6098014906893;5.776437037936569e-07;0.40676352231240276;False;RejectedWorseCandidate;15475.987505510788;15475.987505510788;False;54;64;True;0.648816;9.7e-05;0.0;34.838765;0.004706;34.9445;Evaluated;;
54;3072699120;94.83548639781196;94.74065091141415;reinsert_block;reinsert_block(42 .. 51 -> 11);;;;;;;42;51;11;;;;;15475.987505510788;17334.600784728078;1858.6132792172903;3.0801451992485243e-09;0.8922276189533752;False;RejectedWorseCandidate;15475.987505510788;15475.987505510788;False;55;64;True;0.651063;0.000123;0.0;35.489828;0.004829;35.5976;Evaluated;;
55;3072699120;94.74065091141415;94.64591026050273;reinsert_block;reinsert_block(30 .. 40 -> 59);;;;;;;30;40;59;;;;;15475.987505510788;18065.699096798835;2589.711591288047;1.3448406216372728e-12;0.46706888593474627;False;RejectedWorseCandidate;15475.987505510788;15475.987505510788;False;56;64;True;0.654749;0.000104;0.0;36.144578;0.004933;36.2548;Evaluated;;
56;3072699120;94.64591026050273;94.55126435024223;reverse;reverse(6 .. 11);;;;;6;11;;;;;;;;15475.987505510788;17182.72926175045;1706.7417562396622;1.4736829452656776e-08;0.3355392839576097;False;RejectedWorseCandidate;15475.987505510788;15475.987505510788;False;57;64;True;0.649601;0.000105;0.0;36.794179;0.005037;36.9061;Evaluated;;
57;3072699120;94.55126435024223;94.45671308589199;reinsert_block;reinsert_block(27 .. 34 -> 57);;;;;;;27;34;57;;;;;15475.987505510788;15507.777756234407;31.790250723619465;0.7144642086832782;0.7638400894489212;False;RejectedWorseCandidate;15475.987505510788;15475.987505510788;False;58;64;True;0.643072;3.1e-05;0.0;37.437251;0.005068;37.5503;Evaluated;;
58;3072699120;94.45671308589199;94.3622563728061;swap;swap(18, 14);18;14;;;;;;;;;;;;15475.987505510788;15979.566551393827;503.5790458830397;0.004837675844401962;0.9463516526877346;False;RejectedWorseCandidate;15475.987505510788;15475.987505510788;False;59;64;True;0.65343;9.8e-05;0.0;38.090681;0.005166;38.2052;Evaluated;;
59;3072699120;94.3622563728061;94.2678941164333;move;move(56 -> 34);;;56;34;;;;;;;;;;15475.987505510788;15365.670097424458;-110.31740808633003;1.0;;True;ImprovedOrEqualCurrentSolution;15365.670097424458;15365.670097424458;True;60;64;True;0.642636;2.9e-05;0.0;38.733317;0.005195;38.8492;Evaluated;;
60;3072699120;94.2678941164333;94.17362622231687;reinsert_block;reinsert_block(13 .. 19 -> 11);;;;;;;13;19;11;;;;;15365.670097424458;15865.702406432007;500.032309007549;0.004969800846428916;0.7771151483387727;False;RejectedWorseCandidate;15365.670097424458;15365.670097424458;False;61;64;True;0.686151;9.1e-05;0.0;39.419468;0.005287;39.5376;Evaluated;;
61;3072699120;94.17362622231687;94.07945259609455;move;move(49 -> 25);;;49;25;;;;;;;;;;15365.670097424458;15731.92258673621;366.25248931175156;0.020463355400843514;0.6539751043706188;False;RejectedWorseCandidate;15365.670097424458;15365.670097424458;False;62;64;True;0.654529;0.000107;0.0;40.073997;0.005393;40.1944;Evaluated;;
62;3072699120;94.07945259609455;93.98537314349846;reverse;reverse(26 .. 33);;;;;26;33;;;;;;;;15365.670097424458;16807.814930217148;1442.14483279269;2.201383535820483e-07;0.3733178618981319;False;RejectedWorseCandidate;15365.670097424458;15365.670097424458;False;63;64;True;0.647668;8.8e-05;0.0;40.721665;0.005481;40.8445;Evaluated;;
63;3072699120;93.98537314349846;93.89138777035497;move;move(35 -> 57);;;35;57;;;;;;;;;;15365.670097424458;15181.598166358848;-184.07193106560953;1.0;;True;ImprovedOrEqualCurrentSolution;15181.598166358848;15181.598166358848;True;64;64;True;0.654196;0.000261;0.0;41.375862;0.005742;41.5012;Evaluated;;
64;3072699120;93.89138777035497;93.79749638258461;reverse;reverse(12 .. 52);;;;;12;52;;;;;;;;15181.598166358848;17186.063861715094;2004.4656953562462;5.349913362675091e-10;0.14546591732392522;False;RejectedWorseCandidate;15181.598166358848;15181.598166358848;False;65;64;True;0.689713;0.000105;0.0;42.065574;0.005846;42.1936;Evaluated;;
65;3072699120;93.79749638258461;93.70369888620203;reverse;reverse(4 .. 31);;;;;4;31;;;;;;;;15181.598166358848;16261.201928918379;1079.6037625595309;1.0029877119417201e-05;0.8918450661923214;False;RejectedWorseCandidate;15181.598166358848;15181.598166358848;False;66;64;True;0.654774;9e-05;0.0;42.720348;0.005937;42.8507;Evaluated;;
66;3072699120;93.70369888620203;93.60999518731583;reverse;reverse(18 .. 46);;;;;18;46;;;;;;;;15181.598166358848;16058.536641793238;876.93847543439;8.621792697042501e-05;0.42952657688986173;False;RejectedWorseCandidate;15181.598166358848;15181.598166358848;False;67;64;True;0.651557;9.4e-05;0.0;43.371905;0.006031;43.5037;Evaluated;;
67;3072699120;93.60999518731583;93.51638519212851;swap_blocks;swap_blocks(1 .. 8, 41 .. 48);;;;;;;;;;1;8;41;48;15181.598166358848;18001.58188334369;2819.9837169848415;8.2596073630633e-14;0.8944702080662243;False;RejectedWorseCandidate;15181.598166358848;15181.598166358848;False;68;64;True;0.646945;3e-05;0.0;44.018849;0.006061;44.1521;Evaluated;;
68;3072699120;93.51638519212851;93.42286880693638;swap_blocks;swap_blocks(6 .. 7, 47 .. 48);;;;;;;;;;6;7;47;48;15181.598166358848;17370.522687209195;2188.924520850347;6.831747252684568e-11;0.13065316013703576;False;RejectedWorseCandidate;15181.598166358848;15181.598166358848;False;69;64;True;0.649795;8.4e-05;0.0;44.668644;0.006145;44.804;Evaluated;;
69;3072699120;93.42286880693638;93.32944593812944;move;move(26 -> 8);;;26;8;;;;;;;;;;15181.598166358848;16228.612177365232;1047.014011006384;1.3575334614012455e-05;0.5461373469584752;False;RejectedWorseCandidate;15181.598166358848;15181.598166358848;False;70;64;True;0.647353;0.000103;0.0;45.315997;0.006248;45.4535;Evaluated;;
70;3072699120;93.32944593812944;93.23611649219131;swap_blocks;swap_blocks(36 .. 43, 2 .. 9);;;;;;;;;;36;43;2;9;15181.598166358848;16558.04806550765;1376.4498991488017;3.9345789857098637e-07;0.5326150219855608;False;RejectedWorseCandidate;15181.598166358848;15181.598166358848;False;71;64;True;0.647897;8e-05;0.0;45.963894;0.006328;46.104;Evaluated;;
71;3072699120;93.23611649219131;93.14288037569912;move;move(54 -> 42);;;54;42;;;;;;;;;;15181.598166358848;16090.749859604799;909.1516932459508;5.82324499595888e-05;0.1456266275225938;False;RejectedWorseCandidate;15181.598166358848;15181.598166358848;False;72;64;True;0.652013;9.2e-05;0.0;46.615907;0.00642;46.758;Evaluated;;
72;3072699120;93.14288037569912;93.04973749532343;reinsert_block;reinsert_block(40 .. 51 -> 29);;;;;;;40;51;29;;;;;15181.598166358848;16682.964174346565;1501.3660079877172;9.991398332460946e-08;0.16357298819328447;False;RejectedWorseCandidate;15181.598166358848;15181.598166358848;False;73;64;True;0.65502;9.6e-05;0.0;47.270927;0.006515;47.4154;Evaluated;;
73;3072699120;93.04973749532343;92.9566877578281;reverse;reverse(39 .. 40);;;;;39;40;;;;;;;;15181.598166358848;15181.497228016484;-0.10093834236431576;1.0;;True;ImprovedOrEqualCurrentSolution;15181.497228016484;15181.497228016484;True;74;64;True;0.65794;0.00012;0.0;47.928867;0.006636;48.0778;Evaluated;;
74;3072699120;92.9566877578281;92.86373107007027;swap;swap(40, 1);40;1;;;;;;;;;;;;15181.497228016484;15287.021513350854;105.52428533436978;0.3213583501738567;0.8891408606610045;False;RejectedWorseCandidate;15181.497228016484;15181.497228016484;False;75;64;True;0.678727;9e-05;0.0;48.607594;0.006726;48.759;Evaluated;;
75;3072699120;92.86373107007027;92.7708673390002;move;move(58 -> 3);;;58;3;;;;;;;;;;15181.497228016484;16940.65512512777;1759.1578971112867;5.928863367957696e-09;0.905056060286195;False;RejectedWorseCandidate;15181.497228016484;15181.497228016484;False;76;64;True;0.65483;0.00023;0.0;49.262423;0.006956;49.4162;Evaluated;;
76;3072699120;92.7708673390002;92.6780964716612;move;move(60 -> 17);;;60;17;;;;;;;;;;15181.497228016484;15840.299651680465;658.8024236639812;0.000823956034853867;0.7962539501285592;False;RejectedWorseCandidate;15181.497228016484;15181.497228016484;False;77;64;True;0.64297;2.8e-05;0.0;49.905393;0.006984;50.0603;Evaluated;;
77;3072699120;92.6780964716612;92.58541837518955;swap;swap(32, 36);32;36;;;;;;;;;;;;15181.497228016484;16020.95751512287;839.4602871063853;0.00011647816323905758;0.9734076439092888;False;RejectedWorseCandidate;15181.497228016484;15181.497228016484;False;78;64;True;0.654643;8.7e-05;0.0;50.560036;0.007071;50.7171;Evaluated;;
