evaluation;random_seed;temperature_before;temperature_after;action;move_text;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;current_makespan_before;candidate_makespan;delta_vs_current;acceptance_probability;acceptance_random_draw;accepted;acceptance_reason;current_makespan_after;global_best_makespan_after;new_global_best;completed_simulations;exited_parts;completion_valid;simulation_time_sec;sa_decision_time_sec;inference_time_sec;cumulative_simulation_time_sec;cumulative_sa_decision_time_sec;elapsed_optimization_time_sec;status;error_message;final_best_sequence
14;3990179454;98.70777147137149;98.60906369990012;move;move(12 -> 47);;;12;47;;;;;;;;;;16547.91480360146;17312.98265455989;765.0678509584322;0.00043038214399243585;0.5788284737973459;False;RejectedWorseCandidate;16547.91480360146;16547.91480360146;False;15;64;True;0.65566;8.6e-05;0.0;9.140051;0.001125;9.1632;Evaluated;;
15;3990179454;98.60906369990012;98.51045463620022;reverse;reverse(23 .. 26);;;;;23;26;;;;;;;;16547.91480360146;17846.944148535116;1299.0293449336568;1.9002428882667217e-06;0.17196881085443916;False;RejectedWorseCandidate;16547.91480360146;16547.91480360146;False;16;64;True;0.647516;6.7e-05;0.0;9.787566;0.001192;9.8123;Evaluated;;
16;3990179454;98.51045463620022;98.41194418156402;move;move(43 -> 7);;;43;7;;;;;;;;;;16547.91480360146;16651.65346033183;103.73865673036926;0.34886419422297815;0.5591568525467109;False;RejectedWorseCandidate;16547.91480360146;16547.91480360146;False;17;64;True;0.656717;8.9e-05;0.0;10.444283;0.001281;10.4713;Evaluated;;
17;3990179454;98.41194418156402;98.31353223738246;reinsert_block;reinsert_block(14 .. 21 -> 49);;;;;;;14;21;49;;;;;16547.91480360146;17674.99455246068;1127.0797488592216;1.0621053815946935e-05;0.191239197042267;False;RejectedWorseCandidate;16547.91480360146;16547.91480360146;False;18;64;True;0.650511;8.8e-05;0.0;11.094795;0.001369;11.1239;Evaluated;;
18;3990179454;98.31353223738246;98.21521870514508;move;move(17 -> 2);;;17;2;;;;;;;;;;16547.91480360146;17662.821648095694;1114.906844494235;1.188398011443866e-05;0.008502438322718242;False;RejectedWorseCandidate;16547.91480360146;16547.91480360146;False;19;64;True;0.651406;9.2e-05;0.0;11.746201;0.001461;11.7775;Evaluated;;
19;3990179454;98.21521870514508;98.11700348643993;move;move(10 -> 23);;;10;23;;;;;;;;;;16547.91480360146;17535.88436896186;987.9695653603994;4.278893890526984e-05;0.20113151413598673;False;RejectedWorseCandidate;16547.91480360146;16547.91480360146;False;20;64;True;0.649157;6.8e-05;0.0;12.395357;0.001529;12.428;Evaluated;;
20;3990179454;98.11700348643993;98.01888648295349;reinsert_block;reinsert_block(3 .. 7 -> 27);;;;;;;3;7;27;;;;;16547.91480360146;18267.83612110339;1719.9213175019322;2.4385208994723743e-08;0.926065572178589;False;RejectedWorseCandidate;16547.91480360146;16547.91480360146;False;21;64;True;0.645186;6.1e-05;0.0;13.040544;0.00159;13.0744;Evaluated;;
21;3990179454;98.01888648295349;97.92086759647054;swap;swap(36, 11);36;11;;;;;;;;;;;;16547.91480360146;17952.47597563901;1404.561172037549;5.981075267986458e-07;0.8102339154098586;False;RejectedWorseCandidate;16547.91480360146;16547.91480360146;False;22;64;True;0.65119;4.9e-05;0.0;13.691733;0.001639;13.7275;Evaluated;;
22;3990179454;97.92086759647054;97.82294672887407;reinsert_block;reinsert_block(39 .. 41 -> 18);;;;;;;39;41;18;;;;;16547.91480360146;18523.556274331946;1975.6414707304866;1.7286962114679068e-09;0.5414932455959728;False;RejectedWorseCandidate;16547.91480360146;16547.91480360146;False;23;64;True;0.655118;9.5e-05;0.0;14.346851;0.001734;14.3845;Evaluated;;
23;3990179454;97.82294672887407;97.7251237821452;swap;swap(0, 10);0;10;;;;;;;;;;;;16547.91480360146;17263.581700767572;715.6668971661129;0.0006648554546321515;0.7294387550807258;False;RejectedWorseCandidate;16547.91480360146;16547.91480360146;False;24;64;True;0.649552;5.1e-05;0.0;14.996403;0.001785;15.0358;Evaluated;;
24;3990179454;97.7251237821452;97.62739865836306;swap;swap(19, 41);19;41;;;;;;;;;;;;16547.91480360146;18344.968754950525;1797.0539513490658;1.0323289336048793e-08;0.03768924530263296;False;RejectedWorseCandidate;16547.91480360146;16547.91480360146;False;25;64;True;0.653581;0.000125;0.0;15.649984;0.00191;15.6921;Evaluated;;
25;3990179454;97.62739865836306;97.5297712597047;move;move(23 -> 43);;;23;43;;;;;;;;;;16547.91480360146;16818.39425021519;270.47944661373185;0.06262892468836201;0.7130970763409142;False;RejectedWorseCandidate;16547.91480360146;16547.91480360146;False;26;64;True;0.65715;9e-05;0.0;16.307134;0.002;16.3515;Evaluated;;
26;3990179454;97.5297712597047;97.432241488445;reinsert_block;reinsert_block(36 .. 45 -> 51);;;;;;;36;45;51;;;;;16547.91480360146;17238.12435185002;690.2095482485602;0.0008443770838329299;0.5619941004058499;False;RejectedWorseCandidate;16547.91480360146;16547.91480360146;False;27;64;True;0.648586;0.000143;0.0;16.95572;0.002143;17.0016;Evaluated;;
27;3990179454;97.432241488445;97.33480924695655;move;move(22 -> 34);;;22;34;;;;;;;;;;16547.91480360146;17146.614021691443;598.6992180899833;0.002144658024821898;0.2652266716825269;False;RejectedWorseCandidate;16547.91480360146;16547.91480360146;False;28;64;True;0.648426;3.4e-05;0.0;17.604146;0.002177;17.6513;Evaluated;;
28;3990179454;97.33480924695655;97.2374744377096;reverse;reverse(3 .. 51);;;;;3;51;;;;;;;;16547.91480360146;17985.802402198573;1437.8875985971135;3.8401132614007347e-07;0.15219708901042817;False;RejectedWorseCandidate;16547.91480360146;16547.91480360146;False;29;64;True;0.653989;0.00013;0.0;18.258135;0.002307;18.3077;Evaluated;;
29;3990179454;97.2374744377096;97.14023696327189;move;move(32 -> 50);;;32;50;;;;;;;;;;16547.91480360146;17333.407642562608;785.4928389611487;0.0003102638091245514;0.5492827389722522;False;RejectedWorseCandidate;16547.91480360146;16547.91480360146;False;30;64;True;0.649788;7.5e-05;0.0;18.907923;0.002382;18.9598;Evaluated;;
30;3990179454;97.14023696327189;97.04309672630862;reinsert_block;reinsert_block(59 .. 62 -> 57);;;;;;;59;62;57;;;;;16547.91480360146;16193.724396918038;-354.1904066834213;1.0;;True;ImprovedOrEqualCurrentSolution;16193.724396918038;16193.724396918038;True;31;64;True;0.657405;9.5e-05;0.0;19.565328;0.002477;19.6196;Evaluated;;
31;3990179454;97.04309672630862;96.94605362958231;reverse;reverse(51 .. 54);;;;;51;54;;;;;;;;16193.724396918038;15719.094676256045;-474.6297206619929;1.0;;True;ImprovedOrEqualCurrentSolution;15719.094676256045;15719.094676256045;True;32;64;True;0.685738;9.3e-05;0.0;20.251066;0.002569;20.3077;Evaluated;;
32;3990179454;96.94605362958231;96.84910757595273;reverse;reverse(6 .. 45);;;;;6;45;;;;;;;;15719.094676256045;16575.625261561698;856.5305853056525;0.00014553035633121575;0.6671027878022625;False;RejectedWorseCandidate;15719.094676256045;15719.094676256045;False;33;64;True;0.687534;0.000119;0.0;20.9386;0.002688;20.9981;Evaluated;;
33;3990179454;96.84910757595273;96.75225846837678;swap_blocks;swap_blocks(37 .. 41, 10 .. 14);;;;;;;;;;37;41;10;14;15719.094676256045;15810.486532303508;91.39185604746308;0.38920385627981013;0.17335866781563802;True;AcceptedWorseByTemperature;15810.486532303508;15719.094676256045;False;34;64;True;0.65192;5.7e-05;0.0;21.59052;0.002745;21.6515;Evaluated;;
34;3990179454;96.75225846837678;96.65550620990841;reverse;reverse(23 .. 57);;;;;23;57;;;;;;;;15810.486532303508;17563.640059656027;1753.1535273525187;1.3507416754699788e-08;0.9312017257412497;False;RejectedWorseCandidate;15810.486532303508;15719.094676256045;False;35;64;True;0.647898;6.3e-05;0.0;22.238418;0.002808;22.3004;Evaluated;;
35;3990179454;96.65550620990841;96.5588507036985;swap;swap(37, 40);37;40;;;;;;;;;;;;15810.486532303508;16163.294239519963;352.8077072164542;0.02598706606583754;0.05141557428470955;False;RejectedWorseCandidate;15810.486532303508;15719.094676256045;False;36;64;True;0.641604;4.3e-05;0.0;22.880022;0.00285;22.9425;Evaluated;;
36;3990179454;96.5588507036985;96.4622918529948;reinsert_block;reinsert_block(42 .. 50 -> 59);;;;;;;42;50;59;;;;;15810.486532303508;17445.911432027715;1635.4248997242066;4.4087956889402154e-08;0.733801834678342;False;RejectedWorseCandidate;15810.486532303508;15719.094676256045;False;37;64;True;0.645247;2.7e-05;0.0;23.525269;0.002877;23.589;Evaluated;;
37;3990179454;96.4622918529948;96.3658295611418;swap;swap(55, 40);55;40;;;;;;;;;;;;15810.486532303508;15904.975371225411;94.48883892190315;0.3754831372208705;0.999189133251259;False;RejectedWorseCandidate;15810.486532303508;15719.094676256045;False;38;64;True;0.653391;0.000243;0.0;24.17866;0.00312;24.2451;Evaluated;;
38;3990179454;96.3658295611418;96.26946373158066;reinsert_block;reinsert_block(19 .. 21 -> 24);;;;;;;19;21;24;;;;;15810.486532303508;15856.500320874637;46.013788571128316;0.6203380472594962;0.014332253877957335;True;AcceptedWorseByTemperature;15856.500320874637;15719.094676256045;False;39;64;True;0.6501;9.5e-05;0.0;24.82876;0.003215;24.8977;Evaluated;;
39;3990179454;96.26946373158066;96.17319426784907;swap;swap(53, 6);53;6;;;;;;;;;;;;15856.500320874637;17548.866797772076;1692.3664768974395;2.3191653174817597e-08;0.1823640904217233;False;RejectedWorseCandidate;15856.500320874637;15719.094676256045;False;40;64;True;0.654658;0.000117;0.0;25.483418;0.003332;25.5554;Evaluated;;
40;3990179454;96.17319426784907;96.07702107358122;swap_blocks;swap_blocks(3 .. 7, 37 .. 41);;;;;;;;;;3;7;37;41;15856.500320874637;17469.21887882274;1612.718557948103;5.2162668623024995e-08;0.9206021039007881;False;RejectedWorseCandidate;15856.500320874637;15719.094676256045;False;41;64;True;0.648216;0.000115;0.0;26.131634;0.003448;26.2063;Evaluated;;
41;3990179454;96.07702107358122;95.98094405250764;move;move(17 -> 41);;;17;41;;;;;;;;;;15856.500320874637;16921.724833776556;1065.2245129019193;1.5307106057144703e-05;0.8957433162829683;False;RejectedWorseCandidate;15856.500320874637;15719.094676256045;False;42;64;True;0.649486;9.3e-05;0.0;26.78112;0.00354;26.8579;Evaluated;;
42;3990179454;95.98094405250764;95.88496310845512;reinsert_block;reinsert_block(50 .. 59 -> 5);;;;;;;50;59;5;;;;;15856.500320874637;18161.164680598282;2304.6643597236452;3.731272403637925e-11;0.3865670096127559;False;RejectedWorseCandidate;15856.500320874637;15719.094676256045;False;43;64;True;0.654143;9.2e-05;0.0;27.435263;0.003632;27.5138;Evaluated;;
43;3990179454;95.88496310845512;95.78907814534666;swap_blocks;swap_blocks(36 .. 42, 0 .. 6);;;;;;;;;;36;42;0;6;15856.500320874637;17272.17859249707;1415.6782716224352;3.8719368682005663e-07;0.18937921995249252;False;RejectedWorseCandidate;15856.500320874637;15719.094676256045;False;44;64;True;0.649913;6.5e-05;0.0;28.085176;0.003697;28.1662;Evaluated;;
44;3990179454;95.78907814534666;95.69328906720132;swap_blocks;swap_blocks(50 .. 54, 23 .. 27);;;;;;;;;;50;54;23;27;15856.500320874637;17699.58084267152;1843.0805217968827;4.402778784917782e-09;0.5029375472414263;False;RejectedWorseCandidate;15856.500320874637;15719.094676256045;False;45;64;True;0.656989;0.0001;0.0;28.742165;0.003797;28.8254;Evaluated;;
45;3990179454;95.69328906720132;95.59759577813412;reverse;reverse(48 .. 57);;;;;48;57;;;;;;;;15856.500320874637;17177.68175323215;1321.1814323575145;1.0091352472754446e-06;0.415637717358318;False;RejectedWorseCandidate;15856.500320874637;15719.094676256045;False;46;64;True;0.654053;9.9e-05;0.0;29.396219;0.003896;29.4818;Evaluated;;
46;3990179454;95.59759577813412;95.50199818235599;reverse;reverse(28 .. 51);;;;;28;51;;;;;;;;15856.500320874637;16854.92255228907;998.4222314144336;2.9122198356623048e-05;0.537387512343439;False;RejectedWorseCandidate;15856.500320874637;15719.094676256045;False;47;64;True;0.653157;0.000543;0.0;30.049376;0.004439;30.1372;Evaluated;;
47;3990179454;95.50199818235599;95.40649618417363;reverse;reverse(18 .. 59);;;;;18;59;;;;;;;;15856.500320874637;17740.408594049484;1883.9082731748476;2.709842129838927e-09;0.571371049122293;False;RejectedWorseCandidate;15856.500320874637;15719.094676256045;False;48;64;True;0.64579;3.5e-05;0.0;30.695166;0.004474;30.7845;Evaluated;;
48;3990179454;95.40649618417363;95.31108968798947;move;move(15 -> 39);;;15;39;;;;;;;;;;15856.500320874637;16473.242748863857;616.7424279892202;0.0015579800457340162;0.7261580515190946;False;RejectedWorseCandidate;15856.500320874637;15719.094676256045;False;49;64;True;0.652129;9e-05;0.0;31.347295;0.004565;31.4382;Evaluated;;
49;3990179454;95.31108968798947;95.21577859830147;swap;swap(18, 36);18;36;;;;;;;;;;;;15856.500320874637;17272.937608353444;1416.4372874788078;3.514489841424045e-07;0.13590733007845612;False;RejectedWorseCandidate;15856.500320874637;15719.094676256045;False;50;64;True;0.643984;2.7e-05;0.0;31.99128;0.004592;32.0829;Evaluated;;
50;3990179454;95.21577859830147;95.12056281970317;reverse;reverse(28 .. 52);;;;;28;52;;;;;;;;15856.500320874637;17776.71647759501;1920.2161567203748;1.7441556422358255e-09;0.5401128058268782;False;RejectedWorseCandidate;15856.500320874637;15719.094676256045;False;51;64;True;0.647102;4e-05;0.0;32.638382;0.004632;32.7317;Evaluated;;
51;3990179454;95.12056281970317;95.02544225688347;move;move(21 -> 56);;;21;56;;;;;;;;;;15856.500320874637;17624.275860131056;1767.7755392564195;8.488290498378312e-09;0.731579243413621;False;RejectedWorseCandidate;15856.500320874637;15719.094676256045;False;52;64;True;0.653703;0.000104;0.0;33.292085;0.004736;33.3879;Evaluated;;
52;3990179454;95.02544225688347;94.93041681462658;swap;swap(4, 12);4;12;;;;;;;;;;;;15856.500320874637;17473.45296195468;1616.9526410800445;4.074238004499181e-08;0.6245831340322461;False;RejectedWorseCandidate;15856.500320874637;15719.094676256045;False;53;64;True;0.65144;0.000101;0.0;33.943525;0.004837;34.042;Evaluated;;
53;3990179454;94.93041681462658;94.83548639781196;move;move(44 -> 7);;;44;7;;;;;;;;;;15856.500320874637;18289.9735560743;2433.4732351996627;7.364988057694768e-12;0.2409998165136833;False;RejectedWorseCandidate;15856.500320874637;15719.094676256045;False;54;64;True;0.64837;9.3e-05;0.0;34.591894;0.00493;34.6928;Evaluated;;
54;3990179454;94.83548639781196;94.74065091141415;reinsert_block;reinsert_block(0 .. 4 -> 20);;;;;;;0;4;20;;;;;15856.500320874637;18290.670716666646;2434.170395792009;7.125830080479339e-12;0.048966968452770265;False;RejectedWorseCandidate;15856.500320874637;15719.094676256045;False;55;64;True;0.650633;0.000122;0.0;35.242528;0.005052;35.346;Evaluated;;
55;3990179454;94.74065091141415;94.64591026050273;move;move(45 -> 55);;;45;55;;;;;;;;;;15856.500320874637;15715.023835257376;-141.47648561726055;1.0;;True;ImprovedOrEqualCurrentSolution;15715.023835257376;15715.023835257376;True;56;64;True;0.656032;0.000117;0.0;35.898559;0.005169;36.0048;Evaluated;;
56;3990179454;94.64591026050273;94.55126435024223;swap_blocks;swap_blocks(21 .. 26, 14 .. 19);;;;;;;;;;21;26;14;19;15715.023835257376;17881.083843725813;2166.0600084684374;1.1501788221765541e-10;0.9994888337216361;False;RejectedWorseCandidate;15715.023835257376;15715.023835257376;False;57;64;True;0.685796;0.000118;0.0;36.584355;0.005287;36.6929;Evaluated;;
57;3990179454;94.55126435024223;94.45671308589199;reinsert_block;reinsert_block(18 .. 23 -> 29);;;;;;;18;23;29;;;;;15715.023835257376;17900.534131417364;2185.510296159988;9.15117350237433e-11;0.688214998015047;False;RejectedWorseCandidate;15715.023835257376;15715.023835257376;False;58;64;True;0.65535;0.000124;0.0;37.239705;0.005411;37.3507;Evaluated;;
58;3990179454;94.45671308589199;94.3622563728061;swap;swap(7, 59);7;59;;;;;;;;;;;;15715.023835257376;17344.612556970893;1629.5887217135169;3.2170122188766244e-08;0.6919516533498092;False;RejectedWorseCandidate;15715.023835257376;15715.023835257376;False;59;64;True;0.647366;5.1e-05;0.0;37.887071;0.005462;37.9997;Evaluated;;
59;3990179454;94.3622563728061;94.2678941164333;reinsert_block;reinsert_block(16 .. 25 -> 10);;;;;;;16;25;10;;;;;15715.023835257376;15532.334978224784;-182.68885703259184;1.0;;True;ImprovedOrEqualCurrentSolution;15532.334978224784;15532.334978224784;True;60;64;True;0.651658;0.000151;0.0;38.538729;0.005613;38.654;Evaluated;;
60;3990179454;94.2678941164333;94.17362622231687;swap;swap(7, 13);7;13;;;;;;;;;;;;15532.334978224784;16932.10836995829;1399.7733917335045;3.5580326190623655e-07;0.8279689045745852;False;RejectedWorseCandidate;15532.334978224784;15532.334978224784;False;61;64;True;0.682239;3.2e-05;0.0;39.220968;0.005645;39.3371;Evaluated;;
61;3990179454;94.17362622231687;94.07945259609455;swap_blocks;swap_blocks(9 .. 10, 50 .. 51);;;;;;;;;;9;10;50;51;15532.334978224784;17228.88977338019;1696.5547951554054;1.5000539722763362e-08;0.9943797592302578;False;RejectedWorseCandidate;15532.334978224784;15532.334978224784;False;62;64;True;0.652498;5.3e-05;0.0;39.873466;0.005698;39.9909;Evaluated;;
62;3990179454;94.07945259609455;93.98537314349846;reinsert_block;reinsert_block(58 .. 63 -> 32);;;;;;;58;63;32;;;;;15532.334978224784;15748.266393034222;215.93141480943814;0.10074096972268366;0.5221364668566364;False;RejectedWorseCandidate;15532.334978224784;15532.334978224784;False;63;64;True;0.649467;8.3e-05;0.0;40.522933;0.005781;40.6436;Evaluated;;
63;3990179454;93.98537314349846;93.89138777035497;reinsert_block;reinsert_block(18 .. 29 -> 9);;;;;;;18;29;9;;;;;15532.334978224784;19244.283242888436;3711.9482646636516;7.039764659632098e-18;0.3749086505162711;False;RejectedWorseCandidate;15532.334978224784;15532.334978224784;False;64;64;True;0.648204;8.3e-05;0.0;41.171137;0.005864;41.2941;Evaluated;;
64;3990179454;93.89138777035497;93.79749638258461;swap;swap(35, 21);35;21;;;;;;;;;;;;15532.334978224784;16679.63174183701;1147.2967636122248;4.933787446926107e-06;0.48045383768536953;False;RejectedWorseCandidate;15532.334978224784;15532.334978224784;False;65;64;True;0.648896;9.2e-05;0.0;41.820033;0.005956;41.9457;Evaluated;;
65;3990179454;93.79749638258461;93.70369888620203;move;move(33 -> 62);;;33;62;;;;;;;;;;15532.334978224784;15995.133712816958;462.7987345921738;0.007197510169886743;0.23156895992918658;False;RejectedWorseCandidate;15532.334978224784;15532.334978224784;False;66;64;True;0.65666;9.2e-05;0.0;42.476693;0.006048;42.6043;Evaluated;;
66;3990179454;93.70369888620203;93.60999518731583;swap;swap(5, 48);5;48;;;;;;;;;;;;15532.334978224784;18158.636426202775;2626.3014479779904;6.72533545042662e-13;0.33418203646356925;False;RejectedWorseCandidate;15532.334978224784;15532.334978224784;False;67;64;True;0.649582;7.4e-05;0.0;43.126275;0.006122;43.256;Evaluated;;
67;3990179454;93.60999518731583;93.51638519212851;reverse;reverse(5 .. 40);;;;;5;40;;;;;;;;15532.334978224784;18378.462621526305;2846.127643301521;6.246937998209408e-14;0.48830004768646273;False;RejectedWorseCandidate;15532.334978224784;15532.334978224784;False;68;64;True;0.651602;0.000117;0.0;43.777877;0.006239;43.9099;Evaluated;;
68;3990179454;93.51638519212851;93.42286880693638;reverse;reverse(6 .. 26);;;;;6;26;;;;;;;;15532.334978224784;16831.298849754727;1298.9638715299425;9.280060668215741e-07;0.7128413023699709;False;RejectedWorseCandidate;15532.334978224784;15532.334978224784;False;69;64;True;0.650625;0.000115;0.0;44.428502;0.006354;44.5629;Evaluated;;
69;3990179454;93.42286880693638;93.32944593812944;swap;swap(35, 9);35;9;;;;;;;;;;;;15532.334978224784;15716.14948060198;183.81450237719582;0.139798440325643;0.9501139115889279;False;RejectedWorseCandidate;15532.334978224784;15532.334978224784;False;70;64;True;0.651164;8.9e-05;0.0;45.079666;0.006443;45.2157;Evaluated;;
70;3990179454;93.32944593812944;93.23611649219131;reinsert_block;reinsert_block(23 .. 33 -> 51);;;;;;;23;33;51;;;;;15532.334978224784;16813.963616790767;1281.6286385659823;1.086762600032231e-06;0.6190382637314233;False;RejectedWorseCandidate;15532.334978224784;15532.334978224784;False;71;64;True;0.644891;3.7e-05;0.0;45.724557;0.00648;45.8617;Evaluated;;
71;3990179454;93.23611649219131;93.14288037569912;swap;swap(10, 27);10;27;;;;;;;;;;;;15532.334978224784;17899.55059535554;2367.215617130756;9.407909254260852e-12;0.10655382303354355;False;RejectedWorseCandidate;15532.334978224784;15532.334978224784;False;72;64;True;0.653389;0.000107;0.0;46.377946;0.006587;46.5173;Evaluated;;
72;3990179454;93.14288037569912;93.04973749532343;reverse;reverse(1 .. 2);;;;;1;2;;;;;;;;15532.334978224784;16894.096745461;1361.7617672362157;4.472545121095497e-07;0.13248018824767283;False;RejectedWorseCandidate;15532.334978224784;15532.334978224784;False;73;64;True;0.644784;3.9e-05;0.0;47.02273;0.006626;47.1635;Evaluated;;
73;3990179454;93.04973749532343;92.9566877578281;move;move(25 -> 1);;;25;1;;;;;;;;;;15532.334978224784;18003.63425056137;2471.299272336584;2.9215511081452015e-12;0.8601296453257331;False;RejectedWorseCandidate;15532.334978224784;15532.334978224784;False;74;64;True;0.655768;9.1e-05;0.0;47.678498;0.006717;47.8214;Evaluated;;
74;3990179454;92.9566877578281;92.86373107007027;swap_blocks;swap_blocks(16 .. 22, 30 .. 36);;;;;;;;;;16;22;30;36;15532.334978224784;18315.180633930948;2782.8456557061636;9.9659808490325e-14;0.41948258049063614;False;RejectedWorseCandidate;15532.334978224784;15532.334978224784;False;75;64;True;0.647399;0.000103;0.0;48.325897;0.006819;48.4714;Evaluated;;
75;3990179454;92.86373107007027;92.7708673390002;swap;swap(31, 25);31;25;;;;;;;;;;;;15532.334978224784;15603.553014098403;71.21803587361865;0.46444643214605646;0.533990110833809;False;RejectedWorseCandidate;15532.334978224784;15532.334978224784;False;76;64;True;0.644253;2.6e-05;0.0;48.97015;0.006846;49.117;Evaluated;;
76;3990179454;92.7708673390002;92.6780964716612;reinsert_block;reinsert_block(37 .. 45 -> 11);;;;;;;37;45;11;;;;;15532.334978224784;16208.472618815758;676.1376405909741;0.0006835204704274298;0.5832742914893212;False;RejectedWorseCandidate;15532.334978224784;15532.334978224784;False;77;64;True;0.647695;8.2e-05;0.0;49.617845;0.006927;49.7668;Evaluated;;
