evaluation;random_seed;temperature_before;temperature_after;action;move_text;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;current_makespan_before;candidate_makespan;delta_vs_current;acceptance_probability;acceptance_random_draw;accepted;acceptance_reason;current_makespan_after;global_best_makespan_after;new_global_best;completed_simulations;exited_parts;completion_valid;simulation_time_sec;sa_decision_time_sec;inference_time_sec;cumulative_simulation_time_sec;cumulative_sa_decision_time_sec;elapsed_optimization_time_sec;status;error_message;final_best_sequence
11;2216006584;99.00448802097485;98.90548353295387;swap_blocks;swap_blocks(16 .. 22, 42 .. 48);;;;;;;;;;16;22;42;48;16340.455817983779;17672.31096859582;1331.8551506120402;1.4376906008838086e-06;0.427407193338865;False;RejectedWorseCandidate;16340.455817983779;16156.490158495393;False;12;64;True;0.64584;2.7e-05;0.0;7.162315;0.001011;7.1842;Evaluated;;
12;2216006584;98.90548353295387;98.8065780494209;move;move(43 -> 57);;;43;57;;;;;;;;;;16340.455817983779;16203.358107764641;-137.0977102191373;1.0;;True;ImprovedOrEqualCurrentSolution;16203.358107764641;16156.490158495393;False;13;64;True;0.652273;9.3e-05;0.0;7.814588;0.001104;7.8386;Evaluated;;
13;2216006584;98.8065780494209;98.70777147137149;swap_blocks;swap_blocks(18 .. 19, 7 .. 8);;;;;;;;;;18;19;7;8;16203.358107764641;17479.391916945446;1276.0338091808044;2.4621832108452434e-06;0.42338927626326883;False;RejectedWorseCandidate;16203.358107764641;16156.490158495393;False;14;64;True;0.653386;9.4e-05;0.0;8.467974;0.001199;8.4943;Evaluated;;
14;2216006584;98.70777147137149;98.60906369990012;reinsert_block;reinsert_block(54 .. 57 -> 24);;;;;;;54;57;24;;;;;16203.358107764641;16587.99539515505;384.63728739040744;0.02030826164136122;0.13641404440074656;False;RejectedWorseCandidate;16203.358107764641;16156.490158495393;False;15;64;True;0.652521;7.9e-05;0.0;9.120495;0.001278;9.1488;Evaluated;;
15;2216006584;98.60906369990012;98.51045463620022;reverse;reverse(18 .. 44);;;;;18;44;;;;;;;;16203.358107764641;16623.644261257956;420.2861534933145;0.014092038865484855;0.606896788064286;False;RejectedWorseCandidate;16203.358107764641;16156.490158495393;False;16;64;True;0.653556;0.000102;0.0;9.774052;0.00138;9.8045;Evaluated;;
16;2216006584;98.51045463620022;98.41194418156402;swap;swap(15, 16);15;16;;;;;;;;;;;;16203.358107764641;16206.278006136525;2.9198983718833915;0.970794478913034;0.06651667789744709;True;AcceptedWorseByTemperature;16206.278006136525;16156.490158495393;False;17;64;True;0.650685;9.6e-05;0.0;10.424736;0.001476;10.4578;Evaluated;;
17;2216006584;98.41194418156402;98.31353223738246;swap;swap(56, 38);56;38;;;;;;;;;;;;16206.278006136525;16204.657591488805;-1.6204146477193717;1.0;;True;ImprovedOrEqualCurrentSolution;16204.657591488805;16156.490158495393;False;18;64;True;0.659515;8.9e-05;0.0;11.084251;0.001565;11.1198;Evaluated;;
18;2216006584;98.31353223738246;98.21521870514508;reverse;reverse(29 .. 30);;;;;29;30;;;;;;;;16204.657591488805;16710.446215725486;505.78862423668033;0.005830519988278187;0.39506118034960136;False;RejectedWorseCandidate;16204.657591488805;16156.490158495393;False;19;64;True;0.65223;9.9e-05;0.0;11.736482;0.001664;11.7748;Evaluated;;
19;2216006584;98.21521870514508;98.11700348643993;swap_blocks;swap_blocks(53 .. 58, 20 .. 25);;;;;;;;;;53;58;20;25;16204.657591488805;18433.508661041433;2228.8510695526275;1.3941852070692356e-10;0.7865088136564587;False;RejectedWorseCandidate;16204.657591488805;16156.490158495393;False;20;64;True;0.655707;0.000115;0.0;12.392189;0.001779;12.4332;Evaluated;;
20;2216006584;98.11700348643993;98.01888648295349;swap;swap(53, 58);53;58;;;;;;;;;;;;16204.657591488805;16204.657591488805;0.0;1.0;;True;ImprovedOrEqualCurrentSolution;16204.657591488805;16156.490158495393;False;21;64;True;0.653209;0.00011;0.0;13.045398;0.001889;13.0888;Evaluated;;
21;2216006584;98.01888648295349;97.92086759647054;move;move(0 -> 11);;;0;11;;;;;;;;;;16204.657591488805;16945.111347514598;740.4537560257922;0.0005239078576831248;0.27019489251989626;False;RejectedWorseCandidate;16204.657591488805;16156.490158495393;False;22;64;True;0.653411;0.000103;0.0;13.698809;0.001992;13.7451;Evaluated;;
22;2216006584;97.92086759647054;97.82294672887407;reverse;reverse(10 .. 12);;;;;10;12;;;;;;;;16204.657591488805;17438.12388304066;1233.466291551853;3.3836277666945025e-06;0.9002965621402742;False;RejectedWorseCandidate;16204.657591488805;16156.490158495393;False;23;64;True;0.653593;0.000144;0.0;14.352402;0.002136;14.401;Evaluated;;
23;2216006584;97.82294672887407;97.7251237821452;swap;swap(29, 37);29;37;;;;;;;;;;;;16204.657591488805;16876.612284667965;671.9546931791592;0.0010394217859649188;0.5838789785101886;False;RejectedWorseCandidate;16204.657591488805;16156.490158495393;False;24;64;True;0.652622;9.6e-05;0.0;15.005024;0.002233;15.0555;Evaluated;;
24;2216006584;97.7251237821452;97.62739865836306;swap_blocks;swap_blocks(24 .. 29, 38 .. 43);;;;;;;;;;24;29;38;43;16204.657591488805;16414.111284512972;209.45369302416657;0.11726789968508611;0.21859009091944825;False;RejectedWorseCandidate;16204.657591488805;16156.490158495393;False;25;64;True;0.654191;5e-05;0.0;15.659215;0.002283;15.7113;Evaluated;;
25;2216006584;97.62739865836306;97.5297712597047;move;move(2 -> 55);;;2;55;;;;;;;;;;16204.657591488805;16721.375137218107;516.7175457293015;0.005027907694301705;0.21954847636251695;False;RejectedWorseCandidate;16204.657591488805;16156.490158495393;False;26;64;True;0.654809;9.3e-05;0.0;16.314024;0.002376;16.3684;Evaluated;;
26;2216006584;97.5297712597047;97.432241488445;move;move(22 -> 24);;;22;24;;;;;;;;;;16204.657591488805;16212.382015237506;7.724423748701156;0.9238545110314457;0.6034992609318575;True;AcceptedWorseByTemperature;16212.382015237506;16156.490158495393;False;27;64;True;0.652248;9.4e-05;0.0;16.966272;0.00247;17.0223;Evaluated;;
27;2216006584;97.432241488445;97.33480924695655;reinsert_block;reinsert_block(17 .. 20 -> 42);;;;;;;17;20;42;;;;;16212.382015237506;16958.606012666416;746.2239974289096;0.0004718251506941988;0.1722639658566445;False;RejectedWorseCandidate;16212.382015237506;16156.490158495393;False;28;64;True;0.64603;2.9e-05;0.0;17.612302;0.002499;17.6695;Evaluated;;
28;2216006584;97.33480924695655;97.2374744377096;move;move(4 -> 48);;;4;48;;;;;;;;;;16212.382015237506;15972.087474540138;-240.29454069736857;1.0;;True;ImprovedOrEqualCurrentSolution;15972.087474540138;15972.087474540138;True;29;64;True;0.657598;0.00012;0.0;18.2699;0.002619;18.3295;Evaluated;;
29;2216006584;97.2374744377096;97.14023696327189;reverse;reverse(33 .. 43);;;;;33;43;;;;;;;;15972.087474540138;15852.764882964484;-119.32259157565386;1.0;;True;ImprovedOrEqualCurrentSolution;15852.764882964484;15852.764882964484;True;30;64;True;0.660187;0.000101;0.0;18.930087;0.00272;18.9925;Evaluated;;
30;2216006584;97.14023696327189;97.04309672630862;swap;swap(6, 16);6;16;;;;;;;;;;;;15852.764882964484;17171.238663582593;1318.4737806181092;1.274584511019227e-06;0.24593283541334476;False;RejectedWorseCandidate;15852.764882964484;15852.764882964484;False;31;64;True;0.675705;8.9e-05;0.0;19.605792;0.002809;19.6699;Evaluated;;
31;2216006584;97.04309672630862;96.94605362958231;swap_blocks;swap_blocks(14 .. 20, 40 .. 46);;;;;;;;;;14;20;40;46;15852.764882964484;17445.212474999396;1592.4475920349123;7.470679980659387e-08;0.055950377088915815;False;RejectedWorseCandidate;15852.764882964484;15852.764882964484;False;32;64;True;0.651822;4.4e-05;0.0;20.257615;0.002854;20.3231;Evaluated;;
32;2216006584;96.94605362958231;96.84910757595273;reinsert_block;reinsert_block(28 .. 36 -> 13);;;;;;;28;36;13;;;;;15852.764882964484;16915.050561938508;1062.2856789740235;1.7426949264401028e-05;0.2129670952235565;False;RejectedWorseCandidate;15852.764882964484;15852.764882964484;False;33;64;True;0.64871;5.6e-05;0.0;20.906325;0.00291;20.9737;Evaluated;;
33;2216006584;96.84910757595273;96.75225846837678;swap;swap(36, 53);36;53;;;;;;;;;;;;15852.764882964484;15852.764882964484;0.0;1.0;;True;ImprovedOrEqualCurrentSolution;15852.764882964484;15852.764882964484;False;34;64;True;0.647382;8.1e-05;0.0;21.553707;0.002991;21.6243;Evaluated;;
34;2216006584;96.75225846837678;96.65550620990841;swap;swap(34, 55);34;55;;;;;;;;;;;;15852.764882964484;16686.30860673525;833.5437237707647;0.00018132167449015204;0.5541549250094436;False;RejectedWorseCandidate;15852.764882964484;15852.764882964484;False;35;64;True;0.654527;0.000112;0.0;22.208233;0.003103;22.2816;Evaluated;;
35;2216006584;96.65550620990841;96.5588507036985;move;move(28 -> 19);;;28;19;;;;;;;;;;15852.764882964484;16293.658922619414;440.89403965492966;0.010446383230549491;0.6084559518228301;False;RejectedWorseCandidate;15852.764882964484;15852.764882964484;False;36;64;True;0.65695;0.000102;0.0;22.865183;0.003205;22.9415;Evaluated;;
36;2216006584;96.5588507036985;96.4622918529948;swap;swap(62, 58);62;58;;;;;;;;;;;;15852.764882964484;15966.88522153634;114.12033857185634;0.3067036170756701;0.8178401325036639;False;RejectedWorseCandidate;15852.764882964484;15852.764882964484;False;37;64;True;0.645386;0.000102;0.0;23.510569;0.003307;23.5915;Evaluated;;
37;2216006584;96.4622918529948;96.3658295611418;move;move(22 -> 5);;;22;5;;;;;;;;;;15852.764882964484;16613.569958434342;760.8050754698579;0.00037556749496686404;0.33432875679211405;False;RejectedWorseCandidate;15852.764882964484;15852.764882964484;False;38;64;True;0.655811;0.000108;0.0;24.16638;0.003415;24.2499;Evaluated;;
38;2216006584;96.3658295611418;96.26946373158066;move;move(47 -> 25);;;47;25;;;;;;;;;;15852.764882964484;15672.910480290459;-179.85440267402555;1.0;;True;ImprovedOrEqualCurrentSolution;15672.910480290459;15672.910480290459;True;39;64;True;0.653663;9.2e-05;0.0;24.820043;0.003507;24.906;Evaluated;;
39;2216006584;96.26946373158066;96.17319426784907;swap_blocks;swap_blocks(50 .. 52, 12 .. 14);;;;;;;;;;50;52;12;14;15672.910480290459;16818.42396062357;1145.513480333113;6.796977517224044e-06;0.3365734304151208;False;RejectedWorseCandidate;15672.910480290459;15672.910480290459;False;40;64;True;0.693159;8.6e-05;0.0;25.513202;0.003593;25.6009;Evaluated;;
40;2216006584;96.17319426784907;96.07702107358122;reverse;reverse(21 .. 62);;;;;21;62;;;;;;;;15672.910480290459;17070.795296122775;1397.8848158323162;4.869631759490247e-07;0.03583969487932259;False;RejectedWorseCandidate;15672.910480290459;15672.910480290459;False;41;64;True;0.655144;6e-05;0.0;26.168346;0.003653;26.2578;Evaluated;;
41;2216006584;96.07702107358122;95.98094405250764;move;move(43 -> 27);;;43;27;;;;;;;;;;15672.910480290459;15934.561808905803;261.651328615344;0.06565446148923015;0.7531003983524317;False;RejectedWorseCandidate;15672.910480290459;15672.910480290459;False;42;64;True;0.650422;0.000123;0.0;26.818767;0.003776;26.9106;Evaluated;;
42;2216006584;95.98094405250764;95.88496310845512;reverse;reverse(1 .. 12);;;;;1;12;;;;;;;;15672.910480290459;16958.89558626499;1285.9851059745306;1.5176647549086433e-06;0.1269512358475896;False;RejectedWorseCandidate;15672.910480290459;15672.910480290459;False;43;64;True;0.655594;0.000115;0.0;27.474362;0.003891;27.5686;Evaluated;;
43;2216006584;95.88496310845512;95.78907814534666;swap;swap(31, 4);31;4;;;;;;;;;;;;15672.910480290459;15890.475681173313;217.5652008828547;0.10341315005304254;0.8536119572434284;False;RejectedWorseCandidate;15672.910480290459;15672.910480290459;False;44;64;True;0.65247;9.1e-05;0.0;28.126832;0.003982;28.223;Evaluated;;
44;2216006584;95.78907814534666;95.69328906720132;move;move(52 -> 39);;;52;39;;;;;;;;;;15672.910480290459;16084.71901852639;411.80853823593134;0.013580533436543168;0.4009888878268827;False;RejectedWorseCandidate;15672.910480290459;15672.910480290459;False;45;64;True;0.649278;7.9e-05;0.0;28.77611;0.004061;28.8744;Evaluated;;
45;2216006584;95.69328906720132;95.59759577813412;reinsert_block;reinsert_block(39 .. 41 -> 35);;;;;;;39;41;35;;;;;15672.910480290459;16637.62110307054;964.7106227800832;4.1855903091194164e-05;0.6461623727219518;False;RejectedWorseCandidate;15672.910480290459;15672.910480290459;False;46;64;True;0.654457;9.8e-05;0.0;29.430567;0.004159;29.532;Evaluated;;
46;2216006584;95.59759577813412;95.50199818235599;reinsert_block;reinsert_block(56 .. 61 -> 34);;;;;;;56;61;34;;;;;15672.910480290459;16745.33468856912;1072.4242082786623;1.3428804506977275e-05;0.7789712620444937;False;RejectedWorseCandidate;15672.910480290459;15672.910480290459;False;47;64;True;0.65378;0.000106;0.0;30.084347;0.004265;30.1885;Evaluated;;
47;2216006584;95.50199818235599;95.40649618417363;swap_blocks;swap_blocks(27 .. 33, 39 .. 45);;;;;;;;;;27;33;39;45;15672.910480290459;16621.60714447331;948.6966641828512;4.8507669660139754e-05;0.2538593690854546;False;RejectedWorseCandidate;15672.910480290459;15672.910480290459;False;48;64;True;0.651808;9.1e-05;0.0;30.736155;0.004356;30.843;Evaluated;;
48;2216006584;95.40649618417363;95.31108968798947;reverse;reverse(0 .. 4);;;;;0;4;;;;;;;;15672.910480290459;17099.92842875913;1427.0179484686705;3.192660986141603e-07;0.2597610080284488;False;RejectedWorseCandidate;15672.910480290459;15672.910480290459;False;49;64;True;0.652308;9.7e-05;0.0;31.388463;0.004453;31.4976;Evaluated;;
49;2216006584;95.31108968798947;95.21577859830147;reverse;reverse(48 .. 59);;;;;48;59;;;;;;;;15672.910480290459;16076.779006831794;403.8685265413351;0.014445507244360842;0.6621986030703123;False;RejectedWorseCandidate;15672.910480290459;15672.910480290459;False;50;64;True;0.652507;0.000101;0.0;32.04097;0.004555;32.1526;Evaluated;;
50;2216006584;95.21577859830147;95.12056281970317;move;move(1 -> 6);;;1;6;;;;;;;;;;15672.910480290459;16260.292844502532;587.3823642120733;0.0020934112550280194;0.49662584788016695;False;RejectedWorseCandidate;15672.910480290459;15672.910480290459;False;51;64;True;0.650911;9.7e-05;0.0;32.691881;0.004652;32.8059;Evaluated;;
51;2216006584;95.12056281970317;95.02544225688347;swap;swap(23, 50);23;50;;;;;;;;;;;;15672.910480290459;16459.95325486175;787.0427745712914;0.00025502213960205034;0.9385257770044199;False;RejectedWorseCandidate;15672.910480290459;15672.910480290459;False;52;64;True;0.658585;0.000331;0.0;33.350466;0.004983;33.4672;Evaluated;;
52;2216006584;95.02544225688347;94.93041681462658;move;move(47 -> 29);;;47;29;;;;;;;;;;15672.910480290459;16379.907032372084;706.9965520816259;0.0005872403198770066;0.7310031137386631;False;RejectedWorseCandidate;15672.910480290459;15672.910480290459;False;53;64;True;0.654068;9.2e-05;0.0;34.004534;0.005074;34.124;Evaluated;;
53;2216006584;94.93041681462658;94.83548639781196;move;move(10 -> 14);;;10;14;;;;;;;;;;15672.910480290459;16888.296495232775;1215.3860149423163;2.7527378689919125e-06;0.2715286509262065;False;RejectedWorseCandidate;15672.910480290459;15672.910480290459;False;54;64;True;0.655169;9e-05;0.0;34.659702;0.005164;34.7808;Evaluated;;
54;2216006584;94.83548639781196;94.74065091141415;reverse;reverse(10 .. 27);;;;;10;27;;;;;;;;15672.910480290459;17146.87712105372;1473.9666407632612;1.7784501626589287e-07;0.24456019282509056;False;RejectedWorseCandidate;15672.910480290459;15672.910480290459;False;55;64;True;0.649847;5.1e-05;0.0;35.309549;0.005215;35.4315;Evaluated;;
55;2216006584;94.74065091141415;94.64591026050273;reinsert_block;reinsert_block(8 .. 17 -> 24);;;;;;;8;17;24;;;;;15672.910480290459;16337.292806600995;664.3823263105369;0.0009004259590599356;0.7084939479501833;False;RejectedWorseCandidate;15672.910480290459;15672.910480290459;False;56;64;True;0.64497;3.1e-05;0.0;35.954519;0.005246;36.0777;Evaluated;;
56;2216006584;94.64591026050273;94.55126435024223;reinsert_block;reinsert_block(17 .. 26 -> 15);;;;;;;17;26;15;;;;;15672.910480290459;16434.478676431107;761.5681961406481;0.00032022114460112966;0.8794977654265783;False;RejectedWorseCandidate;15672.910480290459;15672.910480290459;False;57;64;True;0.648317;9.6e-05;0.0;36.602836;0.005342;36.7285;Evaluated;;
57;2216006584;94.55126435024223;94.45671308589199;reinsert_block;reinsert_block(34 .. 44 -> 59);;;;;;;34;44;59;;;;;15672.910480290459;16635.445508966564;962.5350286761059;3.7919942552619925e-05;0.5124846320068872;False;RejectedWorseCandidate;15672.910480290459;15672.910480290459;False;58;64;True;0.647493;0.000116;0.0;37.250329;0.005458;37.3791;Evaluated;;
58;2216006584;94.45671308589199;94.3622563728061;reverse;reverse(17 .. 24);;;;;17;24;;;;;;;;15672.910480290459;16948.222947503957;1275.3124672134982;1.3688294760257478e-06;0.32417975538644017;False;RejectedWorseCandidate;15672.910480290459;15672.910480290459;False;59;64;True;0.651893;9e-05;0.0;37.902222;0.005547;38.0331;Evaluated;;
59;2216006584;94.3622563728061;94.2678941164333;move;move(62 -> 16);;;62;16;;;;;;;;;;15672.910480290459;15545.137508994047;-127.77297129641192;1.0;;True;ImprovedOrEqualCurrentSolution;15545.137508994047;15545.137508994047;True;60;64;True;0.654234;9.1e-05;0.0;38.556456;0.005639;38.6897;Evaluated;;
60;2216006584;94.2678941164333;94.17362622231687;reverse;reverse(0 .. 45);;;;;0;45;;;;;;;;15545.137508994047;15923.351471578055;378.2139625840082;0.018095020178486503;0.49147756379134144;False;RejectedWorseCandidate;15545.137508994047;15545.137508994047;False;61;64;True;0.680843;0.000103;0.0;39.237299;0.005742;39.3723;Evaluated;;
61;2216006584;94.17362622231687;94.07945259609455;move;move(8 -> 45);;;8;45;;;;;;;;;;15545.137508994047;15763.808593714295;218.67108472024847;0.09807731334145267;0.9007891929347409;False;RejectedWorseCandidate;15545.137508994047;15545.137508994047;False;62;64;True;0.651844;4.6e-05;0.0;39.889143;0.005787;40.0251;Evaluated;;
62;2216006584;94.07945259609455;93.98537314349846;reinsert_block;reinsert_block(3 .. 12 -> 2);;;;;;;3;12;2;;;;;15545.137508994047;16544.931543439565;999.7940344455183;2.4249264405911432e-05;0.48824612972406367;False;RejectedWorseCandidate;15545.137508994047;15545.137508994047;False;63;64;True;0.647139;2.7e-05;0.0;40.536281;0.005815;40.6733;Evaluated;;
63;2216006584;93.98537314349846;93.89138777035497;swap;swap(27, 42);27;42;;;;;;;;;;;;15545.137508994047;16711.196174471577;1166.0586654775307;4.090636486446649e-06;0.24851382403372546;False;RejectedWorseCandidate;15545.137508994047;15545.137508994047;False;64;64;True;0.657643;0.00031;0.0;41.193925;0.006125;41.3332;Evaluated;;
64;2216006584;93.89138777035497;93.79749638258461;swap_blocks;swap_blocks(53 .. 60, 0 .. 7);;;;;;;;;;53;60;0;7;15545.137508994047;17214.714056005985;1669.5765470119386;1.8939828104533184e-08;0.9705901478925408;False;RejectedWorseCandidate;15545.137508994047;15545.137508994047;False;65;64;True;0.650243;0.000294;0.0;41.844168;0.006419;41.9861;Evaluated;;
65;2216006584;93.79749638258461;93.70369888620203;swap;swap(27, 62);27;62;;;;;;;;;;;;15545.137508994047;16509.48496814206;964.3474591480135;3.427260636593112e-05;0.7559474113418536;False;RejectedWorseCandidate;15545.137508994047;15545.137508994047;False;66;64;True;0.653186;0.000103;0.0;42.497354;0.006522;42.6418;Evaluated;;
66;2216006584;93.70369888620203;93.60999518731583;reinsert_block;reinsert_block(20 .. 22 -> 52);;;;;;;20;22;52;;;;;15545.137508994047;16864.976938585372;1319.8394295913258;7.635832746330284e-07;0.5160686174163107;False;RejectedWorseCandidate;15545.137508994047;15545.137508994047;False;67;64;True;0.652541;0.0001;0.0;43.149894;0.006622;43.2969;Evaluated;;
67;2216006584;93.60999518731583;93.51638519212851;reverse;reverse(32 .. 34);;;;;32;34;;;;;;;;15545.137508994047;16073.744729914804;528.6072209207578;0.0035284025988720365;0.5399132275630608;False;RejectedWorseCandidate;15545.137508994047;15545.137508994047;False;68;64;True;0.65538;0.000107;0.0;43.805275;0.006729;43.9543;Evaluated;;
68;2216006584;93.51638519212851;93.42286880693638;move;move(45 -> 11);;;45;11;;;;;;;;;;15545.137508994047;17101.182273984567;1556.04476499052;5.9382035520263356e-08;0.08751374725661987;False;RejectedWorseCandidate;15545.137508994047;15545.137508994047;False;69;64;True;0.652641;9.1e-05;0.0;44.457916;0.00682;44.6101;Evaluated;;
69;2216006584;93.42286880693638;93.32944593812944;reinsert_block;reinsert_block(29 .. 31 -> 13);;;;;;;29;31;13;;;;;15545.137508994047;17591.752118385582;2046.6146093915359;3.061340312135156e-10;0.7517216625357281;False;RejectedWorseCandidate;15545.137508994047;15545.137508994047;False;70;64;True;0.647032;9.5e-05;0.0;45.104947;0.006915;45.2596;Evaluated;;
70;2216006584;93.32944593812944;93.23611649219131;move;move(21 -> 61);;;21;61;;;;;;;;;;15545.137508994047;16033.032979360205;487.8954703661584;0.005366017830614961;0.23936702862696657;False;RejectedWorseCandidate;15545.137508994047;15545.137508994047;False;71;64;True;0.654615;0.000101;0.0;45.759562;0.007016;45.9164;Evaluated;;
71;2216006584;93.23611649219131;93.14288037569912;reinsert_block;reinsert_block(38 .. 49 -> 11);;;;;;;38;49;11;;;;;15545.137508994047;17454.87048702019;1909.7329780261443;1.2718926226334545e-09;0.44433856271067573;False;RejectedWorseCandidate;15545.137508994047;15545.137508994047;False;72;64;True;0.652982;9.3e-05;0.0;46.412544;0.007109;46.5714;Evaluated;;
72;2216006584;93.14288037569912;93.04973749532343;move;move(58 -> 38);;;58;38;;;;;;;;;;15545.137508994047;16240.429374253592;695.2918652595454;0.0005729064589490655;0.5599353612838704;False;RejectedWorseCandidate;15545.137508994047;15545.137508994047;False;73;64;True;0.657437;8.9e-05;0.0;47.069981;0.007198;47.2309;Evaluated;;
73;2216006584;93.04973749532343;92.9566877578281;swap_blocks;swap_blocks(12 .. 19, 31 .. 38);;;;;;;;;;12;19;31;38;15545.137508994047;16699.573703604223;1154.4361946101762;4.091261546971782e-06;0.44471150787413105;False;RejectedWorseCandidate;15545.137508994047;15545.137508994047;False;74;64;True;0.653008;8.7e-05;0.0;47.722989;0.007285;47.8863;Evaluated;;
74;2216006584;92.9566877578281;92.86373107007027;swap_blocks;swap_blocks(60 .. 61, 43 .. 44);;;;;;;;;;60;61;43;44;15545.137508994047;16038.744741459313;493.60723246526686;0.004941542865214972;0.1725036756509476;False;RejectedWorseCandidate;15545.137508994047;15545.137508994047;False;75;64;True;0.653748;8.6e-05;0.0;48.376736;0.007371;48.5424;Evaluated;;
75;2216006584;92.86373107007027;92.7708673390002;reverse;reverse(13 .. 51);;;;;13;51;;;;;;;;15545.137508994047;16540.21440988439;995.0769008903426;2.2199239695572664e-05;0.15978919446675444;False;RejectedWorseCandidate;15545.137508994047;15545.137508994047;False;76;64;True;0.656616;0.000104;0.0;49.033352;0.007475;49.201;Evaluated;;
76;2216006584;92.7708673390002;92.6780964716612;swap;swap(39, 24);39;24;;;;;;;;;;;;15545.137508994047;16171.683400734246;626.5458917401993;0.0011665643619448176;0.8178135292737263;False;RejectedWorseCandidate;15545.137508994047;15545.137508994047;False;77;64;True;0.650553;7.8e-05;0.0;49.683905;0.007553;49.8536;Evaluated;;
77;2216006584;92.6780964716612;92.58541837518955;reinsert_block;reinsert_block(6 .. 17 -> 56);;;;;;;6;17;56;;;;;15545.137508994047;16334.156904592488;789.0193955984414;0.00020073042768701754;0.12932527952252526;False;RejectedWorseCandidate;15545.137508994047;15545.137508994047;False;78;64;True;0.648677;8.8e-05;0.0;50.332582;0.007641;50.5039;Evaluated;;
