evaluation;random_seed;temperature_before;temperature_after;action;move_text;swap_i;swap_j;move_from;move_to;reverse_start;reverse_end;reinsert_block_start;reinsert_block_end;reinsert_block_to;swap_blocks_start1;swap_blocks_end1;swap_blocks_start2;swap_blocks_end2;current_makespan_before;candidate_makespan;delta_vs_current;acceptance_probability;acceptance_random_draw;accepted;acceptance_reason;current_makespan_after;global_best_makespan_after;new_global_best;completed_simulations;exited_parts;completion_valid;simulation_time_sec;sa_decision_time_sec;inference_time_sec;cumulative_simulation_time_sec;cumulative_sa_decision_time_sec;elapsed_optimization_time_sec;status;error_message;final_best_sequence
14;1294933356;98.70777147137149;98.60906369990012;reverse;reverse(10 .. 40);;;;;10;40;;;;;;;;16442.695001710323;18117.12958206436;1674.4345803540382;4.2936065192413816e-08;0.4113829926334359;False;RejectedWorseCandidate;16442.695001710323;16421.012264566274;False;15;64;True;0.646925;5.9e-05;0.0;9.00356;0.001064;9.0255;Evaluated;;
15;1294933356;98.60906369990012;98.51045463620022;move;move(55 -> 30);;;55;30;;;;;;;;;;16442.695001710323;17056.446432784873;613.75143107455;0.0019811309672467725;0.5051371591650887;False;RejectedWorseCandidate;16442.695001710323;16421.012264566274;False;16;64;True;0.657124;9.1e-05;0.0;9.660684;0.001155;9.6841;Evaluated;;
16;1294933356;98.51045463620022;98.41194418156402;reverse;reverse(6 .. 53);;;;;6;53;;;;;;;;16442.695001710323;18049.867988643593;1607.1729869332703;8.214783039480552e-08;0.07092233057000996;False;RejectedWorseCandidate;16442.695001710323;16421.012264566274;False;17;64;True;0.646363;3.5e-05;0.0;10.307047;0.00119;10.331;Evaluated;;
17;1294933356;98.41194418156402;98.31353223738246;swap;swap(6, 16);6;16;;;;;;;;;;;;16442.695001710323;16903.815562726595;461.1205610162724;0.009227050802238167;0.9429957981264534;False;RejectedWorseCandidate;16442.695001710323;16421.012264566274;False;18;64;True;0.639566;2.8e-05;0.0;10.946612;0.001218;10.9711;Evaluated;;
18;1294933356;98.31353223738246;98.21521870514508;swap_blocks;swap_blocks(62 .. 63, 6 .. 7);;;;;;;;;;62;63;6;7;16442.695001710323;16632.980527748383;190.2855260380602;0.14435253814082705;0.7571049634698722;False;RejectedWorseCandidate;16442.695001710323;16421.012264566274;False;19;64;True;0.645637;2.9e-05;0.0;11.59225;0.001246;11.6174;Evaluated;;
19;1294933356;98.21521870514508;98.11700348643993;move;move(11 -> 10);;;11;10;;;;;;;;;;16442.695001710323;16470.501361895436;27.80636018511359;0.753431921857368;0.9757109862050541;False;RejectedWorseCandidate;16442.695001710323;16421.012264566274;False;20;64;True;0.645644;2.8e-05;0.0;12.237893;0.001274;12.2636;Evaluated;;
20;1294933356;98.11700348643993;98.01888648295349;swap;swap(49, 6);49;6;;;;;;;;;;;;16442.695001710323;16904.145811816845;461.4508101065221;0.009067427497246792;0.19741572375975525;False;RejectedWorseCandidate;16442.695001710323;16421.012264566274;False;21;64;True;0.643752;3e-05;0.0;12.881645;0.001304;12.9079;Evaluated;;
21;1294933356;98.01888648295349;97.92086759647054;swap;swap(49, 41);49;41;;;;;;;;;;;;16442.695001710323;16445.952339736446;3.2573380261237617;0.9673143694106057;0.5344997475034222;True;AcceptedWorseByTemperature;16445.952339736446;16421.012264566274;False;22;64;True;0.815994;2.7e-05;0.0;13.697639;0.001331;13.7244;Evaluated;;
22;1294933356;97.92086759647054;97.82294672887407;reinsert_block;reinsert_block(30 .. 36 -> 47);;;;;;;30;36;47;;;;;16445.952339736446;17066.52695427386;620.5746145374142;0.0017686983499577594;0.5859681368132703;False;RejectedWorseCandidate;16445.952339736446;16421.012264566274;False;23;64;True;0.642503;2.7e-05;0.0;14.340142;0.001359;14.3675;Evaluated;;
23;1294933356;97.82294672887407;97.7251237821452;move;move(7 -> 44);;;7;44;;;;;;;;;;16445.952339736446;16797.67247012318;351.7201303867332;0.02744759446986433;0.896546747513772;False;RejectedWorseCandidate;16445.952339736446;16421.012264566274;False;24;64;True;0.64304;2.7e-05;0.0;14.983182;0.001385;15.011;Evaluated;;
24;1294933356;97.7251237821452;97.62739865836306;reinsert_block;reinsert_block(6 .. 16 -> 63);;;;;;;6;16;63;;;;;16445.952339736446;18435.83128919176;1989.878949455313;1.4351452330652042e-09;0.47145837605638674;False;RejectedWorseCandidate;16445.952339736446;16421.012264566274;False;25;64;True;0.644837;2.9e-05;0.0;15.628019;0.001415;15.6574;Evaluated;;
25;1294933356;97.62739865836306;97.5297712597047;swap;swap(49, 20);49;20;;;;;;;;;;;;16445.952339736446;17075.899509745643;629.9471700091963;0.00157647276898919;0.7409416691800468;False;RejectedWorseCandidate;16445.952339736446;16421.012264566274;False;26;64;True;0.652933;0.000106;0.0;16.280951;0.001521;16.3134;Evaluated;;
26;1294933356;97.5297712597047;97.432241488445;reinsert_block;reinsert_block(47 .. 51 -> 11);;;;;;;47;51;11;;;;;16445.952339736446;17998.046444744414;1552.0941050079673;1.2263484945058158e-07;0.46079750575488376;False;RejectedWorseCandidate;16445.952339736446;16421.012264566274;False;27;64;True;0.648141;9.4e-05;0.0;16.929092;0.001615;16.9632;Evaluated;;
27;1294933356;97.432241488445;97.33480924695655;swap;swap(42, 38);42;38;;;;;;;;;;;;16445.952339736446;15880.592243047218;-565.3600966892282;1.0;;True;ImprovedOrEqualCurrentSolution;15880.592243047218;15880.592243047218;True;28;64;True;0.642712;3.2e-05;0.0;17.571805;0.001647;17.6082;Evaluated;;
28;1294933356;97.33480924695655;97.2374744377096;reverse;reverse(1 .. 11);;;;;1;11;;;;;;;;15880.592243047218;17565.014205209205;1684.4219621619868;3.050294258798278e-08;0.6705903684681492;False;RejectedWorseCandidate;15880.592243047218;15880.592243047218;False;29;64;True;0.658736;0.000135;0.0;18.23054;0.001781;18.2692;Evaluated;;
29;1294933356;97.2374744377096;97.14023696327189;move;move(45 -> 30);;;45;30;;;;;;;;;;15880.592243047218;16031.42287300626;150.8306299590422;0.21200245592519118;0.6542517370567351;False;RejectedWorseCandidate;15880.592243047218;15880.592243047218;False;30;64;True;0.648612;0.000106;0.0;18.879152;0.001887;18.9195;Evaluated;;
30;1294933356;97.14023696327189;97.04309672630862;reverse;reverse(32 .. 50);;;;;32;50;;;;;;;;15880.592243047218;17956.50721318606;2075.9149701388433;5.23601960996743e-10;0.010112956757059921;False;RejectedWorseCandidate;15880.592243047218;15880.592243047218;False;31;64;True;0.643548;3.2e-05;0.0;19.5227;0.001919;19.5635;Evaluated;;
31;1294933356;97.04309672630862;96.94605362958231;reinsert_block;reinsert_block(2 .. 6 -> 24);;;;;;;2;6;24;;;;;15880.592243047218;18504.078894506823;2623.486651459605;1.81625772135199e-12;0.906949115459623;False;RejectedWorseCandidate;15880.592243047218;15880.592243047218;False;32;64;True;0.640517;3.3e-05;0.0;20.163216;0.001953;20.2046;Evaluated;;
32;1294933356;96.94605362958231;96.84910757595273;swap_blocks;swap_blocks(44 .. 47, 14 .. 17);;;;;;;;;;44;47;14;17;15880.592243047218;18854.987855829877;2974.3956127826586;4.7362981981863166e-14;0.5942483961801511;False;RejectedWorseCandidate;15880.592243047218;15880.592243047218;False;33;64;True;0.647698;3.1e-05;0.0;20.810914;0.001983;20.8536;Evaluated;;
33;1294933356;96.84910757595273;96.75225846837678;swap;swap(55, 13);55;13;;;;;;;;;;;;15880.592243047218;16589.67700134112;709.0847582939004;0.0006611422885540933;0.3109819158700825;False;RejectedWorseCandidate;15880.592243047218;15880.592243047218;False;34;64;True;0.658202;0.000103;0.0;21.469116;0.002086;21.5141;Evaluated;;
34;1294933356;96.75225846837678;96.65550620990841;move;move(19 -> 31);;;19;31;;;;;;;;;;15880.592243047218;16527.473337894677;646.8810948474584;0.0012483239904846901;0.919352108091821;False;RejectedWorseCandidate;15880.592243047218;15880.592243047218;False;35;64;True;0.652079;8.4e-05;0.0;22.121196;0.00217;22.1686;Evaluated;;
35;1294933356;96.65550620990841;96.5588507036985;swap;swap(63, 4);63;4;;;;;;;;;;;;15880.592243047218;16877.550368373977;996.9581253267588;3.3147251260275294e-05;0.2970570110173595;False;RejectedWorseCandidate;15880.592243047218;15880.592243047218;False;36;64;True;0.651215;0.000118;0.0;22.772411;0.002288;22.8221;Evaluated;;
36;1294933356;96.5588507036985;96.4622918529948;swap;swap(55, 20);55;20;;;;;;;;;;;;15880.592243047218;17380.74180602552;1500.1495629783003;1.7895765976268193e-07;0.05332852287721024;False;RejectedWorseCandidate;15880.592243047218;15880.592243047218;False;37;64;True;0.64419;3.1e-05;0.0;23.416601;0.002319;23.4679;Evaluated;;
37;1294933356;96.4622918529948;96.3658295611418;reinsert_block;reinsert_block(15 .. 25 -> 59);;;;;;;15;25;59;;;;;15880.592243047218;17397.736329688596;1517.1440866413777;1.4773493311181935e-07;0.6526003803596;False;RejectedWorseCandidate;15880.592243047218;15880.592243047218;False;38;64;True;0.652869;0.000111;0.0;24.06947;0.00243;24.1226;Evaluated;;
38;1294933356;96.3658295611418;96.26946373158066;reverse;reverse(11 .. 37);;;;;11;37;;;;;;;;15880.592243047218;16997.16085243103;1116.5686093838103;9.28816983143327e-06;0.7069279011812551;False;RejectedWorseCandidate;15880.592243047218;15880.592243047218;False;39;64;True;0.625766;3.9e-05;0.0;24.695236;0.00247;24.749;Evaluated;;
39;1294933356;96.26946373158066;96.17319426784907;reverse;reverse(15 .. 21);;;;;15;21;;;;;;;;15880.592243047218;17726.126893835317;1845.5346507880986;4.72447539087135e-09;0.9110900096587109;False;RejectedWorseCandidate;15880.592243047218;15880.592243047218;False;40;64;True;0.622043;3.2e-05;0.0;25.317279;0.002501;25.3716;Evaluated;;
40;1294933356;96.17319426784907;96.07702107358122;reverse;reverse(8 .. 41);;;;;8;41;;;;;;;;15880.592243047218;16485.95727516838;605.3650321211626;0.0018463773545844683;0.024216009886973033;False;RejectedWorseCandidate;15880.592243047218;15880.592243047218;False;41;64;True;0.624456;3.2e-05;0.0;25.941735;0.002534;25.9965;Evaluated;;
41;1294933356;96.07702107358122;95.98094405250764;swap;swap(10, 26);10;26;;;;;;;;;;;;15880.592243047218;15880.592243047218;0.0;1.0;;True;ImprovedOrEqualCurrentSolution;15880.592243047218;15880.592243047218;False;42;64;True;0.623193;3.3e-05;0.0;26.564928;0.002566;26.6209;Evaluated;;
42;1294933356;95.98094405250764;95.88496310845512;reverse;reverse(6 .. 37);;;;;6;37;;;;;;;;15880.592243047218;18579.083961220575;2698.4917181733563;6.164066412962093e-13;0.5417362288554328;False;RejectedWorseCandidate;15880.592243047218;15880.592243047218;False;43;64;True;0.635143;0.000104;0.0;27.200071;0.00267;27.2582;Evaluated;;
43;1294933356;95.88496310845512;95.78907814534666;move;move(22 -> 43);;;22;43;;;;;;;;;;15880.592243047218;16687.19054491618;806.5983018689603;0.00022215262174712884;0.845241036579389;False;RejectedWorseCandidate;15880.592243047218;15880.592243047218;False;44;64;True;0.642162;9e-05;0.0;27.842233;0.00276;27.9024;Evaluated;;
44;1294933356;95.78907814534666;95.69328906720132;swap;swap(52, 18);52;18;;;;;;;;;;;;15880.592243047218;15898.936214358919;18.343971311700443;0.8257164973050991;0.23857728010780388;True;AcceptedWorseByTemperature;15898.936214358919;15880.592243047218;False;45;64;True;0.636535;6.8e-05;0.0;28.478767;0.002827;28.5409;Evaluated;;
45;1294933356;95.69328906720132;95.59759577813412;reverse;reverse(6 .. 61);;;;;6;61;;;;;;;;15898.936214358919;18843.378036142236;2944.441821783317;4.334544108884878e-14;0.5942035019524708;False;RejectedWorseCandidate;15898.936214358919;15880.592243047218;False;46;64;True;0.647495;0.000131;0.0;29.126263;0.002958;29.1907;Evaluated;;
46;1294933356;95.59759577813412;95.50199818235599;move;move(19 -> 17);;;19;17;;;;;;;;;;15898.936214358919;15898.936214358919;0.0;1.0;;True;ImprovedOrEqualCurrentSolution;15898.936214358919;15880.592243047218;False;47;64;True;0.647479;9.4e-05;0.0;29.773741;0.003052;29.8409;Evaluated;;
47;1294933356;95.50199818235599;95.40649618417363;swap;swap(1, 42);1;42;;;;;;;;;;;;15898.936214358919;15898.936214358919;0.0;1.0;;True;ImprovedOrEqualCurrentSolution;15898.936214358919;15880.592243047218;False;48;64;True;0.6594;0.000118;0.0;30.433141;0.003171;30.5039;Evaluated;;
48;1294933356;95.40649618417363;95.31108968798947;move;move(56 -> 0);;;56;0;;;;;;;;;;15898.936214358919;16630.66726450304;731.7310501441225;0.0004667977218596234;0.3455924553165577;False;RejectedWorseCandidate;15898.936214358919;15880.592243047218;False;49;64;True;0.653318;9.6e-05;0.0;31.086459;0.003267;31.1598;Evaluated;;
49;1294933356;95.31108968798947;95.21577859830147;reinsert_block;reinsert_block(38 .. 47 -> 27);;;;;;;38;47;27;;;;;15898.936214358919;17390.98407915642;1492.0478647975015;1.5897731543894326e-07;0.6257394882518009;False;RejectedWorseCandidate;15898.936214358919;15880.592243047218;False;50;64;True;0.658969;0.000163;0.0;31.745428;0.00343;31.8211;Evaluated;;
50;1294933356;95.21577859830147;95.12056281970317;swap_blocks;swap_blocks(37 .. 43, 21 .. 27);;;;;;;;;;37;43;21;27;15898.936214358919;16428.61757955594;529.6813651970206;0.003837409025336031;0.7871885531383332;False;RejectedWorseCandidate;15898.936214358919;15880.592243047218;False;51;64;True;0.653509;0.000183;0.0;32.398937;0.003613;32.4773;Evaluated;;
51;1294933356;95.12056281970317;95.02544225688347;reinsert_block;reinsert_block(20 .. 29 -> 62);;;;;;;20;29;62;;;;;15898.936214358919;16608.848998421036;709.9127840621168;0.0005737627280703759;0.43170023692866255;False;RejectedWorseCandidate;15898.936214358919;15880.592243047218;False;52;64;True;0.659127;9.9e-05;0.0;33.058065;0.003712;33.1382;Evaluated;;
52;1294933356;95.02544225688347;94.93041681462658;reverse;reverse(48 .. 54);;;;;48;54;;;;;;;;15898.936214358919;15886.595007650234;-12.341206708684695;1.0;;True;ImprovedOrEqualCurrentSolution;15886.595007650234;15880.592243047218;False;53;64;True;0.646925;3.5e-05;0.0;33.70499;0.003748;33.7867;Evaluated;;
53;1294933356;94.93041681462658;94.83548639781196;reverse;reverse(33 .. 62);;;;;33;62;;;;;;;;15886.595007650234;16891.884252241554;1005.2892445913203;2.5172748478067122e-05;0.8035308890288455;False;RejectedWorseCandidate;15886.595007650234;15880.592243047218;False;54;64;True;0.652259;0.000122;0.0;34.357249;0.00387;34.4415;Evaluated;;
54;1294933356;94.83548639781196;94.74065091141415;swap;swap(13, 22);13;22;;;;;;;;;;;;15886.595007650234;16548.565645063853;661.9706374136185;0.0009301174038152534;0.8856965532641723;False;RejectedWorseCandidate;15886.595007650234;15880.592243047218;False;55;64;True;0.658204;0.000111;0.0;35.015453;0.003981;35.1022;Evaluated;;
55;1294933356;94.74065091141415;94.64591026050273;swap_blocks;swap_blocks(2 .. 5, 52 .. 55);;;;;;;;;;2;5;52;55;15886.595007650234;19525.3028532117;3638.7078455614646;2.0894646518313294e-17;0.8389468522467587;False;RejectedWorseCandidate;15886.595007650234;15880.592243047218;False;56;64;True;0.653783;8.8e-05;0.0;35.669236;0.004069;35.7584;Evaluated;;
56;1294933356;94.64591026050273;94.55126435024223;swap;swap(42, 53);42;53;;;;;;;;;;;;15886.595007650234;15886.595007650234;0.0;1.0;;True;ImprovedOrEqualCurrentSolution;15886.595007650234;15880.592243047218;False;57;64;True;0.653534;9e-05;0.0;36.322769;0.004159;36.4139;Evaluated;;
57;1294933356;94.55126435024223;94.45671308589199;reinsert_block;reinsert_block(53 .. 58 -> 51);;;;;;;53;58;51;;;;;15886.595007650234;15695.86105645404;-190.73395119619454;1.0;;True;ImprovedOrEqualCurrentSolution;15695.86105645404;15695.86105645404;True;58;64;True;0.654454;7.2e-05;0.0;36.977223;0.00423;37.0698;Evaluated;;
58;1294933356;94.45671308589199;94.3622563728061;swap;swap(21, 27);21;27;;;;;;;;;;;;15695.86105645404;16323.580923173278;627.7198667192388;0.0012997512684456449;0.06616414537957938;False;RejectedWorseCandidate;15695.86105645404;15695.86105645404;False;59;64;True;0.666138;8e-05;0.0;37.643362;0.00431;37.7381;Evaluated;;
59;1294933356;94.3622563728061;94.2678941164333;reverse;reverse(38 .. 62);;;;;38;62;;;;;;;;15695.86105645404;16300.136478567598;604.2754221135583;0.0016552833200502905;0.9128131316125124;False;RejectedWorseCandidate;15695.86105645404;15695.86105645404;False;60;64;True;0.654609;0.000168;0.0;38.297971;0.004479;38.3945;Evaluated;;
60;1294933356;94.2678941164333;94.17362622231687;swap;swap(33, 40);33;40;;;;;;;;;;;;15695.86105645404;15825.130063914854;129.26900746081446;0.2537783312372481;0.7288753550319202;False;RejectedWorseCandidate;15695.86105645404;15695.86105645404;False;61;64;True;0.643748;3.1e-05;0.0;38.941719;0.00451;39.0397;Evaluated;;
61;1294933356;94.17362622231687;94.07945259609455;reinsert_block;reinsert_block(10 .. 19 -> 49);;;;;;;10;19;49;;;;;15695.86105645404;17568.608397084587;1872.7473406305471;2.309782068020781e-09;0.9107866000694478;False;RejectedWorseCandidate;15695.86105645404;15695.86105645404;False;62;64;True;0.651075;0.000134;0.0;39.592793;0.004644;39.6926;Evaluated;;
62;1294933356;94.07945259609455;93.98537314349846;swap;swap(0, 54);0;54;;;;;;;;;;;;15695.86105645404;15695.86105645404;0.0;1.0;;True;ImprovedOrEqualCurrentSolution;15695.86105645404;15695.86105645404;False;63;64;True;0.642466;3.3e-05;0.0;40.235259;0.004677;40.3362;Evaluated;;
63;1294933356;93.98537314349846;93.89138777035497;swap;swap(24, 22);24;22;;;;;;;;;;;;15695.86105645404;15694.064177499711;-1.7968789543283492;1.0;;True;ImprovedOrEqualCurrentSolution;15694.064177499711;15694.064177499711;True;64;64;True;0.65389;0.000101;0.0;40.889149;0.004778;40.9937;Evaluated;;
64;1294933356;93.89138777035497;93.79749638258461;reverse;reverse(45 .. 46);;;;;45;46;;;;;;;;15694.064177499711;15515.036543392493;-179.02763410721855;1.0;;True;ImprovedOrEqualCurrentSolution;15515.036543392493;15515.036543392493;True;65;64;True;0.692016;8.3e-05;0.0;41.581165;0.004861;41.6879;Evaluated;;
65;1294933356;93.79749638258461;93.70369888620203;move;move(53 -> 20);;;53;20;;;;;;;;;;15515.036543392493;15965.82085133864;450.78430794614724;0.008181079803518248;0.43609697487491306;False;RejectedWorseCandidate;15515.036543392493;15515.036543392493;False;66;64;True;0.691958;9.5e-05;0.0;42.273123;0.004956;42.3821;Evaluated;;
66;1294933356;93.70369888620203;93.60999518731583;reinsert_block;reinsert_block(35 .. 36 -> 29);;;;;;;35;36;29;;;;;15515.036543392493;16436.10351733965;921.0669739471559;5.383595518504972e-05;0.9508831306926152;False;RejectedWorseCandidate;15515.036543392493;15515.036543392493;False;67;64;True;0.656381;9.3e-05;0.0;42.929504;0.005049;43.0403;Evaluated;;
67;1294933356;93.60999518731583;93.51638519212851;swap;swap(24, 57);24;57;;;;;;;;;;;;15515.036543392493;17059.707189258308;1544.6706458658155;6.81789873508425e-08;0.2422323424089794;False;RejectedWorseCandidate;15515.036543392493;15515.036543392493;False;68;64;True;0.645059;4.7e-05;0.0;43.574563;0.005097;43.6875;Evaluated;;
68;1294933356;93.51638519212851;93.42286880693638;move;move(20 -> 62);;;20;62;;;;;;;;;;15515.036543392493;15895.39351917482;380.35697578232794;0.0171239658438708;0.4596863279730441;False;RejectedWorseCandidate;15515.036543392493;15515.036543392493;False;69;64;True;0.651578;9.5e-05;0.0;44.226141;0.005192;44.3415;Evaluated;;
69;1294933356;93.42286880693638;93.32944593812944;swap;swap(59, 3);59;3;;;;;;;;;;;;15515.036543392493;15515.036543392493;0.0;1.0;;True;ImprovedOrEqualCurrentSolution;15515.036543392493;15515.036543392493;False;70;64;True;0.648721;9.5e-05;0.0;44.874862;0.005287;44.992;Evaluated;;
70;1294933356;93.32944593812944;93.23611649219131;move;move(43 -> 1);;;43;1;;;;;;;;;;15515.036543392493;16528.12704599167;1013.0905025991779;1.9307957970890927e-05;0.09898127612893581;False;RejectedWorseCandidate;15515.036543392493;15515.036543392493;False;71;64;True;0.642587;2.9e-05;0.0;45.517449;0.005316;45.6358;Evaluated;;
71;1294933356;93.23611649219131;93.14288037569912;move;move(3 -> 5);;;3;5;;;;;;;;;;15515.036543392493;16778.961490964135;1263.9249475716424;1.296070916620878e-06;0.39402469042720467;False;RejectedWorseCandidate;15515.036543392493;15515.036543392493;False;72;64;True;0.658098;8.9e-05;0.0;46.175548;0.005405;46.2962;Evaluated;;
72;1294933356;93.14288037569912;93.04973749532343;reverse;reverse(15 .. 54);;;;;15;54;;;;;;;;15515.036543392493;16640.13658162197;1125.100038229477;5.675840635288874e-06;0.5772934979555726;False;RejectedWorseCandidate;15515.036543392493;15515.036543392493;False;73;64;True;0.655641;0.000103;0.0;46.831189;0.005509;46.9545;Evaluated;;
73;1294933356;93.04973749532343;92.9566877578281;move;move(58 -> 31);;;58;31;;;;;;;;;;15515.036543392493;16352.96600259212;837.9294591996277;0.00012277242622218986;0.534071575569588;False;RejectedWorseCandidate;15515.036543392493;15515.036543392493;False;74;64;True;0.654895;0.000104;0.0;47.486083;0.005613;47.6118;Evaluated;;
74;1294933356;92.9566877578281;92.86373107007027;reinsert_block;reinsert_block(16 .. 22 -> 14);;;;;;;16;22;14;;;;;15515.036543392493;16187.788195676789;672.7516522842961;0.0007192803982594405;0.5862251834538114;False;RejectedWorseCandidate;15515.036543392493;15515.036543392493;False;75;64;True;0.654189;0.000119;0.0;48.140272;0.005732;48.2688;Evaluated;;
75;1294933356;92.86373107007027;92.7708673390002;reinsert_block;reinsert_block(39 .. 44 -> 32);;;;;;;39;44;32;;;;;15515.036543392493;16175.830724109475;660.7941807169827;0.0008122193153743023;0.9858819304732247;False;RejectedWorseCandidate;15515.036543392493;15515.036543392493;False;76;64;True;0.658451;9.3e-05;0.0;48.798723;0.005825;48.929;Evaluated;;
76;1294933356;92.7708673390002;92.6780964716612;move;move(2 -> 28);;;2;28;;;;;;;;;;15515.036543392493;16504.496795800318;989.4602524078255;2.333315002538933e-05;0.12282210239474078;False;RejectedWorseCandidate;15515.036543392493;15515.036543392493;False;77;64;True;0.648548;4.2e-05;0.0;49.447271;0.005867;49.5792;Evaluated;;
77;1294933356;92.6780964716612;92.58541837518955;move;move(6 -> 0);;;6;0;;;;;;;;;;15515.036543392493;16158.4266800151;643.3901366226073;0.0009661390841501816;0.9656993990779457;False;RejectedWorseCandidate;15515.036543392493;15515.036543392493;False;78;64;True;0.650139;6.8e-05;0.0;50.09741;0.005935;50.2316;Evaluated;;
